8'把球挑入巴萨禁区，皮克头球顶了回去                   8'第8分钟，图兰挑传，法尔考禁区边缘的低射被平托轻松得到
47'特略~还是在左边路活动                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
48'小法跳球传给阿德~                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
48'今天阿德打中卫的表现还算合格                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
48'看下半场他改成了边后卫之后能否为巴萨进球吧                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
49'巴萨断球反击~特略低平球传中！                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
49'左脚的传球太靠近门将了                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
49'桑切斯遭到对方后卫的多人围抢~                   46'1分钟后，阿尔维斯传球，特略禁区左侧的射门被封堵
27'阿德长传球转移到右边路                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
27'今天巴萨丢球之后的就地反抢做得还是不错的                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
27'巴萨边路起高球传中~                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
28'戈丁在后点头球顶出了界外                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
28'小法直塞球准确找到梅西~                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
28'但是在对方两名后卫的夹抢之下，梅西没能将球停住                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
29'巴萨跟马竞是西甲丢球数最少的两支球队                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
30'图兰~传中打在了阿尔巴身上                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
30'平托将球没收                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
30'特略~左脚一扣，右脚马上低平球传中                   27'第27分钟，法布雷加斯传球，梅西突破至禁区边缘的射门被封堵
42'特略传中~~~                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
42'伊涅斯塔前点一漏，梅西~打门踢疵了                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
42'直接打了一脚高射炮                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
42'阿尔维斯被换下                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
42'这样阿德将会被换到右边路位置                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
42'阿尔维斯看起来是腰伤的问题                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
43'阿德里安~又一次被吹越位                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
44'伊涅斯塔的传球逼得了一个角球机会                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
44'这是本场比赛巴萨的第一次角球                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
44'交给了小法来处理                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
44'传中到后点~对方后卫头球解围                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
45'梅西连续的摆脱~把球给了特略！                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
45'可惜特球王的传中没能第一时间给出来                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
45'上半场要补时1分钟                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
45'特略~                   42'第42分钟，特略禁区左侧传中，梅西禁区边缘的射门高出
51'场下马竞的替补也在做着准备活动                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
51'法尔考~~~                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
51'巴萨后防线乱作一团！                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
51'居然没人盯防法尔考                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
52'又是他首开纪录                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
52'3名后卫挤作一团                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
52'马竞反击3打4，法尔考~中路得球捅射破门                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
53'巴萨的后卫全都看球去了                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
53'犯了业余球员的错误                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
53'伊涅斯塔被踢倒在地                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
53'裁判给了巴萨一个定位球                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
53'对于这次犯规裁判依旧没有掏牌                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
54'小白队长袖标都快要被弄掉了                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
54'这个位置的定位球还是梅西来主罚                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
54'梅西把球打在了人墙上                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
54'传中~小法抢点头球！被门将库尔图瓦没收                   51'马竞第51分钟取得领先，皮克禁区前未能成功铲断，加比倒地送出皮球，亚历山大-宋关键时刻滑倒，法尔考12码处单刀低射右下角入网
54'小白队长袖标都快要被弄掉了                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
54'这个位置的定位球还是梅西来主罚                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
54'梅西把球打在了人墙上                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
54'传中~小法抢点头球！被门将库尔图瓦没收                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
56'小白又为巴萨制造了一个前场定位球                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
56'小法传中~门前抢点还是马竞的后卫顶到了                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
57'法尔考~禁区外打门，打在了皮克的腿上                   54'第54分钟，阿尔巴左路传中，法布雷加斯头球攻门被库尔图瓦没收
62'布斯克茨断球反击~                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
62'桑切斯远射...                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
62'很少看见桑切斯的远射，结果也是踢高了                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
63'马竞3人反击~                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
63'又制造了巴萨防线的混乱                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
64'法尔考把球回给阿德里安~跟上的一脚打门高出横梁                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
64'图兰被罗德里格斯换下                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
65'阿尔巴的突破被阻挡了                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
65'巴萨获得了定位球                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
65'马竞一旦看见巴萨有快速反击的机会就会立即采取战术犯规                   62'第62分钟，布斯克茨传球，桑切斯25码处劲射稍稍高出
65'阿尔巴的突破被阻挡了                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
65'巴萨获得了定位球                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
65'马竞一旦看见巴萨有快速反击的机会就会立即采取战术犯规                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
66'裁判虽然哨子很多，但是没有掏牌警告                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
66'伊涅斯塔~远射也偏出了立柱                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
67'梅西策动反击~                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
67'桑切斯把球传入禁区！                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
67'比利亚头球回做~可惜梅西还没有跑到位置上                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
67'小法停球被断~动作还是太慢                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
68'小法今天打得也是很郁闷                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
68'法尔考被换下了                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
68'上来的是迭戈科斯塔                   65'第65分钟，梅西传球，伊涅斯塔禁区前的射门仍然偏出
70'还是会让梅西来打吧                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
70'比利亚打门~                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
70'球高出了横梁                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
71'70分钟过去                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
72'巴萨迟迟无法打破对方球门，马竞更是愿意选择守势了                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
72'桑切斯！！！                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
72'Gooooooooooooooal~~~                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
72'进球之后桑切斯~脱下了球衣                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
73'T恤上印着给妈妈的祝福！                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
73'来自比利亚的传球~~~桑切斯倒地的捅射！打在了后卫身上稍微变向，门将触不及防啊                   70'第70分钟，克里斯蒂安-罗德里格斯禁区前对桑切斯犯规，但比利亚右路25码处任意球直接射门高出
80'Gooooooooool~~~                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
80'特略连续的传中！比利亚左脚打门~~~本来是要偏出门框的，结果加比！把球挡入了自家大门                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
80'这球进得太囧了                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
81'而且是连续被挡，先是打在了戈丁的身上边线                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
81'这才让不在门框范围之内的加比反应不及，大腿一顶~武隆了                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
81'倒，是乌龙~打错                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
83'梅西刚才应该是因伤自己下场了                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
83'现在巴萨是10打11                   80'巴萨第80分钟反超比分，特略禁区左侧下底回传，比利亚10码处射门被加比用大腿挡入自家大门，2-1
