4'帕尔马中路控球                   4'开场4分钟，比亚比亚尼吃到黄牌
49'没有机会转到另一侧，武齐尼奇上抢对卢卡雷利犯规了                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
50'比达尔中场逼抢犯规，放倒了巴尔德斯                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
50'帕尔马任意球给到禁区，比亚比亚尼无法控制住这个球，禁区里防守队员太多了                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
50'尤文前场左路的界外球                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
51'阿萨莫阿禁区左侧拿球横传门前，后点包抄的比达尔稍慢一步，倒地铲射打在了边网上                   48'下半时开始3分钟，帕莱塔头球解围不远，阿萨莫阿在门前12米处左脚半凌空抽射被挡出左门柱
47'武齐尼奇右路靠近角旗的位置直接打门，稍稍高出横梁                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'这球打的出其不意，还真有威胁                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'武齐尼奇绝对是一名妖锋                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'利希施泰纳右路1对1没有成功                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
48'马尔基西奥反抢放倒了巴尔德斯                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'武齐尼奇背身拿球被扎卡尔多身后铲倒                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'皮尔洛任意球横传到右路                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
47'利希施泰纳的传中被罗西挡下来                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
48'再次传中到后点，阿萨莫阿禁区里的打门被皮球运行线路上的乔文科挡出了底线                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
48'帕尔马右路阿奎阿拿球回传                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
49'没有机会转到另一侧，武齐尼奇上抢对卢卡雷利犯规了                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
50'比达尔中场逼抢犯规，放倒了巴尔德斯                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
50'帕尔马任意球给到禁区，比亚比亚尼无法控制住这个球，禁区里防守队员太多了                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
50'尤文前场左路的界外球                   47'2分钟后，比达尔切入禁区右侧捅传，武齐尼奇反越位距门7米处推射被米兰特倒地封出底线
58'帕尔马换人 贝尔迪福尔换下帕波恩                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
59'皮尔洛任意球直接低平球打门球被门将倒地抱住，不过已经越过门线了！！！进球有效！！！！！！！                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
59'皮尔洛的直接任意球得分了！！2比0                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
59'底线裁判认定这个球已经越过门线了                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
60'这个进球来的突然啊                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
60'这个赛季意甲联赛也实行了5裁判制，看来今天的底线裁判还是很有作用的                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
61'马尔基西奥边路直传，乔文科稍稍越位                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
61'比达尔回到中后卫的位置把球断掉                   58'第58分钟，A-卢卡雷利阻挡比达尔，被黄牌警告，皮尔洛右侧距门23米处主罚任意球低射，米兰特倒地将球揽在怀中，随后把球摁在门线上，示意球的整体并未过界，主裁判罗密欧开始也觉得球未进，但底线裁判认为球此前已过线，罗密欧于是改判球进，2比0
67'裁判最后还是给了门球，最后还是碰到了扎卡尔多                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
67'乔文科带球造成帕莱塔阻挡犯规                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
68'乔文科禁区里接到队友的直传转身打门偏出近门柱                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
68'刚刚卢卡雷利还吃到了一张黄牌                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
68'帕莱塔的防守犯规同样是黄牌                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
69'今天帕尔马黄牌不少啊                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
69'帕尔马主教练多纳多尼在场边也是略显无奈                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
69'现在尤文图斯打的比较沉稳，并不急于进攻                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
70'右路利希施泰纳和比达尔的配合                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
70'后卫把球解围出来                   67'第67分钟，帕莱塔侵犯乔文科，被黄牌警告
87'尼尼斯外围远射被斯托拉里倒地扑出                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
87'戈比跟上补射再次被斯托拉里扑出底线                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
87'角球没有威胁                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
87'德切利换下了乔文科                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
88'比赛马上就要进入伤停补时了                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
88'德切利左路拿球被对方断走                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
89'比亚比亚尼带球往底线走，阿萨莫阿利用身体把球断下                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
89'马尔基西奥接帕多因右路的挑传时越位了                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
90'全场补时4分钟                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
90'帕尔马还在进攻，想扳回一个                   87'第87分钟，尼尼斯禁区前沿大力抽射被斯托拉里封出，戈比左侧距门11米处补射又被斯托拉里扑出
