4'今天伦敦天气不错~                   4'第4分钟，伊娃诺维奇传球，路易斯远射离谱偏出
31'这是先踢到了对方的右脚，连人带球一块儿踢了                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
31'特里禁区前张开手臂防守~手球了                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
31'特里领到了一张黄牌                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
31'还送给对方一个位置非常正点的任意球                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
31'正对球门方向，刚好在禁区弧线上                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
32'耶迪纳克定位球直接打门~                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
32'虽然穿透了人墙，不过力量太小了                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
32'这种射门对于切赫来说毫无鸭梨                   29'第29分钟出现争议，马里亚帕禁区右侧传中，杰罗姆在卡希尔铲断下摔倒，裁判李-梅森未予理会
32'耶迪纳克定位球直接打门~                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
32'虽然穿透了人墙，不过力量太小了                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
32'这种射门对于切赫来说毫无鸭梨                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
33'阿扎尔杀出一条血路                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
33'底线传中~后卫抢在托雷斯身前头球解围                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
33'切尔西的角球                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
33'兰帕德角球传中~被后卫顶出                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
34'水晶宫的反击~传球被路易斯挡出边线                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
34'阿扎尔看起来是太累了吧~今天并不在状态                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
34'慢动作还在回放刚才切尔西的犯规                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
35'切尔西逃过了一次点球                   32'第32分钟，特里禁区前手球犯规被罚黄牌，杰迪纳克禁区弧顶任意球低射被切赫没收
39'迪加柯伊绊倒了托雷斯，切尔西的边路定位球                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
39'传中落点不错~特里跃起攻门！                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
39'可惜头球顶高了                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
40'杨柳枝上玉儿美23:36 车仔进球了！路易斯！！！---.....                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
40'切尔西禁区内又是一片混乱                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
40'底线传中，特里跟队友之间出现了解围失误                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
40'邦臣看住机会抬脚就打~球飞向了看台                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
41'兰帕德抢到了对方禁区前，裁判吹了他的犯规                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
42'新浪用户23:40 车仔迫切需要前锋啊，托雷斯是彻底没戏了---中锋位置其实人并不少啊                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
42'路易斯接到阿扎尔的分球~禁区外远射！                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
42'也是打了飞机                   39'第39分钟，杰迪纳克禁区边缘外的凌空抽射又正入切赫下怀
41'兰帕德抢到了对方禁区前，裁判吹了他的犯规                   41'第41分钟，乔伊-莱德利传球，普琼禁区内射门高出
42'新浪用户23:40 车仔迫切需要前锋啊，托雷斯是彻底没戏了---中锋位置其实人并不少啊                   41'第41分钟，乔伊-莱德利传球，普琼禁区内射门高出
42'路易斯接到阿扎尔的分球~禁区外远射！                   41'第41分钟，乔伊-莱德利传球，普琼禁区内射门高出
42'也是打了飞机                   41'第41分钟，乔伊-莱德利传球，普琼禁区内射门高出
43'风叶沉沉23:42 切尔西怎么上了这么多主力，欧冠怎么办？---联赛就不重要了？                   41'第41分钟，乔伊-莱德利传球，普琼禁区内射门高出
49'许尔勒传中~裁判又吹哨了                   49'第49分钟，特里角球混战中错过10码处的射门机会
49'应该是被后卫挡出了底线                   49'第49分钟，特里角球混战中错过10码处的射门机会
49'切尔西又获得了一个角球                   49'第49分钟，特里角球混战中错过10码处的射门机会
49'兰帕德的角球落点不错~                   49'第49分钟，特里角球混战中错过10码处的射门机会
49'特里显然没准备好，球是砸在了他的脚上                   49'第49分钟，特里角球混战中错过10码处的射门机会
50'切尔西继续拿球进攻~                   49'第49分钟，特里角球混战中错过10码处的射门机会
50'托雷斯内切后左脚想搓远角~                   49'第49分钟，特里角球混战中错过10码处的射门机会
50'不过这球依然是向着看台飞去                   49'第49分钟，特里角球混战中错过10码处的射门机会
50'博拉斯硬吃伊万~传中！                   49'第49分钟，特里角球混战中错过10码处的射门机会
51'切尔西的防守做得不错~将球破坏出去                   49'第49分钟，特里角球混战中错过10码处的射门机会
51'不过切尔西得小心边路被打穿                   49'第49分钟，特里角球混战中错过10码处的射门机会
51'博拉斯一个人就让切尔西的右路防守非常难受                   49'第49分钟，特里角球混战中错过10码处的射门机会
51'Gooooooooooooooooal~~~                   49'第49分钟，特里角球混战中错过10码处的射门机会
52'乌龙吗？                   49'第49分钟，特里角球混战中错过10码处的射门机会
52'特里！                   49'第49分钟，特里角球混战中错过10码处的射门机会
52'这球果然是被特里顶入了自家球门                   49'第49分钟，特里角球混战中错过10码处的射门机会
52'乌龙吗？                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
52'特里！                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
52'这球果然是被特里顶入了自家球门                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
53'博拉斯将球分给边路插上的队友~沃德的传中被门前的特里不慎将球顶入自家球门                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
53'水晶宫士气大振！                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
53'又是博拉斯~禁区外远射~打高了                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
53'赞成198000:10 为什么一看我车打弱队就特揪心---今天他们感觉都不在状态                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
53'切尔西还要换人                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
54'阿扎尔~~~                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
54'远射被门将飞身扑出~                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
54'切尔西的角球，传中给出来~                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
54'前点的特里头球攻门，被门将将球拿到                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
55'许尔勒的低平球传中~托雷斯门前扫射！                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
55'被后卫挡了一脚，角球                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
55'兰帕德的角球传中没有形成威胁                   52'水晶宫第52分钟打破僵局，沃德左路传中，同乔伊-莱德利争顶的特里头球自摆乌龙
46'切尔西前场就地反抢做得不错                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'上半场补时2分钟                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'估计上半场也就0比0了                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'许尔勒又一次制造了角球                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'传到了后点~并没有队友抢点                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'阿扎尔禁区外远射，打在后卫腿上弹起~                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'门将将球得到，发动反击了                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'路易斯在禁区前将球反抢                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'下半场比赛开始了~                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'换上奥斯卡，也是穆尼尼奥要加强进攻的信号                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
46'博拉斯今天状态不错哦                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'切尔西对他的防守得加强                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'水晶宫，边线球抛入禁区                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'切尔西断球反击~                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
47'只是逼得了一个角球                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
48'战术角球了~                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
48'兰帕德传中的时候裁判鸣哨了                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
48'边裁示意有切尔西球员越位                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
49'许尔勒传中~裁判又吹哨了                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
49'应该是被后卫挡出了底线                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
49'切尔西又获得了一个角球                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
49'兰帕德的角球落点不错~                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
49'特里显然没准备好，球是砸在了他的脚上                   46'1分钟后，阿扎尔25码处抽射被斯佩罗尼扑出底线
55'许尔勒的低平球传中~托雷斯门前扫射！                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
55'被后卫挡了一脚，角球                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
55'兰帕德的角球传中没有形成威胁                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
56'切尔西加强攻势~                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
56'伊万来了一脚远射！                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
56'球偏出了立柱                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
57'切尔西换下了兰帕德                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
57'换上来的是萨拉赫                   55'第55分钟，托雷斯禁区内的射门又被德莱尼封堵挡出
57'切尔西换下了兰帕德                   57'第57分钟，萨拉赫替换兰帕德出场加强进攻
57'换上来的是萨拉赫                   57'第57分钟，萨拉赫替换兰帕德出场加强进攻
66'水晶宫也不是一味的打防守反击                   63'切尔西随即还以颜色，第63分钟，沃德边路对萨拉赫犯规，奥斯卡右路任意球传中，特里7码处头球攻门高出
66'中前场的逼抢做得也是不错                   63'切尔西随即还以颜色，第63分钟，沃德边路对萨拉赫犯规，奥斯卡右路任意球传中，特里7码处头球攻门高出
70'切尔西换上登巴巴                   70'第70分钟，登巴-巴换下许尔勒
70'换下了许尔勒                   70'第70分钟，登巴-巴换下许尔勒
70'水晶宫也做出了人员调整                   70'第70分钟，登巴-巴换下许尔勒
70'表现抢眼的博拉斯被换下                   70'第70分钟，登巴-巴换下许尔勒
72'杰罗姆想用速度突破特里~                   70'第70分钟，登巴-巴换下许尔勒
72'不过球还是出了底线                   70'第70分钟，登巴-巴换下许尔勒
72'切尔西已经用光了换人名额，他们能够挽回败局么？ [qiangda]                   70'第70分钟，登巴-巴换下许尔勒
73'瓦尔登-00:28 切尔西机会来了---什么机会？                   70'第70分钟，登巴-巴换下许尔勒
73'奥斯卡的打门被后卫挡了一脚~                   70'第70分钟，登巴-巴换下许尔勒
73'正好弹在了阿扎尔脚下                   70'第70分钟，登巴-巴换下许尔勒
73'门将立功了~~飞身侧扑！挡出了阿扎尔的推射                   70'第70分钟，登巴-巴换下许尔勒
74'切尔西也是运气不好啊，遇到表现如此神勇的门将                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
74'貌似好久没有看到托雷斯了                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'比赛还有10多分钟就将结束                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'目前来看切尔西的换人并没有起到什么效果                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'登巴巴也是上来之后没怎么看到人影                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'托雷斯被对方后卫放倒~                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'切尔西的边路定位球                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'裁判给给犯规的丹恩一张黄牌                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
76'今天丹恩对托雷斯的防守很到位                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
77'切尔西的定位球传中~被后卫顶出                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
77'中场附近，阿兹皮里库塔被邦臣拉倒~                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
77'切尔西快速开出定位球                   74'水晶宫第74分钟险些扩大比分，杰迪纳克传球，杰罗姆禁区左侧12码处的射门打中近角立柱弹回
79'迪加柯伊禁区右侧小角度的打门被切赫抱住~                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
79'切尔西压得太靠上                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
79'中场跟后防线已经完全脱节了                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
80'呼~奥凯菲！弧顶处的打门~被切赫托出了底线                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
80'水晶宫的角球                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
80'传向后点~被莱德利挡出了底线                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
81'水晶宫在禁区前摆下了大巴车                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
81'杰罗姆被卡希尔从身后拉倒                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
81'裁判示意比赛继续，进攻有利                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
82'莱德利接到杰罗姆的分球~左脚射门！偏出了远端立柱                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
82'这本可以是一次锁定胜局的进攻                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
82'门前把握机会的能力差了啊                   79'第79分钟，迪克加科伊传球，普琼禁区右侧的射门被切赫救下
82'莱德利接到杰罗姆的分球~左脚射门！偏出了远端立柱                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
82'这本可以是一次锁定胜局的进攻                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
82'门前把握机会的能力差了啊                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
83'看台上的切尔西球迷沉默了                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
83'切尔西又一次获得了角球                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
83'杰罗姆也撤了回来参与防守                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
84'奥斯卡角球传向中路~被对方后卫顶到                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
84'水晶宫的反击又来了~                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
84'中场3人小范围配合出现了失误                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
84'比赛还有几分钟就将结束了                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
85'两队的主教练也都坐不住~                   82'第82分钟，杰罗姆反击中传球，乔伊-莱德利禁区左侧斜射偏出
