7'AC米兰球员罗比尼奥大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是巴洛特利.                   7'第7分钟，卡卡和巴洛特利连续传递，罗比尼奥在门前13米处抽射偏出右门角
44'博内拉将球处理出底线,卡利亚里获得角球.                   44'第44分钟，皮萨诺右路传中，博内拉解围踢空，皮尼利亚射门被拉米破坏
45'本田圭佑将球处理出底线,卡利亚里获得角球.                   44'第44分钟，皮萨诺右路传中，博内拉解围踢空，皮尼利亚射门被拉米破坏
45'+1'上半场结束,卡利亚里 1-0 AC米兰,稍事休息,我们一会来看看下半场两队的表现.                   44'第44分钟，皮萨诺右路传中，博内拉解围踢空，皮尼利亚射门被拉米破坏
47'AC米兰球员蒙托利沃大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   44'第44分钟，皮萨诺右路传中，博内拉解围踢空，皮尼利亚射门被拉米破坏
54'AC米兰球员巴洛特利大禁区中央尝试右脚射门,可惜皮球高出右上角球门.给他传球的是罗比尼奥.                   54'第54分钟，卡卡右路反越位低传被罗比尼奥漏过，巴洛特利在门前9米处大力抽射高出
55'皮尼利亚为卡利亚里在左路,赢得一个任意球.                   54'第54分钟，卡卡右路反越位低传被罗比尼奥漏过，巴洛特利在门前9米处大力抽射高出
55'AC米兰球员拉米拼抢犯规,对手获得控球权.                   54'第54分钟，卡卡右路反越位低传被罗比尼奥漏过，巴洛特利在门前9米处大力抽射高出
55'卡利亚里球员皮尼利亚尝试右脚射门,可惜皮球稍稍偏出了右球门.                   54'第54分钟，卡卡右路反越位低传被罗比尼奥漏过，巴洛特利在门前9米处大力抽射高出
65'AC米兰球员本田圭佑大禁区左侧右脚射门,被防守球员封堵.                   65'第65分钟，本田圭佑左路断球内切没有传球，在门前9米处抽射被挡出横梁
65'阿斯托里将球处理出底线,AC米兰获得角球.                   65'第65分钟，本田圭佑左路断球内切没有传球，在门前9米处抽射被挡出横梁
66'射门!!!AC米兰球员德希利奥大禁区外右脚射门,被对方守门员横身扑出.                   65'第65分钟，本田圭佑左路断球内切没有传球，在门前9米处抽射被挡出横梁
67'蒙托利沃将球处理出底线,卡利亚里获得角球.                   65'第65分钟，本田圭佑左路断球内切没有传球，在门前9米处抽射被挡出横梁
68'射门!!!AC米兰球员巴洛特利大禁区外右脚射门,被对方守门员横身扑出.给他传球的是埃马纽尔森.                   65'第65分钟，本田圭佑左路断球内切没有传球，在门前9米处抽射被挡出横梁
73'卡利亚里球员皮尼利亚大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是卡布雷拉.                   73'第73分钟，皮尼利亚与卡夫雷拉踢墙配合，禁区右侧距门13米处小角度斜射偏出远门柱
74'卡利亚里球员德塞纳拼抢犯规,对手获得控球权.                   73'第73分钟，皮尼利亚与卡夫雷拉踢墙配合，禁区右侧距门13米处小角度斜射偏出远门柱
74'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   73'第73分钟，皮尼利亚与卡夫雷拉踢墙配合，禁区右侧距门13米处小角度斜射偏出远门柱
74'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.                   73'第73分钟，皮尼利亚与卡夫雷拉踢墙配合，禁区右侧距门13米处小角度斜射偏出远门柱
76'卡利亚里换人,S-埃里克森换下拉米雷斯                   73'第73分钟，皮尼利亚与卡夫雷拉踢墙配合，禁区右侧距门13米处小角度斜射偏出远门柱
81'卡利亚里球员D-孔蒂拼抢犯规,对手获得控球权.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
81'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
81'AC米兰球员巴洛特利大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'卡利亚里球员卡布雷拉拼抢犯规,对手获得控球权.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'蒙塔里为AC米兰赢得一个任意球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'卡利亚里球员S-埃里克森拼抢犯规,对手获得控球权.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'巴洛特利为AC米兰在右路,赢得一个任意球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'卡利亚里球员S-埃里克森拼抢犯规,对手获得控球权.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
82'本田圭佑为AC米兰在右路,赢得一个任意球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
83'AC米兰球员卡卡大禁区中央头球,被防守球员封堵.给他传球的是本田圭佑.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
83'德塞纳将球处理出底线,AC米兰获得角球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
84'卡利亚里球员安德烈-科苏拼抢犯规,对手获得控球权.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
84'蒙托利沃为AC米兰在对方半场,赢得一个任意球.                   81'第81分钟，巴神在门前27米处任意球低射偏出左门柱
87'进球啦！！！AC米兰球员巴洛特利右脚射门,球从中路偏上飞进球门,球进了! 卡利亚里 1-1 AC米兰.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
87'AC米兰球员巴洛特利被主裁判出示了一张黄牌.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
88'阿斯托里将球处理出底线,AC米兰获得角球.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
89'进球啦！！！AC米兰球员帕齐尼球门线跟前右脚射门,球从右上角飞进球门,球进了!助攻的是本田圭佑. 卡利亚里 1-2 AC米兰.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
89'卡利亚里球员安德烈-科苏被主裁判出示了一张黄牌.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
89'卡利亚里换人,伊布拉伊米换下德塞纳                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+1'卡利亚里球员卡布雷拉拼抢犯规,对手获得控球权.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+1'帕齐尼为AC米兰赢得一个任意球.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+2'卡利亚里球员皮萨诺拼抢犯规,对手获得控球权.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+2'本田圭佑为AC米兰在左路,赢得一个任意球.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+2'AC米兰球员蒙塔里一脚直塞球给帕齐尼,但是边裁举旗显示后者已经越位.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+3'卡利亚里球员穆鲁大禁区左侧左脚射门,被防守球员封堵.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+4'卡利亚里球员D-孔蒂拼抢犯规,对手获得控球权.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+4'帕齐尼为AC米兰在对方半场,赢得一个任意球.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+5'卡利亚里球员伊布拉伊米拼抢犯规,对手获得控球权.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+5'德希利奥为AC米兰赢得一个任意球.                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
90'+6'下半场结束,卡利亚里 1-2 AC米兰                   87'第87分钟，卡夫雷拉手球吃到红牌，巴洛特利左侧距门19米处主罚任意球越过人墙入近角，1比1
89'进球啦！！！AC米兰球员帕齐尼球门线跟前右脚射门,球从右上角飞进球门,球进了!助攻的是本田圭佑. 卡利亚里 1-2 AC米兰.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
89'卡利亚里球员安德烈-科苏被主裁判出示了一张黄牌.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
89'卡利亚里换人,伊布拉伊米换下德塞纳                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+1'卡利亚里球员卡布雷拉拼抢犯规,对手获得控球权.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+1'帕齐尼为AC米兰赢得一个任意球.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+2'卡利亚里球员皮萨诺拼抢犯规,对手获得控球权.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+2'本田圭佑为AC米兰在左路,赢得一个任意球.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+2'AC米兰球员蒙塔里一脚直塞球给帕齐尼,但是边裁举旗显示后者已经越位.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+3'卡利亚里球员穆鲁大禁区左侧左脚射门,被防守球员封堵.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+4'卡利亚里球员D-孔蒂拼抢犯规,对手获得控球权.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+4'帕齐尼为AC米兰在对方半场,赢得一个任意球.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+5'卡利亚里球员伊布拉伊米拼抢犯规,对手获得控球权.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+5'德希利奥为AC米兰赢得一个任意球.                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
90'+6'下半场结束,卡利亚里 1-2 AC米兰                   89'第89分钟，本田圭佑右侧开出角球，帕齐尼在门前5米处右脚凌空推射入右上角，2比1
