5'热那亚后场长传~                   5'开场5分钟，帕拉西奥传球，阿尔瓦雷斯禁区左侧射门，佩林脱手后拿到
29'陈海滨小名大雷哥22:29  这么多人在线，难道只为给热那亚投上一票？@柠檬---你懂的，每个球队都有人黑                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
30'游客5879: 佛罗伦萨 好虎---安德森上了吗？                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
30'库兹曼诺维奇大范围转移~                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
30'给得力量太大了                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
30'长友佑都摇摇头显得很无奈啊                   27'第27分钟，若纳坦禁区内解围踢空，斯图拉罗在门前12米处推射被汉达诺维奇没收
50'热那亚后场断球长传~                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
50'吉拉迪诺~~~                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
50'哈哈~太搞笑了                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
50'又是场地积水给搞得啊                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
51'趟了两步之后发现球怎么带到身后去了                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
51'积水阻止了皮球的滚动...                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
51'本来是一次单刀的                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
51'汉达诺维奇立功了~                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
52'热那亚边路传中~门前吉拉迪诺包抄！推射被挡了出去                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
52'球还在热那亚控制下                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
52'贝尔托拉奇~内切之后的打门！太正了                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
52'汉达诺维奇将球稳稳接住                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
52'海-的承诺23:12  今天的场面可以上天下足球的爆笑体育了---哈哈，绝对的                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
53'手机用户183601799023:12  柠檬，那么多球员记起来是不是特别麻烦，特别是小球会的？---还好了，因为平时会玩实况                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
53'场上起了一些争执                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
53'安东尼尼跟胡安发生了口角                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
53'裁判警告了安东尼尼                   50'第50分钟，吉拉迪诺单刀突入禁区右侧，但受积水影响被后卫回追破坏
58'自己光顾着带球~没看到前面的长友佑都                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
58'结果球砸在了长友佑都的脚后跟上出界                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
58'热那亚的20号沃萨奇科铲倒了坎帕尼亚罗                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
58'裁判掏出了一张黄牌                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
58'瓜林在脱裤子，准备上场了                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
59'海-的承诺23:18  柠檬，知道网球直播员Eric的病情怎么样了吗？网球直播的时候问没人理---还要进行手术，祝她早日康复吧                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
60'热那亚再造威胁                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
60'边路传中~吉拉迪诺在后卫干扰下推射没打正部位                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
60'随后贝尔托拉奇在防守中踢人犯规                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
60'裁判继续掏出黄牌                   58'第58分钟，弗尔萨利科背后铲倒坎帕尼亚罗，被黄牌警告
64'国米将阵线前提                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
64'除了两名中卫之外都过了半场                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
64'坎帕尼亚罗没能接到队友的传球~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
64'热那亚的反击！                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
65'费忒法齐迪斯~~~禁区线外起脚远射，想吊一个~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
65'汉达诺维奇单掌把球托出横梁                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
65'角球~开出来                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
65'又是费特法齐迪斯禁区右侧的打门~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
65'这一次偏出了立柱                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
66'汉达诺维奇比佩林更忙碌啊                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
66'                    64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
66'国米获得了一个角球机会                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
66'坎比亚索来处理                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'传向前点~~~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'禁区内大混战啊                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'瓜林的凌空抽射被佩林扑了出来                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'米利托抢点补射~没踢正                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'贵圈真乱~~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'米利托回传球失误了~                   64'第64分钟，费特法齐季斯右肋过人，在门前20米处左脚弧线球被汉达诺维奇托出横梁
67'传向前点~~~                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
67'禁区内大混战啊                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
67'瓜林的凌空抽射被佩林扑了出来                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
67'米利托抢点补射~没踢正                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
67'贵圈真乱~~                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
67'米利托回传球失误了~                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
68'热那亚的反击机会                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
68'费特法齐迪斯接到吉拉迪诺的传球~绕过了胡安！                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
68'角度太小了！                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
68'他的打门击中了球门的边网                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
69'瓜林带球奔袭~被绊倒了                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
69'裁判要掏牌了~黄牌                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
69'给了69号斯图若多                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
69'国米获得了一个远距离的前场定位球                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
69'战术定位球~                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
70'诺纳坦这是传中还是打门？                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
70'又或者是看不惯哪位球迷吧？直接将球踢上了看台                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
70'若纳坦也不好意思的向队友伸手示意~都是我的错                   67'第67分钟，瓜林禁区右侧小角度低射被佩林封出
81'德切利为热那亚制造了一个角球                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
81'今天的角球挺多的啊                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
81'热那亚10个，国米也有6个                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
81'角球传中~还是找前点！                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
81'帕拉西奥给顶了出来                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
81'科菲把球吊入禁区！                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'吉拉迪诺倚住胡安~~~左脚抽射！                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'胡安倒地伸腿挡了一下，要是不挡就完蛋了~                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'角球                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'进了~~                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'Goooooooooooooooal~~~                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
82'安东内利！！！                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
83'角球传中到了小禁区~安东内利高高跃起力压若纳坦！头槌将球砸入网窝                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
83'这球看得汉达诺维奇一点反应都没有                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
83'距离太近，而且顶得力量十足                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
84'科纳特因为不满裁判吹罚，领到一张黄牌                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
84'胡安被换下，换上的是博塔                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
84'另外热那亚也最后一次换人                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
84'吉拉迪诺被换下                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
84'上场的是16号卡莱奥                   81'第81分钟，米利托禁区左侧护球传中，坎比亚索推射没打上力量，帕拉西奥在门前9米处凌空补射碰后卫变线，佩林侧扑没收
85'andy小卡477323:45  柠檬今天看球的人好少啊！---意甲现在球迷越来越少啦                   85'第85分钟，科纳特被判假摔吃到黄牌
86'好嘛，热那亚又获得一个角球                   85'第85分钟，科纳特被判假摔吃到黄牌
86'传中没有形成多大的威胁                   85'第85分钟，科纳特被判假摔吃到黄牌
86'若纳坦起高球传中~帕拉西奥虽然顶到了皮球，但是直接出了底线                   85'第85分钟，科纳特被判假摔吃到黄牌
87'算上补时也就只剩下不到6分钟了                   85'第85分钟，科纳特被判假摔吃到黄牌
87'热那亚出现了失误~                   85'第85分钟，科纳特被判假摔吃到黄牌
87'可惜国米没能把握反击会，给米利托的传球被后卫先出一脚捅出边线                   85'第85分钟，科纳特被判假摔吃到黄牌
88'佩林~~~                   85'第85分钟，科纳特被判假摔吃到黄牌
88'又立功了~~~                   85'第85分钟，科纳特被判假摔吃到黄牌
88'米利托的传中~~博塔门前头球冲顶！                   85'第85分钟，科纳特被判假摔吃到黄牌
88'反弹球居然都被佩林神奇扑出                   85'第85分钟，科纳特被判假摔吃到黄牌
88'几乎是下意识的伸手一挡~                   85'第85分钟，科纳特被判假摔吃到黄牌
88'佩林如此发挥，国米输球也不冤了                   85'第85分钟，科纳特被判假摔吃到黄牌
89'下半场补时3分钟                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
90'自己浪费机会了                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
90'帕拉西奥给队友的传球直接出了底线                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
90'补时还剩下不到2分钟时间                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
91'用户mo8lt10m2c23:51  柠檬这场比赛可以给个图片吗?---今天比赛图片不多啊                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
91'国米客场对阵热那亚的好运气终于走到了尽头                   89'第89分钟，瓜林左路传中，博塔在门前8米处冲顶被佩林神奇单手托出，佩林抢在帕拉西奥补射前拿到
