5'洛里扑的也很漂亮！！！                   5'阿贾克斯开场5分钟就取得领先
52'埃里克森角球开出去！前点被顶出来！外围的争抢！                   49'仅过4分钟，小卢卡斯又下一城
79'左侧界外球掷出来！分到右路去！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
79'西索科带丢了！塔迪奇不急！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
79'再分到范德贝克！给到齐耶赫！禁区弧顶射门！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
79'击中立柱！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
80'这边阿里反抢！裁判鸣响了哨声！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
80'辛克赫拉芬倒地了！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
80'阿贾克斯后场的球权！大脚给上去！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
81'罗斯回来拦截！带上去边线！裁判鸣响了哨声！被齐耶赫撞了！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
81'拉梅拉准备上来！换下了特里皮尔！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
81'右路后场热刺的球权！大脚给上去！分左侧孙兴慜！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
82'罗斯低平球向前给！拉梅拉得球！分禁区内！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
82'被破坏了！外围右路还有！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
82'被抢断了！不过罗斯反抢！                   79'阿贾克斯第79分钟几乎破门，范德比克远射被挡后突入禁区左侧回传，齐耶赫禁区边缘左脚低射击中右门柱弹回
87'中路头球！横梁！！门线上！                   87'热刺第87分钟几乎反超
87'被解围了！！外围再传中！                   87'热刺第87分钟几乎反超
87'中路分左侧孙兴慜！自己带！底线打门！打飞了！                   87'热刺第87分钟几乎反超
88'刚刚是维尔通亨头球砸中横梁！随后补射也被门线解围！                   87'热刺第87分钟几乎反超
88'阿贾克斯门球！奥纳纳大脚开出去！                   87'热刺第87分钟几乎反超
88'裁判鸣响了哨声！                   87'热刺第87分钟几乎反超
88'塔迪奇犯规了！热刺的球权！                   87'热刺第87分钟几乎反超
89'禁区内被破坏！外围争抢！                   87'热刺第87分钟几乎反超
89'这边阿贾克斯准备换人了！                   87'热刺第87分钟几乎反超
89'左侧边线阿贾克斯护球！分底线！被解围出去！                   87'热刺第87分钟几乎反超
90'这球被阿贾克斯球员顶出边线！热刺后场的界外球！                   87'热刺第87分钟几乎反超
90'范德贝克被马加利安换下                   87'热刺第87分钟几乎反超
90'热刺后场球权！洛里大脚给上去！                   87'热刺第87分钟几乎反超
51'球被破坏出去！西索科中路拦截！分左侧罗斯！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
51'分回来罗斯！分到孙兴慜！过去了！禁区附近！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
52'分回来罗斯！分西索科！给右路！给到特里皮尔！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
52'这球出了底线！想找略伦特的！！热刺的角球！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
52'埃里克森角球开出去！前点被顶出来！外围的争抢！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
53'裁判鸣响了哨声！罗斯阻挡犯规了！是阻挡了齐耶赫！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
53'后场阿贾克斯大脚给上去！洛里得到了！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
54'分左侧！再分孙兴慜！禁区附近！内切！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
54'阿里射门！！被奥纳纳挡出去！！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
54'热刺的角球！这球很有威胁啊！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
54'略伦特的头球！！顶高了！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
54'奥纳纳门球开出去！                   51'补时第6分钟，西索科后场长传，略伦特倚人争到落点，阿里塞禁区，小卢卡斯在门前12米处左脚低射钻进右下角，3比2
