3'富力右侧长传                   3'第3分钟富力右路长传，乌索得球后的射门绵软无力被轻松挡出
48'被破坏，崔勇哲拿球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'传中被抢断                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'卢琳给到前面                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'卢琳突破后传中                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'目前还没有人员调整。下半场开始                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'李提香传肖智                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'隋维杰轻松得球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'发出来，双方争顶                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
46'雷纳尔迪尼奥得球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'李提香长传被犯规                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'李提香再发，失误了！                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'费尔南多得球内切                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'给费尔南迪尼奥，直接打门                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
47'门将封出底线，角球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'费尔南迪尼奥发出，中路无人接应                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'富力反击，雷纳尔迪尼奥给唐淼                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
48'唐淼传球被封堵，还是富力球                   45'第45分钟，费尔南迪尼奥主罚前场左侧任意球绕过前点，丁捷高高跃起头球攻门顶偏
50'重庆迅速反击，冯劲连续过人                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
50'趟大了，不过吹了角球                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
50'给到后点，富力后卫解围                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
50'中场连续争抢                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
50'卢琳把球封出底线                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
51'丁捷给卡尔德克                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
51'踢疵了，球门球                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
51'程月磊短传发球                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
51'费尔南多给冯劲，冯劲内切                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
52'打门，球擦着立柱飞出了底线                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
52'球门球发出，双方争抢                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
52'卢琳将球碰出界                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
53'李提香碰出界                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
53'斯威反抢后迅速反击                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
53'越位了                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
53'吴庆传导                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
53'给罗皓，回给门将，长传                   50'第50分钟，冯劲禁区左侧内切至弧顶处，起右脚抽射将球打高
60'定位球发出                   60'第60分钟彭欣力禁区弧顶大力抽射打高
60'被解围，冯欣大脚                   60'第60分钟彭欣力禁区弧顶大力抽射打高
60'又被解围                   60'第60分钟彭欣力禁区弧顶大力抽射打高
60'彭欣力射门，高了                   60'第60分钟彭欣力禁区弧顶大力抽射打高
61'富力这边陈志钊换下马俊亮                   60'第60分钟彭欣力禁区弧顶大力抽射打高
61'重庆杨柯换冯劲                   60'第60分钟彭欣力禁区弧顶大力抽射打高
61'扎哈维被放倒，任意球                   60'第60分钟彭欣力禁区弧顶大力抽射打高
62'任意球打门                   60'第60分钟彭欣力禁区弧顶大力抽射打高
62'有木有？？？？                   60'第60分钟彭欣力禁区弧顶大力抽射打高
62'门将眼疾手快扑出                   60'第60分钟彭欣力禁区弧顶大力抽射打高
63'补射，高出横梁！                   60'第60分钟彭欣力禁区弧顶大力抽射打高
63'重现发出，罗皓给右路                   60'第60分钟彭欣力禁区弧顶大力抽射打高
63'杨柯起脚大门，也高了                   60'第60分钟彭欣力禁区弧顶大力抽射打高
63'程月磊发球                   60'第60分钟彭欣力禁区弧顶大力抽射打高
65'彭欣力得球                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
65'费尔南多一挑三                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
65'球被破坏，回给隋维杰                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
65'长传到前场                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
66'费尔南迪尼奥被唐淼犯规                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
66'费尔南迪尼奥发定位球                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
66'罗皓传中，被封出边线                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
66'球发出给到外围                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
67'卢琳抢下                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
67'球滚出底线                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
67'角球，费尔南迪尼奥处理                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
67'又被解围了，门前风声鹤唳                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
67'费尔南迪尼奥传中                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
68'卢琳又封出底线，牛啊                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
68'继续角球，还是费尔南迪尼奥                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
68'费尔南多把球踢出了边线                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
68'卡尔德克倒在禁区附近，疑似受伤                   65'第65分钟，费尔南迪尼奥主罚任意球被富力后卫解围不远，罗皓得球横扫门前被解围
75'门将扬手扑出                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
75'卡尔德克再次倒地                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
75'无法坚持比赛                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
75'卡尔德克被抬走了                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
76'比赛进行到了75分钟                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
76'斯威换人，曹栋换下吴庆                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
76'卢聪耀换下卡尔德克                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
77'斯威球发出来                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
77'唐家庶给到卢聪耀，小将直接射门                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
77'门将没收，球门球                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
78'杨柯给费尔南迪尼奥，球被破坏                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
78'杨柯给曹栋，曹栋传中                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
78'解围后丁捷再传                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
78'费尔南迪尼奥再传                   75'第75分钟彭欣力防对手反击时战术犯规吃到黄牌
77'斯威球发出来                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
77'唐家庶给到卢聪耀，小将直接射门                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
77'门将没收，球门球                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
78'杨柯给费尔南迪尼奥，球被破坏                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
78'杨柯给曹栋，曹栋传中                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
78'解围后丁捷再传                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
78'费尔南迪尼奥再传                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
79'费尔南多右侧得球                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
79'卢琳李提香一人一脚直接放到                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
79'定位球                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
79'比赛进行到了79分钟                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
79'费尔南迪尼奥主罚                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
80'程月磊将球击出                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
80'陈志钊组织反击，球丢了                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
80'杨柯给费尔南多                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
80'传中被解围了                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
80'再次传中                   77'第77分钟刚替补上场的卢聪耀禁区内大力低射被门将扑住
85'黄振宇换下肖智                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
85'又是一位U23小将                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
85'费尔南迪尼奥打门，失之毫厘！！！！                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
85'程月磊发球                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
86'富力反击速度慢下来了                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
86'乌索倒地了                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
86'正常碰撞，无犯规                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'斯威把球还给富力                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'雷纳尔迪尼奥犯规                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'快发定位球                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'双方疯狂拼抢                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'费尔南迪尼奥传中被挡出                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
87'角球发出，后点                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
88'卢琳把球顶飞了                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
88'球掉到了草坑里，阿偶                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
88'富力反击，隋维杰将球踢出出边线                   85'第85分钟费尔南迪尼奥的凌空抽射失之毫厘
