3'曼联的长传也是没有打起来                   3'第3分钟，亨德森直传，苏亚雷斯禁区右肋的射门偏出近角
37'曼联禁区内接球又越位了                   34'利物浦第34分钟打破僵局，苏亚雷斯禁区左侧过人时造成拉斐尔手球犯规，后者侥幸逃脱第2张黄牌处罚，杰拉德主罚点球命中
43'乔阿伦中场拿球给到前场                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
43'苏亚雷斯外围打一脚打偏了                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
44'曼联禁区内获得机会                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
44'鲁尼的射门被后卫挡出                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
45'上半场补时2分钟！                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
45'曼联将球打到禁区内                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
45'贾努扎伊的射门打高了                   42'第42分钟，拉斐尔传球，范佩西禁区内的射上角被斯科特尔挡出底线
44'曼联禁区内获得机会                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
44'鲁尼的射门被后卫挡出                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
45'上半场补时2分钟！                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
45'曼联将球打到禁区内                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
45'贾努扎伊的射门打高了                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'利物浦边路拿球往禁区前沿送                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'斯图里奇没有争顶被曼联球员解围                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'马塔左路起球送后点                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'第一点被杰拉德顶了出来                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
46'下半场比赛开始！                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
46'下半场比赛由利物浦队开球                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
46'利物浦又获得一个点球！！                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'又是杰拉德来主罚！！                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
47'杰拉德点球推右路，德赫亚虽然扑对了方向，但没有碰到球！！                   44'第44分钟，拉斐尔传球，鲁尼禁区内劲射被米格诺莱扑出，鲁尼的补射又被封堵挡出
50'拉斐尔禁区内接球马上传了出来                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
50'后点被格伦-约翰逊解围出底线                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
50'这球曼联球员投诉说格伦-约翰逊解围的时候先用手碰了一下                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
50'曼联角球开出，威胁不大                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
51'【互动话题】今天的比赛会有几个点球？？                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
51'马君扬：曼联这赛季已经崩了，止不住了【这场想赢有难度啊】                   50'第50分钟，格伦-约翰逊禁区内同样明显手球却逃脱处罚
55'利物浦后场断球了                   54'第54分钟，斯科特尔对马塔犯规被罚黄牌
56'鲁尼禁区内拿球摔倒了                   54'第54分钟，斯科特尔对马塔犯规被罚黄牌
56'裁判并没有判罚                   54'第54分钟，斯科特尔对马塔犯规被罚黄牌
56'斯科特尔得到一张黄牌！                   54'第54分钟，斯科特尔对马塔犯规被罚黄牌
57'之前格伦-约翰逊禁区内解围的时候是有手球的动作                   54'第54分钟，斯科特尔对马塔犯规被罚黄牌
64'曼联右边路拿球，没有机会将球回敲                   64'第64分钟，鲁尼禁区内的射门被封堵
66'约翰逊过顶长传找亨德森                   64'第64分钟，鲁尼禁区内的射门被封堵
67'突破的时候被拉斐尔拦截                   64'第64分钟，鲁尼禁区内的射门被封堵
78'克莱维利和维尔贝克登场                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
78'维迪奇禁区内又犯规了！！                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
78'点球！！                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
78'这个球维迪奇并没有碰到                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
78'维迪奇两黄变一红                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
79'斯图里奇禁区内的假摔啊！！                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
79'杰拉德接着来主罚！！                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
79'杰拉德点球打在了立柱上！！                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
79'杰拉德的点球帽子戏法没有了                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
80'这球利物浦要在进的话，那基本锁定了胜局                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
81'看台上弗格森的表情也是异常难看                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
81'全场比赛过了80分钟，场上的比分还是利物浦客场2-0领先曼联                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
81'斯图里奇禁区内拿球被钩倒了                   78'第78分钟，斯图里奇突入禁区右侧被维迪奇铲倒，曼联队长累计两张黄牌被罚下，这是他英超历史上第6张红牌，其中4次是对阵利物浦
79'斯图里奇禁区内的假摔啊！！                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
79'杰拉德接着来主罚！！                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
79'杰拉德点球打在了立柱上！！                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
79'杰拉德的点球帽子戏法没有了                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
80'这球利物浦要在进的话，那基本锁定了胜局                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
81'看台上弗格森的表情也是异常难看                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
81'全场比赛过了80分钟，场上的比分还是利物浦客场2-0领先曼联                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
81'斯图里奇禁区内拿球被钩倒了                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
82'这球裁判并没有判罚                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
82'埃弗拉左路下底到禁区捏                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
82'队友得球后将球横敲，可惜没有过去                   79'第79分钟，库蒂尼奥传球，苏亚雷斯禁区左侧的斜射偏出
47'利物浦边路拿球往禁区前沿送                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
47'斯图里奇没有争顶被曼联球员解围                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
47'马塔左路起球送后点                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
47'第一点被杰拉德顶了出来                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
47'又是杰拉德来主罚！！                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
47'杰拉德点球推右路，德赫亚虽然扑对了方向，但没有碰到球！！                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
48'这对曼联的打击有点大                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
49'利物浦刚刚的点球是乔阿伦在禁区内胸部停球被撞倒                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
49'利物浦的下半场开局非常的好                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
49'这下曼联被逼到绝路上了                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
50'拉斐尔禁区内接球马上传了出来                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
50'后点被格伦-约翰逊解围出底线                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
50'这球曼联球员投诉说格伦-约翰逊解围的时候先用手碰了一下                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
50'曼联角球开出，威胁不大                   47'2分钟后，格伦-约翰逊传球，苏亚雷斯禁区内的射门又被德赫亚漂亮扑出
