3'尤里前场的冲抢，黄威把球回传给门将！                   3'上半场第3分钟，埃里克森禁区外吊射稍稍高出
56'上海申鑫队换人：贾天子上场换下了埃杜阿尔多                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
56'埃杜阿尔多很是不开心的样子呀！                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
56'埃杜阿尔多下场之后还对教练一直喋喋不休！                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
57'贵州人和队换人：范云龙上场换下沈田峰                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
57'桑托斯换下了埃里克森！                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
57'贵州人和队连续换了两员大将！                   54'不过在第54分钟双方同时换人，申鑫用贾天子换下埃杜阿尔多，被换下的埃杜阿尔多很不满意
58'范云龙是来自贵州本土的球员，他的上场引来了现场球迷的欢呼！人气挺高的呀！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
58'冯仁亮传后点被顶出来，外围刘天祺的远射，打在了贾天子的身上出了底线，角球！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
58'范云龙来主罚角球，开到禁区内，门将出击没有打出来                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
59'马辛斯基侧身凌空的打门，进了！！！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
59'贵州人和队扳平比分！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
59'角球开到禁区内，艾弗顿的解围见高不见远呀～张迅伟出击再解围也没有打远，禁区内马辛斯基侧身的凌空打门扳平比分！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
60'贵州人和队前场抢断，桑托斯想传球给冯仁亮，力量小了～姜嘉俊把球护住！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
60'冯仁亮的逼抢很紧呀～姜嘉俊把球踢在冯仁亮的腿上出边线                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
60'贵州人和队进球之后气势很盛呀，连续的进攻！                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
61'桑托斯禁区内传球给范云龙，后者底线的回传球到门前，被张迅伟没收                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
61'上海申鑫队换人：孙凯下场换上叶重秋                   58'刚换完人后贵州队第一次进攻就取得进球，第58分钟贵州队角球开出，张迅伟出击用拳把球打出，但球打得不远，马辛斯基在禁区内高难度侧射凌空怒射，皮球飞入死角，1比1，贵州队扳平，朱炯情不自禁跃起欢呼
65'上海申鑫队获得前场的任意球机会～艾弗顿来主罚                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
65'贵州人和队排起了六人的人墙！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
65'任意球直接打门打在了人墙上～                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
66'贵州人和队左路控球推进，桑托斯禁区内横敲门前跟进队员的铲射高了，不过裁判手指点球！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
66'马辛斯基与桑托斯争发点球呀！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
67'林裕焕吃到黄牌！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
67'马辛斯基把球抱在怀中，一直不给桑托斯呀！最后还是马辛斯基罚球！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
67'哇塞！马辛斯基任意球没有骗过张迅伟呀！地滚球被扑出来！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
68'马辛斯基郁闷了吧？！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
68'比赛没有发生变化！双方还是1－1平！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
68'贵州人和队的长传球直接出了底线！                   65'第65分钟桑托斯从左路进攻，尤里跟进包抄射门打高，但主裁判罚林裕焕拉拽桑托斯，黄牌加点球
74'姜嘉俊传球，找到丹尼尔，后者底线拿球遭到两人夹击，要了一个角球！                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
74'把球踢在了刘洋的腿上出界                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
75'池忠国来主罚角球，开到禁区内，艾弗顿的甩头攻门被盛鹏飞身挡出来，随后又立马起身把黄威补射给挡出来！                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
75'今天双方的门将表现都非常不错～                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
75'上海申鑫队中场控球，左路于涛的直传球，艾弗顿底线传中，质量不佳，被张成林顶出边线～                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
76'界外球掷到场内，姜嘉俊交给杨家威，右侧路下底传中球被对方得到！                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
76'怒吼的埃里克森                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
77'上海申鑫队中场抢断，贾天子的一脚直传太急了，直接交给了盛鹏！                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
77'艾弗顿中场抢断，推进的传球被挡出来                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
77'桑托斯进球！！！                   74'第74分钟申鑫右路角球开出，埃韦顿中路头球攻门，盛鹏飞身把球扑出，黄威跟进再射，又被盛鹏拼命把球挡出界外
83'上海申鑫队后场得球，转移到右侧姜嘉俊的脚下，再分球给杨家威～球被破坏出边线                   83'第83分钟贵州队用陈杰换下尤里
84'姜嘉俊拿球，长传给丹尼尔，球被朴柱成顶回来，丹尼尔再抢球时犯规了～                   83'第83分钟贵州队用陈杰换下尤里
84'贵州人和队换人：尤里下场换上了陈杰，要加强控制球！                   83'第83分钟贵州队用陈杰换下尤里
84'尤里好象也还没有在场上踢够呀，表情也挺郁闷的！                   83'第83分钟贵州队用陈杰换下尤里
84'比赛进行85分钟了！                   83'第83分钟贵州队用陈杰换下尤里
85'眼中都是球                   83'第83分钟贵州队用陈杰换下尤里
85'上海申鑫队换人：吴毅臻上场换下了于涛！                   83'第83分钟贵州队用陈杰换下尤里
85'于涛下场把队长的袖标给了池忠国                   83'第83分钟贵州队用陈杰换下尤里
86'上海申鑫队前场左侧控球，吴毅臻横敲球被挡了下一下，再转移到右侧！                   83'第83分钟贵州队用陈杰换下尤里
87'禁区内艾弗顿倒在地上，裁判认为是合理的冲撞，没有吹点球！                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
87'上海申鑫队的角球开到后眯，头球顶一下来，对方后卫破坏出来，外围的凌空打门又被挡出来                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
87'盛鹏出击没有抱住球，上海申鑫队再打门，力量不足球被张成林解围！                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
88'盛鹏出击的时候打到了朴柱成和丹尼尔！不过问题不大！                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
89'上海申鑫队右路的传球，杨家威横敲，贾天子没有能够接住球～                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
89'上海申鑫队中场抢断下来，吴毅臻连续的过人，第三个人没有能够过去！                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
89'比赛接近尾声啦～                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
90'贾天子中场扑得太凶，球被贵州人和队抢断                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
90'下半场比赛补时四分钟                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
90'张成林抽筋啦～                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
90'于涛下场后上海申鑫队的队长袖标戴在了艾弗顿的胳膊上！                   87'第87分钟申鑫连续围攻，人和后卫合力解围，混乱中朴柱成还被出击的盛鹏撞伤倒地一小会
