2'萨莫拉继续逼抢，斯科特尔回传米尼奥莱                   2'开场仅2分钟，萨莫拉胸部停球，奥斯丁禁区边缘抽射高出
16'斯特林和尹锡荣前场争抢中摔倒在地，球出了边线                   13'第13分钟，斯特林传球，巴洛特利贻误战机错过机会
27'上半场进行了一半，女王公园给利物浦的压力不小哦                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
27'女王公园抢断，右路的反击                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
27'伊斯拉拿球强突，边路传中到禁区                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
27'萨莫拉跟进凌空一脚弹射，可惜打飞啦                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
28'这球射门让场边的老雷也是一时很兴奋                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
29'可惜最后的结果又只能仰天长叹啦                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
29'作为前七轮输掉5场的女王公园主帅，老雷压力可想而知                   26'第26分钟，斯特林传球，巴洛特利切入禁区左侧的射门偏转后被麦卡锡没收
34'哎呀，费尔的头球，击中横梁弹回                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
34'奥斯汀跟进补射，又被米尼奥莱和回防的斯科特尔化解                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
35'女王公园今天的运气欠佳啊                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
35'精彩回放：萨莫拉大禁区右上角斜传球到禁区，费尔头球攻门击中横梁弹回，奥斯汀跟进补射被米尼奥莱一挡，斯科特尔大脚解围                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
36'女王公园这段时间的进攻火力，让罗杰斯在场边也坐不住了，站起来指挥吧                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
36'女王公园右边路再攻，边路传中到禁区，斯科特尔附身冲顶解围                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
37'上半场比赛37分钟，比分依旧是0-0                   34'女王公园继续错过机会，第34分钟，萨莫拉右路传中，米尼奥莱出击失误，费尔小禁区前头球攻门再度击中横梁弹回，格伦-约翰逊门线前力拼2人封堵皮球，斯科特尔及时解围
42'老雷从凳子上起来，观看这场上弟子们的表现                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
42'女王公园前场进攻，桑德罗拿球强突，被回防的拉拉纳放倒在地                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
42'女王公园获得前场的任意球机会                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
43'位置相当不错，就在大禁区右上角靠外一点点                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
43'这球在直接射门的范围内，看看女王公园谁来罚                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
43'伊斯拉的任意球直接攻门，高出横梁出底线                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
44'上半场比赛进入尾声，比分依旧是0-0                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
44'洛夫伦左路拿球，过了中线直塞交给拉拉纳                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
45'拉拉纳的转身强突，再给巴神                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
45'巴神带球进入禁区，面对两人围抢，连续两脚扣球，闪开角度，直接起脚                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
45'球滑门而过，擦着右侧立柱出了底线                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
45'上半场比赛补时1分钟                   42'第42分钟，埃姆雷-詹禁区前对桑德罗犯规，萨莫拉25码处任意球直接射门高出
47'亨德森的斜塞再给拉拉纳，拉拉纳的远射打偏                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
47'埃姆雷-坎前场拿球，禁区外的远射，被门将封堵                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
47'女王公园这边，下半场换上了7号马修-菲利普斯，换下了15号奥努哈                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
48'女王公园右路的进攻，菲利普斯强突后的劲射                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
48'打在杰拉德身上折射出底线                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
48'女王公园的角球，并没形成威胁                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
48'下半场一开始，女王公园攻势如潮啊                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
49'拉拉纳和亨德森前场配合，亨德森停球摆脱                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
49'强突两步后直接起脚打门，打偏                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
50'菲利普斯下半场登场后，在右前场表现的很活跃啊                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
50'利物浦中场的直塞球打身后找斯特林                   47'第47分钟，替补出场的马修-菲利普斯传中被挡，桑德罗禁区右侧劲射被米尼奥莱扑出
62'斯特林前场中路拿球，禁区外直塞找拉拉纳                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
62'邓恩解围踢空，拉拉纳拿球，面对麦卡锡，出脚打门被扑                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
63'球到了左侧的巴神脚下，面对大半个空门，直接一脚将球踢向了看台                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
63'这球踢进比踢飞要简单的多啊，可惜巴神还是选择了后者                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
63'之前女王公园的第二个换人：用特劳雷换下了受伤的桑德罗                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
64'罗杰斯看到巴神这样的表现，估计很想念斯图里奇，或者离队的苏亚雷斯阿布                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
65'巴神刚刚门前的补射空门，是利物浦本场比赛最最好的一次机会                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
65'女王公园中场挑传球到前场给萨莫拉                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
65'萨莫拉停球自己控制，再横传给中间上来的奥斯汀                   62'利物浦第62分钟错过机会，斯特林直传打中伊斯拉偏转，拉拉纳10码处左脚推射被麦卡锡奋力扑出，巴洛特利小禁区前补射空门高出
67'利物浦换人：换下了20号拉拉纳                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
67'斯特林前场拿球强突，特劳雷回防放铲犯规                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
67'利物浦领先了！！！                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
68'不过进球的却是女王公园的球员，邓恩乌龙大礼！！！                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
69'斯特林右路拿球，直塞给到约翰逊，约翰逊边路横传球到门前，邓恩出脚解围，直接踢进自家大门！！！                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
70'全场比赛70分钟，利物浦客场依靠邓恩的乌龙球，1-0领先                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
70'利物浦之前连换两人：乔-阿伦和穆蒂尼奥上，换下了拉拉纳和埃姆雷-坎                   67'利物浦第67分钟打破僵局，斯特林快发任意球，格伦-约翰逊禁区右侧传中被前曼城中卫邓恩挡入自家大门
75'女王公园的前场进攻，特劳雷左路拿球，强突后横传奥斯汀                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
76'奥斯汀停球转身，横趟两步，直接起脚打门，打飞                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
76'一球落后之后，女王公园进行着疯狂的反扑                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
77'约翰逊右路拿球，脚下一扣， 摆脱时被科尔克尔放倒在地                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
77'利物浦前场右路的任意球机会，杰拉德主罚                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
78'杰拉德任意球斜传禁区，麦卡锡出击，直接将球拿到                   75'第75分钟，萨莫拉传球，奥斯丁禁区弧内低射被米尼奥莱扑出
85'费尔的跟进头球冲顶，被米尼奥莱封堵                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
85'下半场比赛40分钟，比分是0-1，利物浦领先                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
86'斯科特尔的防守犯规，被主裁判出示黄牌警告！！！                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
86'女王公园进球啦！！！                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
86'[此时此刻值得来杯嘉士伯]                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
87'这个进球让现场的球迷热血沸腾，场边的老雷也是振臂欢呼啊                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
88'进球的是替补登场的24号巴尔加斯                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
88'女王公园右路进攻，奥斯汀拿球横切，左脚传中到后点，费尔头球回摆到门前，巴尔加斯跟进垫射打进！！                   85'第85分钟，斯科特尔头球解围失误，特劳雷小禁区边缘头球攻门被米尼奥莱神勇扑出
87'这个进球让现场的球迷热血沸腾，场边的老雷也是振臂欢呼啊                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
88'进球的是替补登场的24号巴尔加斯                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
88'女王公园右路进攻，奥斯汀拿球横切，左脚传中到后点，费尔头球回摆到门前，巴尔加斯跟进垫射打进！！                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
89'下半场比赛进入尾声，比分1-1，女王公园继续着最后的进攻                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
89'差之毫厘啊，好在斯科特尔及时出现，将球挡出底线                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
89'女王公园的获得右侧角球机会                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
90'角球开出，第一点被利物浦球员解围                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
90'利物浦反击，进球啦！！！                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
90'[此时此刻值得来杯嘉士伯]                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
90'库蒂尼奥单骑闯关，绝杀啊                   87'女王公园巡游者第87分钟扳平比分，瓦尔加斯右路斜传，乔-艾伦解围失误，奥斯丁头球摆渡，瓦尔加斯小禁区边缘内破门，1-1
90'角球开出，第一点被利物浦球员解围                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
90'利物浦反击，进球啦！！！                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
90'[此时此刻值得来杯嘉士伯]                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
90'库蒂尼奥单骑闯关，绝杀啊                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
91'利物浦反击，中场的巴神拿球分给亨德森，亨德森再给前插的穆蒂尼奥，库蒂尼奥带球强突禁区，横切两步，闪开角度，劲射打进远角！！！                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
91'女王公园的进攻赢得右侧角球                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
91'进球啦！！！2-2！！！                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
92'[此时此刻值得来杯嘉士伯]                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
92'下半场比赛补时4分钟                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
93'巴神，前点包抄加厚跟打门，差点打进近角啊                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
93'比赛进入末端，双方的进球大战开始了啊                   90'利物浦第90分钟再度超出比分，斯特林和杰拉德反击中传球，库迪尼奥禁区左侧12码处低射远角入网，2-1
95'[此时此刻值得来杯嘉士伯]                   95'利物浦第95分钟绝杀，斯特林禁区左侧传中巴洛特利，考尔克自摆乌龙，3-2
96'斯特林的横传，科尔克尔送上乌龙                     95'利物浦第95分钟绝杀，斯特林禁区左侧传中巴洛特利，考尔克自摆乌龙，3-2
96'女王公园一场比赛，送出两次乌龙大礼，这有点难以置信啊                   95'利物浦第95分钟绝杀，斯特林禁区左侧传中巴洛特利，考尔克自摆乌龙，3-2
