2'贝尔停球，内切后直接起脚打门，被伊拉佐兹扑出                   2'皇马第2分钟取得领先，贝尔禁区右侧边缘传中，C-罗纳尔多小禁区左侧头球破门
43'上半场比赛已经进入尾声，比分2-0，皇马领先                   40'第40分钟，C-罗纳尔多小禁区前捅射又被伊莱索斯挡出底线
50'毕尔巴鄂再次获得角球，开出第一点还是被皇马球员解围                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
50'本泽马后场拿球反击，推进后横传给到C罗                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
51'C罗拿球，外脚背斜塞找右侧上来的贝尔                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
51'贝尔禁区弧顶，面对回防的拉波尔特放铲，起脚打门，放了高射炮                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
51'这球贝尔打的有点着急，能够控制调整下更佳啊                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
52'皇马中场抢断，贝尔反击，禁区弧顶急停                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
52'贝尔横传右侧给本泽马，本泽马拿球下底横传，被后卫挡出底线                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
53'皇马右侧角球机会，同样没什么威胁                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
53'穆尼亚因中场拿球，过顶长传找前插的戈麦斯                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
53'边裁举旗，戈麦斯越位在先，这是要随波逐流啊                   50'皇马第50分钟错失良机，C-罗纳尔多反击中直传，但贝尔12码处左脚射门高出
56'本泽马中路拿球，分给右侧上去的贝尔，贝尔拿球突入禁区，小禁区右侧横传球到中间，C罗包抄推射打进！！！                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
57'本泽马前场拿球，禁区右上角控制                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
57'本泽马短传给到J罗，J罗脚底拉球给到身后的贝尔                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
57'贝尔弧顶无人干扰下的左脚搓射，结果差之毫厘，贴着立柱出底线                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
59'毕尔巴鄂的机会，可惜戈麦斯的打门被立柱拒绝，卡瓦哈尔回防控制                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
59'伊图拉斯佩中场拿球，本泽马回撤逼抢，身后推人犯规                   56'第56分钟，本泽马传球，哈梅斯-罗德里格斯第一时间脚后跟妙传，贝尔禁区边缘外左脚推射偏出左侧立柱
60'C罗右路拿球，强突后倒三角回传给贝尔                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
60'贝尔的凌空抽射，再次打飞啦                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
61'皇马前场进攻赢得角球，开出第一点被后卫解围                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
61'贝尔右路拿球，强突下底，被德马科斯放铲解围出底线                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
61'皇马继续右侧角球，佩佩争抢头球犯规在先                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
61'毕尔巴鄂换人：14号苏塞塔被换下，换上的是29号洛佩兹                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
63'本泽马前场争抢中被拉波尔特从身后推倒在地                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
63'皇马获得前场左侧的任意球机会                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
63'C罗的任意球攻门，直接高出横梁出底线                   60'第60分钟，C-罗纳尔多传球，贝尔禁区边缘外劲射被伊莱索斯托出横梁
69'贝尔拿球推进，大范围转移球到左侧找J罗，可惜直接出了边线                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
69'皇马中场抢断，再次反动反击                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
69'4-0！！！                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
69'本泽马同样梅开二度！！！                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
70'摩德里奇中圈斜塞左侧给C罗，C罗拿球趟出两步，左脚横传门前，本泽马包抄推射打进！！！                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
71'这球贝尔也已经包抄到位，本泽马碰不到，那贝尔同样可以收菜了                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
71'皇马前场进攻，摩德里奇禁区外直接起脚远射                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
72'伊拉佐兹门线上将球一扑，C罗准备补射，伊拉佐兹赶紧起身将球揽入怀中                   69'第69分钟，摩德里奇反击中直传，C-罗纳尔多禁区左侧传中，本泽马12码处轻松捅射入网，4-0
73'卡瓦哈尔右路拿球，强突后倒三角横传到禁区                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
73'C罗插上起脚打门，打偏                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
73'皇马换人：24号伊利亚拉门迪被换上，换下8号克罗斯                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
75'毕尔巴鄂前场进攻，美克里科挑传左侧找戈麦斯                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
75'戈麦斯的左侧传中，巴伦齐亚加的头球顶偏                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
75'全场比赛75分钟了，比分4-0，皇马大比分领先                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
76'莫德里奇中路拿球，直塞给到贝尔                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
76'贝尔拿球面对两人围抢，强突被破坏                   73'第73分钟，卡瓦哈尔右路回传，C-罗纳尔多禁区右侧12码处低射被伊莱索斯没收
77'C罗禁区弧度拿球，分边右侧给上去的卡瓦哈尔                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
78'卡瓦哈尔得球下底，再传中间，C罗的头球，被伊拉佐兹侧扑扑出                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
79'毕尔巴鄂前场进攻，赢得左侧角球机会                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
79'角球开出到禁区，吉列尔莫的打门被卡西一扑                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
79'埃切塔准备再补，球被卡西直接收入，压在身下                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
80'卡西将球扑住后，埃切塔还在出脚踢，惹恼了卡西，差点发生摩擦啊                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
80'皇马换人：伊斯科上，换下本泽马                   77'第77分钟，卡瓦哈尔右路传中，C-罗纳尔多12码处头球攻门被伊莱索斯飞身救出
80'卡西将球扑住后，埃切塔还在出脚踢，惹恼了卡西，差点发生摩擦啊                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
80'皇马换人：伊斯科上，换下本泽马                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
81'...之前毕尔巴鄂的第三个换人：用16号埃切塔换下19号穆尼亚因                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
81'皇马前场进攻，C罗的打门高出了横梁                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
82'瓦拉内后场拿球，挑传找前插的马塞洛                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
82'马塞洛拿球，面对逼抢，没机会，回传给到后场控制                   80'第80分钟，C-罗纳尔多传球，贝尔禁区右侧小角度射门又被伊莱索斯扑出
84'精彩回放：贝尔禁区右上角拿球，横传C罗，C罗再给切入的贝尔，贝尔禁区右侧小角度打门，被伊拉佐兹扑出                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
84'J罗中路拿球，面对古尔佩吉的防守，强突进入禁区，摔倒啦                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
84'主裁判没有吹罚，大比分领先，主裁还是比较知趣啊                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
85'伊斯科左路拿球，下底后挑传中间                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
85'J罗头球一点，面对逼抢，回敲给到莫德里奇                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
86'贝尔左路拿球 ，面对德马科斯，穿裆过人                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
86'德马科斯没办法，只能伸手拉了贝尔一把                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
86'皇马获得前场左侧的任意球机会                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
87'C罗的任意球直接攻门，被伊拉佐兹奋力扑出                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
87'皇马外围拿球再攻，伊斯科右路横传，毕尔巴鄂后卫将球挡出边线                   84'第84分钟，马塞洛左路传中，贝尔12码处扫射被伊莱索斯没收
88'皇马现在是半场的攻防战，毕尔巴鄂根本过不了中线哦                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
88'J罗右路拿球，左脚传中到后点，麦克里科回防将球解围出底线                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
88'皇马的左侧角球机会，战术角球                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
88'进球啦！！！                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
89'C罗上演帽子！！！                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
90'战术角球开出，伊斯科小禁区左侧底角挑传门前，佩佩的左脚打门，打在C罗身上折射进网！！！这运气无敌了啊                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
90'毕尔巴鄂前场进攻，慢慢控球吧                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
91'德马科斯右路传中，直接被瓦拉内挡了出来                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
91'马塞洛回防拿到第二落点，洛佩兹身后上抢犯规                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
91'下半场补时2分钟                   88'第88分钟，佩佩角球混战中10码处捅射打在C-罗纳尔多身上偏转入网，5-0
