6'贝格维奇拿起皮球，表示球没气啊，裁判示意场下换个皮球                   6'第6分钟，范佩西头球摆渡，马塔禁区前射门被威尔逊封堵
14'克莱维利中场反抢，交给卡里克组织                   12'第12分钟，查理-亚当开出角球，奥德姆温吉头球攻门偏出
14'埃弗拉左路下底传中，鲁尼中路抢点直接凌空抽射偏出近门柱！                   12'第12分钟，查理-亚当开出角球，奥德姆温吉头球攻门偏出
15'曼联错失一次打破僵局的机会                   12'第12分钟，查理-亚当开出角球，奥德姆温吉头球攻门偏出
16'斯托克城中场逼抢很凶，连续的倒地                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
16'斯托克城后场长传到两名中卫的结合部，阿瑙托维奇插上拿球，调整一步远射打高！                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
17'Samllyn：可怜的埃文斯 悲剧的后卫线 又没人了（这次换人实在太不幸了）                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
17'埃弗拉左路下底，传中被卡梅伦挡出底线，角球                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
18'战术角球开出，马塔左路底线前传中到门前被解围                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
18'禁区前两队球员连续铲抢，一片混乱                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
19'球权最终还是被埃弗拉挡出了边线                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
19'鲁尼斜传右路，范佩西拉边接应                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
19'范佩西右路拿球内切，调整打门被挡出底线，角球                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
19'角球去到后点，直接被门将没收                   16'第16分钟，维兰传球，阿瑙托维奇禁区边缘外射门高出
38'斯莫林后场防守犯规，好在任意球点离禁区还有段距离                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
38'斯托克城进球了！！！                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
38'查理亚当！！任意球折射破门！！！                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
39'查理亚当任意球直接大力轰门，球打在了卡里克的腿上变向，弹入球门！                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
39'斯托克城1-0领先曼联！                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
39'德赫亚重心已经移动，毫无办法                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
40'曼联丢球之后马上反击，可惜范佩西射门被挡                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
41'斯托克城队员拼抢中受伤倒地                   38'斯托克城第38分钟打破僵局，前利物浦中场查理-亚当30码处任意球射门打中卡里克偏转入网
51'阿瑙托维奇左路摆脱防守，把球推进到前场                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
51'彼得雷斯左路起球，落点不佳                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'范佩西头球摆渡，没有找到队友                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'上半场比赛结束！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
51'亚当带球推进，克莱维利倒地铲球，两人撞到一起                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'克莱维利眉角开了，硬伤                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'斯托克城再次取得领先！！！！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'进球的还是查理·亚当！！！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
53'斯托克城右路起球到后点头球摆渡回来，阿瑙托维奇踢空，亚当禁区前跟上直接起左脚世界波直挂上角入网！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
53'斯托克城2-1领先曼联！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
53'曼联左路起球被解围，禁区前拉斐尔凌空射门打高！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
54'斯托克城前场就地反抢很积极                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
54'阿瑙托维奇左路拿球转身，被回防的鲁尼绊倒                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
54'裁判黄牌警告了鲁尼！                   51'半场补时6分钟，范佩西禁区右侧斜射偏出远角
52'范佩西头球摆渡，没有找到队友                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
52'上半场比赛结束！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
52'克莱维利眉角开了，硬伤                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
52'斯托克城再次取得领先！！！！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
52'进球的还是查理·亚当！！！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
53'斯托克城右路起球到后点头球摆渡回来，阿瑙托维奇踢空，亚当禁区前跟上直接起左脚世界波直挂上角入网！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
53'斯托克城2-1领先曼联！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
53'曼联左路起球被解围，禁区前拉斐尔凌空射门打高！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
54'斯托克城前场就地反抢很积极                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
54'阿瑙托维奇左路拿球转身，被回防的鲁尼绊倒                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
54'裁判黄牌警告了鲁尼！                   52'斯托克城第52分钟再度超出比分，阿瑙托维奇传球，查理-亚当禁区边缘外劲射右上角入网，2-1
62'马塔拿球过中场，给到克莱维利                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
62'杨左路拿球进禁区，在逼抢下倒地                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
62'球误打误撞回到曼联队这边，维尔贝克没有能够及时起脚                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
63'彼得雷斯左路传中，斯莫林解围踢疵，禁区内阿瑙托维奇搓远角打偏！                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
63'爱尔兰前场背身拿球，在包夹下丢球了                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
64'马塔拿球，转移到左路队友                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
64'球回到马塔脚下，斯托克城中场逼抢很紧                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
64'拉斐尔右路拿球突破被亚当推倒，任意球                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
65'拉斐尔起身和亚当骂个不停，裁判过来了                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
65'两人走开，任意球开前点被解围                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
65'球到另一侧，传中到门前，贝格维奇把球没收                   62'斯托克城第62分钟险些扩大比分，阿瑙托维奇14码处推射擦右侧立柱偏出
78'斯托克城右路送球到禁区前，阿萨迪凌空抽射被德赫亚指尖托出横梁！                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
78'角球开前点，范佩西头球顶出底线，继续角球                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
78'亚当角球再送中路，后点摆渡划门而过                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
78'阿萨迪外围拼抢犯规了                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
79'曼联换人，埃尔南德斯换下范佩西！                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
79'斯莫林中场顶防克劳奇，成功把球权拿到                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
80'拉斐尔内切，克莱维利中转，马塔禁区前左脚远射打偏，有角球！                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
80'马塔角球开前点，头球解围出去                   77'第77分钟，埃弗拉头球解围，替补出场的阿塞迪禁区边缘内凌空抽射擦横梁高出
86'拉斐尔右路送球，小豌豆下底倒三角，没有赶上                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
86'马塔左路下底，再倒三角送来，鲁尼抢点被拦截                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
86'禁区内彼得雷斯倒地了                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
87'LilMonsta景恒怪兽：换教练！！！ （莫耶斯压力也太大了）                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
87'彼得雷斯飞身阻挡鲁尼的出球，自己也被带到了一下                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
88'比赛继续                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
88'斯莫林传中去后点，杨头球顶偏！                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
89'亚当前场反抢，突破低射力量不够，被德赫亚拿到                   86'第86分钟，皮特斯12码处抢在鲁尼之前作出关键封堵，后者疑似踩踏犯规逃脱处罚
89'亚当前场反抢，突破低射力量不够，被德赫亚拿到                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
90'比赛马上要进入伤停补时了                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
90'爱尔兰禁区前防守绊倒了小豌豆，任意球                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
91'伤停补时7分钟！                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
91'鲁尼任意球直接射门中柱！                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
92'球弹回，维尔贝克头球补射被挡！                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
92'一片混战，克莱维利跟上射门打高！                   89'第89分钟，查理-亚当禁区前低射被德赫亚没收
91'伤停补时7分钟！                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
91'鲁尼任意球直接射门中柱！                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
92'球弹回，维尔贝克头球补射被挡！                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
92'一片混战，克莱维利跟上射门打高！                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
93'曼联全线压上了                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
93'鲁尼斜传左路，解围出来还是曼联控制                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
93'杨左路下底，倒三角被解围                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
94'马塔左路下底传中，赢得一个角球                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
94'角球去后点，拉斐尔头球摆渡，还是角球                   91'曼联第91分钟错失良机，鲁尼20码处任意球射门被贝戈维奇扑挡后打中左侧立柱弹回，维尔贝克混战中头球攻门被挡，克莱维利10码处射高
