12'弗赖斯再想横敲被丹特碰出底线                   12'开场12分钟，佐尔格右侧禁区前沿怒射被诺伊尔扑出，弗赖斯左侧补射但越位
61'弗赖堡换人，拉普雷沃塔下，克尔克上！                   60'弗赖堡第60分钟几乎追平
62'弗赖堡再次换人，舒斯特下，赫夫勒上！                   60'弗赖堡第60分钟几乎追平
62'弗赖斯是带上队长袖标                   60'弗赖堡第60分钟几乎追平
63'但他这带队长袖标也是在拜仁球员帮助下才完成的                   60'弗赖堡第60分钟几乎追平
66'穆勒中场分球，京特尔凶狠的将其放倒                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
66'京特尔黄牌少不了！                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
67'这段时间，弗赖堡的动作有些大                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
67'拜仁这边也是将拉姆换上了                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
67'穆勒前场界外球直接送大禁区内                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
68'克罗斯插上的打门将球打偏                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
68'沙奇里左路斜传球送禁区内                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
69'拜仁两名球员再次抢到了一点上                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
69'里贝里开始在场边热身了                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
69'拉姆将球分边                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
69'穆勒得球，对方是两人看防                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
69'穆勒将球回敲到中场                   66'第66分钟，京特尔中线铲倒穆勒，也被黄牌警告
70'沙奇里左路得球内切到底线                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
71'最后的一下被阻截了                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
71'弗赖堡快攻到前场                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
71'范比滕战术犯规放倒了盖德                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
71'范比滕也是拿到一张黄牌！                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
73'弗赖堡前场横敲被断抢                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
73'拉姆中场拿球将球回敲                   70'第70分钟，弗赖堡打出反击，范比滕拉扯盖德，被黄牌警告
46'下半场比赛开始！                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
46'下半场比赛由拜仁发球                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
46'拉菲尼亚后场停球有些大                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
46'下半场比赛，弗赖堡加强了前场的断抢                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
47'格策左路拿球被佐尔格碰出底线                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
47'拜仁角球给到前点                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
47'双方球员都没有碰到                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
47'鲍曼也是很轻松的将球得到                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
48'拜仁后场长传                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
48'这球送的不好                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
49'弗赖堡右路拿球，拜仁是三名球员夹抢                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
49'弗赖堡右路传球送禁区内                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
49'范比滕解围没有踢到球                   46'1分钟后，孔滕托直塞禁区左侧，穆勒形成单刀，但他怀疑自己越位，犹豫间推射又被鲍曼扑出
75'拜仁连续三次单刀都没进啊！！！                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
76'弗赖堡换人，盖德下，汉克上！                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
77'精彩回顾：丹特后场传球送到前场，队友禁区内接球形成单刀机会，推射被鲍曼用腿挡出，跟上拜仁的补射又是被封堵                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
77'里贝里看样子是要上了                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
78'弗赖堡这边右路传球送后点，克尔克头球攻门顶近角被诺伊尔得到                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
78'拜仁前场拿球送到禁区内                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
78'队友接球被断抢下来                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
78'弗赖堡看样子要最后一搏了                   75'第75分钟，佐尔格右路传中，克尔克后点头球被诺伊尔得到
83'全场比赛过了80分钟，场上的比分还是拜仁客场1-0领先                   83'第83分钟，里贝里抽射掠过横梁
83'留给弗赖堡的时间已经不是太多                   83'第83分钟，里贝里抽射掠过横梁
83'里贝里上场后还没怎么太多看见他的身影                   83'第83分钟，里贝里抽射掠过横梁
84'拉姆中场拿球给到右路                   83'第83分钟，里贝里抽射掠过横梁
84'穆勒得球，机会不是很多                   83'第83分钟，里贝里抽射掠过横梁
84'拉菲尼亚中场拿球将球回敲到门将                   83'第83分钟，里贝里抽射掠过横梁
84'里贝里左路想人球分过，但没有成功                   83'第83分钟，里贝里抽射掠过横梁
85'弗赖堡后场长传                   83'第83分钟，里贝里抽射掠过横梁
85'诺伊尔冲到中场附近将球拿到                   83'第83分钟，里贝里抽射掠过横梁
86'弗赖堡进球了！！！                   83'第83分钟，里贝里抽射掠过横梁
86'赫夫勒！！                   83'第83分钟，里贝里抽射掠过横梁
87'弗赖堡右路送直塞到禁区内，队友传球送后点，赫夫勒很舒服的将球推射入网！                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
88'拜仁的联赛开局四连胜看样子要没了                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
88'拜仁换人，皮萨罗下，曼朱基齐上！                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
89'丹特禁区内，近距离打门打高了                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
89'在这之前，拉姆禁区内的射门，球在多次反弹后来到了丹特脚下                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
89'丹特也是没有抓住机会啊                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
90'常规时间已经到了89分钟                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
90'拜仁还在展开最后的反扑                   87'第87分钟，沙奇里右路传中，拉姆斜射经过连续折射，丹特在门前8米处半凌空推射高出
