1'切尔西中圈开球！上半场比赛开始了！                   1'坐镇主场的切尔西第1分钟展开积极攻势
11'皮克低平球斜传左路给伊涅斯塔！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
11'伊涅斯塔把球给到了右路梅西！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
11'梅西禁区前沿塞球被克里斯滕森解围出来！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
12'布斯克茨外围把球控制！推传身边拉基蒂奇！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
12'拉基蒂奇低平球斜传前场右路罗贝托！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
12'罗贝托横敲前场中路梅西！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
12'梅西把球分给左侧伊涅斯塔！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
13'伊涅斯塔一脚直塞球直接传出底线！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
13'法布雷加斯中场把球卸下来！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
13'法布雷加斯低平球向前给到佩德罗！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
13'佩德罗给到前场左路的阿扎尔！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
14'阿扎尔切入禁区内左侧！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
14'低平球直塞禁区点球点附近！乌姆蒂蒂把球解围！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
14'罗贝托回敲给后场皮克！                   11'巴萨首次射门出现在第11分钟，梅西突破斜传，保利尼奥11码处头球攻门偏出
33'坎特外围把球得到！给后场中路佩德罗！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
33'佩德罗低平球向前给到阿扎尔！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
33'苏亚雷斯把球抢断！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
33'苏亚雷斯横敲一下给到保利尼奥！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
34'保利尼奥后场的球被威廉直接断下！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
34'威廉横移中路！右脚爆抽攻门！！！皮球击中右侧立柱弹出！！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
34'阿扎尔上前得球！越位了！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
35'特尔施特根大脚开出后场定位球！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
35'中圈左侧的伊涅斯塔把球卸下来！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
35'伊涅斯塔横敲给中路布斯克茨！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
35'布斯克茨被坎特抢断！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
36'坎特被拉基蒂奇滑铲犯规！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
36'开球给到禁区左侧的阿扎尔！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
36'阿扎尔回敲身后吕迪格！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
36'吕迪格直传球给到阿扎尔！                   33'第33分钟，阿扎尔禁区左侧回传，威廉内切后禁区弧顶外抽射憾中右侧立柱
41'皮克直传球到前场中路！阿兹皮利奎塔把球拦截！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
41'阿兹皮利奎塔长传到了中圈！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
41'阿隆索被拉基蒂奇放倒了！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
42'切尔西定位球给到前场左路的阿扎尔！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
42'阿扎尔横敲禁区前沿威廉！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
42'威廉右脚远射攻门！这次是击中了左侧立柱弹出！！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
42'门柱阻止了威廉的两粒进球啊！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
43'外围巴塞罗那的犯规！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
43'切尔西前场左路的定位球！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
43'法布雷加斯开球传中到禁区前点！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
43'被皮克头球解围！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
43'阿扎尔禁区前沿迎球怒射！打飞出了底线！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
44'特尔施特根大脚开出球门球！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
44'中圈罗贝托把球断下！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
44'罗贝托分球左侧被威廉截胡！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
44'威廉回给身后法布雷加斯！                   41'第41分钟，阿扎尔传球，威廉禁区边缘外劲射又憾中左侧立柱
62'角球开到禁区内后点！库尔图瓦把球拿住了！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
62'库尔图瓦大脚开球给到前场左路的阿扎尔！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
62'阿扎尔分球右路威廉！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
62'威廉 再把球分给佩德罗！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
62'佩德罗低平球斜传左路阿隆索！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
63'阿隆索分球禁区左侧阿扎尔！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
63'阿扎尔分球禁区前沿法布雷加斯！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
63'法布雷加斯外围右脚低射偏出了左侧底线！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
63'但裁判还是给了切尔西角球！应该是巴萨球员最后碰到了出底线                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
64'切尔西开出战术角球！给禁区前沿的威廉！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
64'威廉右脚低射再来！还能再被门柱拒绝吗！不可能！！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
65'GOOOOOOOOOOOOOOAL！！！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
65'威廉上半场两次击柱之后终获进球！                   62'切尔西第62分钟打破僵局，阿扎尔战术角球横传，威廉禁区弧顶拉开角度闪过布斯克茨铲堵后低射右下角入网
75'佩德罗在对方的逼抢中自己把球碰出边线！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
75'巴塞罗那右路边线发球给到比达尔！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
75'比达尔把球交给梅西！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
75'梅西低平球斜传左路拉基蒂奇！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
75'拉基蒂奇横敲分球被阿扎尔抢断！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
76'这球又被巴塞罗那反抢回去！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
77'切尔西后场一记相当不负责任的传球被伊涅斯塔抓住！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
77'伊涅斯塔带球突入禁区！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
77'回敲给禁区前沿梅西！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
77'梅西左脚抽射攻球门左下角！！！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
78'GOOOOOOOOOOOOOOOOOOOAL！！！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
78'巴塞罗那扳平了比分！1-1切尔西！                   75'巴萨第75分钟扳平，阿斯皮利奎塔禁区前铲球落空，伊涅斯塔拿球突入禁区左侧传球，克里斯滕森拦截未果，梅西禁区边缘内左脚低射左下角入网，1-1
