5'尤文图斯球员特维斯大禁区中央尝试右脚射门,可惜皮球高出右上角球门.给他传球的是伊斯拉.                   5'开场5分钟，伊斯拉禁区右侧低传，特维斯在门前12米处推射高出
32'特拉布宗球员保尔斯安鲁拼抢犯规,对手获得控球权.                   29'第29分钟，特维斯直塞禁区右侧，伊斯拉禁区右侧扣过后卫，在门前7米处左脚推射被奥努尔-基夫拉克封出底线
40'射门!!!尤文图斯球员特维斯大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是伊斯拉.                   40'第40分钟，伊斯拉突入禁区右侧低传，特维斯在门前12米处左脚抽射被奥努尔-基夫拉克封出
43'尤文图斯球员博格巴拼抢犯规,对手获得控球权.                   40'第40分钟，伊斯拉突入禁区右侧低传，特维斯在门前12米处左脚抽射被奥努尔-基夫拉克封出
43'Özer Hurmaci为特拉布宗在左路,赢得一个任意球.                   40'第40分钟，伊斯拉突入禁区右侧低传，特维斯在门前12米处左脚抽射被奥努尔-基夫拉克封出
50'尤文图斯球员博格巴大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是奥斯瓦尔多.                   50'下半时开始5分钟，奥斯瓦尔多回敲，博格巴抽射偏出左门柱
51'尤文图斯球员博格巴拼抢犯规,对手获得控球权.                   50'下半时开始5分钟，奥斯瓦尔多回敲，博格巴抽射偏出左门柱
51'佐科拉为特拉布宗赢得一个任意球.                   50'下半时开始5分钟，奥斯瓦尔多回敲，博格巴抽射偏出左门柱
51'射门!!!尤文图斯球员奥斯瓦尔多大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是特维斯.                   50'下半时开始5分钟，奥斯瓦尔多回敲，博格巴抽射偏出左门柱
52'尤文图斯球员皮尔洛一脚直塞球给奥斯瓦尔多,但是边裁举旗显示后者已经越位.                   50'下半时开始5分钟，奥斯瓦尔多回敲，博格巴抽射偏出左门柱
55'特拉布宗球员艾丁大禁区外尝试左脚射门,可惜皮球高出球门.                   55'第55分钟，佩卢索解围出禁区，奥尔坎-阿丁在门前20米处左脚凌空抽射高出
57'特拉布宗换人,保罗-恩里克换下古拉尔                   55'第55分钟，佩卢索解围出禁区，奥尔坎-阿丁在门前20米处左脚凌空抽射高出
57'射门!!!特拉布宗球员保罗-恩里克右侧远离球门处小角度右脚射门,被对方守门员横身扑出.                   55'第55分钟，佩卢索解围出禁区，奥尔坎-阿丁在门前20米处左脚凌空抽射高出
62'特拉布宗受伤倒地,比赛暂停                   62'第62分钟，特拉布宗球迷在看台上燃爆烟火，比赛被迫暂停片刻
63'暂停结束,球员们重新开始比赛.                   62'第62分钟，特拉布宗球迷在看台上燃爆烟火，比赛被迫暂停片刻
64'特拉布宗球员克乐斯一脚直塞球给保罗-恩里克,但是边裁举旗显示后者已经越位.                   62'第62分钟，特拉布宗球迷在看台上燃爆烟火，比赛被迫暂停片刻
71'特拉布宗球员保罗-恩里克大禁区左侧左脚射门,被防守球员封堵.给他传球的是艾丁.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
71'博努奇将球处理出底线,特拉布宗获得角球.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
73'尤文图斯球员皮尔洛一脚直塞球给马尔基西奥,但是边裁举旗显示后者已经越位.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
74'特维斯为尤文图斯在对方半场,赢得一个任意球.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
74'特拉布宗球员佐科拉拼抢犯规,对手获得控球权.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
74'黄牌！特拉布宗球员佐科拉因为恶意犯规,被主裁判出示黄牌.                   71'第71分钟，奥尔坎-阿丁直传，保罗-恩里克禁区左侧似传似射，队友禁区右侧底线回敲，奥尔坎-阿丁在门前3米处左脚推射入网，但被判球已出底线
74'特维斯为尤文图斯在对方半场,赢得一个任意球.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
74'特拉布宗球员佐科拉拼抢犯规,对手获得控球权.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
74'黄牌！特拉布宗球员佐科拉因为恶意犯规,被主裁判出示黄牌.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
75'射门!!!尤文图斯球员皮尔洛大禁区外右脚射门,被对方守门员横身扑出.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
75'射门!!!尤文图斯球员特维斯球门线跟前右脚射门,被对方守门员横身扑出.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
75'尤文图斯球员特维斯拼抢犯规,对手获得控球权.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
75'基弗拉克为特拉布宗赢得一个任意球.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
76'特拉布宗基弗拉克受伤倒地,比赛暂停                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
76'尤文图斯换人,乔文科换下马尔基西奥                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
76'暂停结束,球员们重新开始比赛.                   74'第74分钟，特维斯中路长途奔袭，佐科拉背后下铲吃到黄牌，皮尔洛在门前27米处主罚任意球造成奥努尔-基夫拉克脱手，但奥努尔-基夫拉克在特维斯脚下将球抱住
82'射门!!!特拉布宗球员艾丁大禁区外左脚射门,被对方守门员横身扑出.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
82'佩鲁索为尤文图斯赢得一个任意球.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
82'特拉布宗球员艾丁拼抢犯规,对手获得控球权.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
83'尤文图斯球员乔文科大禁区外右脚射门,被防守球员封堵.给他传球的是博格巴.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
83'尤姆鲁将球处理出底线,尤文图斯获得角球.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
83'尤文图斯球员特维斯大禁区中央右脚射门,被防守球员封堵.给他传球的是乔文科.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
84'特拉布宗球员博辛瓦大禁区外右脚射门,被防守球员封堵.给他传球的是科尔曼.                   82'第82分钟，奥尔坎-阿丁在门前26米处主罚任意球左脚低射被布冯得到
47'特维斯为尤文图斯赢得一个任意球.                   46'1分钟后，博格巴左侧禁区边缘捅传，略伦特背身回做，博格巴在门前12米处推射击中近门柱
47'特拉布宗球员保尔斯安鲁拼抢犯规,对手获得控球权.                   46'1分钟后，博格巴左侧禁区边缘捅传，略伦特背身回做，博格巴在门前12米处推射击中近门柱
50'尤文图斯球员博格巴大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是奥斯瓦尔多.                   49'补时第4分钟，特维斯右路回敲，博格巴在门前14米处推射入右下角，2比0
51'尤文图斯球员博格巴拼抢犯规,对手获得控球权.                   49'补时第4分钟，特维斯右路回敲，博格巴在门前14米处推射入右下角，2比0
51'佐科拉为特拉布宗赢得一个任意球.                   49'补时第4分钟，特维斯右路回敲，博格巴在门前14米处推射入右下角，2比0
51'射门!!!尤文图斯球员奥斯瓦尔多大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是特维斯.                   49'补时第4分钟，特维斯右路回敲，博格巴在门前14米处推射入右下角，2比0
52'尤文图斯球员皮尔洛一脚直塞球给奥斯瓦尔多,但是边裁举旗显示后者已经越位.                   49'补时第4分钟，特维斯右路回敲，博格巴在门前14米处推射入右下角，2比0
