6'角球发到禁区内后点，拉斐尔过渡一下，皮球弹地出底线                   6'第6分钟，河南建业角球进攻，拉斐尔头球攻门，皮球高出横梁
60'鲁能泰山队快速进攻到前场，左路下底，被破坏出底线，角球机会                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
60'角球发到前点，对方把球破坏出来                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
61'鲁能泰山队进球啦！！戴琳世界波！2-1                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
62'戴琳在前场拿球，左翼一脚超远距离打门，皮球应声入网！！                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
62'今天戴琳表现抢眼！是本场最佳球员吧！！第一粒进球是戴琳传的，这一次亲自破门！！                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
63'[互动话题]目前鲁能泰山队2-1领先河南建业队！大家猜一下最终结果吧！A、鲁能泰山队胜 B、河南建业队胜 C、平局收场[qiangda]                   60'失球后，山东鲁能马上换人调整，第60分钟，王永珀替下张文钊
66'后场鲁能泰山队断球，右路攻到中场，乌索再把球转移到左路                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
67'张文钊左路横传，乌索前传球丢啦                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
67'洛维好机会啊，中场得球到前场时把对方几名后卫抛在身后，他带得太多了，到禁区内时已经没有机会啦！                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
68'桑科解围时踢到了洛维，鲁能泰山队得到任意球机会                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
68'任意球发到前点，前点漏球，周亚君拿球时张文钊抢点捅了一脚，出底线                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
69'蒙蒂略得球带到前场，应该传球了啦，他选择了远射，周亚君扑了一下把球控住                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
66'角球发到禁区内，对方破坏出来                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
66'王永珀的机会，得球突破到禁区内 ，没能压住，打飞啦                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
67'河南建业队右路突破传球，逼得角球机会                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
67'角球发到禁区内前点，洛维把球顶出来                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
68'蒙蒂略左路带球摆脱，回传给了乌索                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
68'洛维接乌索传球，横带一脚突然打门，高出横梁！                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
69'河南建业队换人：换上19号尹鸿博换下8号张璐                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
69'河南建业队传球到门前，尹鸿博头球顶门，王大雷把球打出！！！                   66'第66分钟，蒙蒂略禁区附近内切后冷静传到无人防守的王永珀一侧，但王永珀面对大半个空门将球打高
73'李微在前场争抢犯规，放倒了祝一帆，吃到了黄牌                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
75'洛维断球直传，刘彬彬一脚远射，太正啦                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
75'河南建业队长传球到前场，王大雷出击把球没收                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'河南建业队右路攻到前场，李昭楠右路横传被以坟控下来                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'张力前场断球，分到左路                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'河南建业队左路斜传禁区，王大雷出击没收                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'蒙蒂略的挑传，洛维接球想扣一脚，被桑科抢断！                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
73'界外球发出来，尹鸿博斜传禁区，被戴琳大脚破坏                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
73'河南建业队左路突破传球，戴琳把球破坏                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
74'鲁能泰山队换人：阿洛伊西奥上场换下洛维                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
74'河南建业队左路进攻，对方上抢犯规啦！！得到任意球机会                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
75'示发到禁区内后点，跟上队员头球顶门，王大雷摘球时受到干扰，受伤倒在地上                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
75'这是一个冲撞门将犯规                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'王大雷在后门柱接球时，被对方冲撞                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
76'王大雷经过简单的治疗，站了起来，看来问题不大                   73'第73分钟，阿洛伊西奥替下表现平平的洛维，保持前场攻击火力
81'河南建业队长传前场，左路突破下底横传，跟上队员打门没能打上                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
82'李志南右路带球进攻，乌索铲犯规                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
82'河南建业队传球到禁区内，王大雷单手把球打出来                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
82'鲁能泰山队快速反击，长传前场右路，蒙蒂略越位啦                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
83'戴琳受伤倒在自己一方的禁区内，看来问题不大                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
84'热刺小贝尔：鲁能。加油 足协暖男[回复]必须加油啦，浪费了太多的机会球！                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
84'[互动话题]上半场进行到了40分钟，大家来猜一下半场能否进球？A、能 B、不能！[qiangda]                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
81'鲁能泰山队换人：赵明剑上场，换下李微！                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
81'鲁能泰山队用完了三个换人名额                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
82'阿洛伊西奥中路带球反击，到前场直推到禁区内，赵明剑接球晃过后卫一脚劲射！！打在横梁上高出！                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
82'这可是锁定胜局的进球啊！！可惜的是赵明剑打得稍稍高了半寸！                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
83'约翰逊左路突破下底，麦克格文和赵明剑逼上去，约翰逊把球打在对方身上出边线                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
83'河南建业队左路斜传禁区被顶出来，阿洛伊西奥控球，对方抢球犯规啦                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
83'放倒了阿洛伊西奥                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
84'遥远的地方---：赵明剑好久不上了,怎么了[回复]一上来就是一记打门，可惜打在横梁                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
84'河南建业队传禁区，王大雷把球扑住 ！！但吹了麦克格文先犯规！                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
84'从慢镜来看，应该是约翰逊撞人犯规啊！！怎么吹了麦克格文犯规？                   81'第81分钟，山东鲁能做出最后一次换人调整，赵明剑替下李微
86'..中场鲁能泰山队大脚长传，刘彬彬反越位接球，突破后面对周亚君一脚推射破门得分！！！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
86'鲁能泰山队浪费了太多的机会后，终于有了收获                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
87'河南建业队攻到前场，外围的远射没能压住！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
88'风蓝雪青：哈哈哈……一统本人猜对了[回复]没想到进这么快啊！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
88'河南建业队的机会球！！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
89'角球发到禁区内，跟上队员超近距离倒勾被王大雷挡出来，徐洋的打门又被挡出！！王大雷还是有些神！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
89'上半场要补时 2分钟                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
86'蒙蒂略在前场得球一脚劲射，打在了阿洛伊西奥身上！！内奸？                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
86'蒙蒂略得球，横传一脚，阿洛伊西奥劲射打在对方身上出底线！                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
87'后场鲁能泰山队断球，左路长传进攻                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
88'河南建业队快速进攻，对方阻挡犯规                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
88'任意球发到禁区内，拉斐尔左路突破，赵明剑挡出底线                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
89'汪强在禁区内抢位动作过大，吃到了黄牌                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
89'祝一帆前场左路控球，乌索把球破坏出边线                   86'第86分钟，蒙蒂略做球，阿洛伊西奥推射被后卫阻挡后偏出
91'洛维和桑科发生了争执！！主裁判上前与洛维说着什么，突然就掏出了黄牌！！！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'这黄牌吃的！可能是认为洛维有些不服                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'洛维倒地后桑科上前拉他，洛维表现的不友好，不让他拉！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
92'上半场比赛结束，鲁能泰山队凭借刘彬彬的进球，1-0领先河南建业队！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'下半场比赛要补时 5 分钟                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'河南建业队得到前场右路任意球机会                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'任意球发到禁区内，应该是越位啊，助理裁判没有吹！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
91'确实越位，但助理裁判不吹呢？王大雷去找他了！！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
92'河南建业队在发任意球时，确实五名队员越位！！是助理裁判走神了吗？确实越位！                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
93'阿洛伊西奥左路突破下底，对方把球破坏                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
93'阿洛伊西奥接队友传球，一脚劲射，被周亚君挡出底线                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
94'角球发出来，河南建业队断球反击！鲁能泰山队在中场战术犯规                   91'第91分钟，河南建业获得任意球，但是桑科处于越位位置拿球，但裁判并未判罚越位，山东鲁能球员集体找边裁理论，但被主裁判阻止
