7'慢镜来看这个判罚相当准确                   7'开赛后恒大形成明显的压制局面，第7分钟黄博文左路禁区外射门打偏
46'李学鹏斜传门前，郜林抢点头球破门！！！                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'郜林相当兴奋                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'李学鹏斜传前点，郜林高高跃起狮子摇头破门！                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'上半场比赛随即结束                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'下半场比赛开始！                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'下半场由上港中圈开球                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'于海左路压上，冯潇霆先拿到球                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'冯潇霆的转身解围出边线，冯潇霆向裁判投诉于海拉衣服                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'海森接应回传给孔卡，交给蔡惠康                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'回传给张卫，张卫长传被冯潇霆顶出来                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'高拉特传到左路，于汉超回传给高拉特                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
47'黄博文过渡一下                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
48'于汉超接应很小动作直传，郜林斜插上来转身左脚打门偏出门柱                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
48'武磊右路拿球，回传给孔卡                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
48'球被于汉超断下                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
48'交给高拉特，高拉特已经越位                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
48'傅欢交给颜骏凌                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
49'张琳芃头球点下来                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
49'冯潇霆的直传，郜林一漏，高拉特没有冲起来，脚下有点打滑                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
49'孔卡送到右路武磊                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
49'李学鹏位置站得很稳                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
49'武磊回传被断了                   46'第46分钟恒大前场连续横传，最后李学鹏在左路起球长传，郜林抢在杨博宇之前，在禁区内头球攻门，球从大门右下角飞进网窝，1比0，广州恒大领先
46'李学鹏斜传门前，郜林抢点头球破门！！！                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
46'郜林相当兴奋                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'李学鹏斜传前点，郜林高高跃起狮子摇头破门！                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'上半场比赛随即结束                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
46'下半场比赛开始！                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
46'下半场由上港中圈开球                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
46'于海左路压上，冯潇霆先拿到球                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
46'冯潇霆的转身解围出边线，冯潇霆向裁判投诉于海拉衣服                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'海森接应回传给孔卡，交给蔡惠康                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'回传给张卫，张卫长传被冯潇霆顶出来                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'高拉特传到左路，于汉超回传给高拉特                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
47'黄博文过渡一下                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
48'于汉超接应很小动作直传，郜林斜插上来转身左脚打门偏出门柱                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
48'武磊右路拿球，回传给孔卡                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
48'球被于汉超断下                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
48'交给高拉特，高拉特已经越位                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
48'傅欢交给颜骏凌                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
49'张琳芃头球点下来                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
49'冯潇霆的直传，郜林一漏，高拉特没有冲起来，脚下有点打滑                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
49'孔卡送到右路武磊                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
49'李学鹏位置站得很稳                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
49'武磊回传被断了                   46'第46分钟于汉超斜塞球入禁区，上港造越位失败，郜林接球就打，但球稍稍偏出
54'孔卡分右路，梅方断下武磊的球                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
54'李学鹏长传上来被孔卡顶出边线                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
55'蔡惠康控球回传给汪佳捷                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
55'汪佳捷长传上来，海森得球被郑智铲了一下                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
55'球落在右肋部，武磊得球回传，海森再回做，孔卡推远角打高了                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
56'曾诚门球传上来，争高球时于汉超对于海犯规                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
56'孔卡控球，恒大淘宝三人包夹                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
56'球断下来，李学鹏的长传直接出了边线                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
57'孔卡转移到左路，张卫的斜传，冯潇霆顶得不远                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
57'海森再送直传，冯潇霆将球破坏                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
57'张卫再斜传禁区，曾诚将球拿住                   54'第54分钟武磊底线处把球拨出，蔡慧康在把球往外拨，孔卡左脚发力打弧线球高出
60'张卫的斜传，曾诚将球没收                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
60'恒大淘宝连续的传球，张琳芃传丢了                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
60'杨博宇解围被恒大淘宝断下                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
61'于海到后场边线拿球被黄博文背后铲飞                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
61'黄博文吃到黄牌                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
61'中场争夺，黄博文对孔卡犯规                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
62'上港获得一个前场右路的角球机会                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
62'孔卡直接旋向门里，曾诚将球拔出来                   60'第60分钟黄博文飞奔飞铲于海吃到黄牌
65'恒大淘宝换人，刘健替下王上源                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
66'海森前场接应时越位                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
66'曾诚长传上来                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
66'郜林头球后蹭                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
66'球被上港控制，恒大淘宝在前场逼抢得很凶                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
67'郑智过顶长传过不了汪佳捷                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
67'郜林去争，孔卡断球                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
67'传给了武磊                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
67'武磊前场扣球，带多了被高拉特断下                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
67'反击的速度没有打起来                   64'局势不太好的恒大开始换人，第64分钟刘健换下王上源
74'于海长传右路，李学鹏将球顶出边线                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
74'孔卡长传，海森得球回给孔卡再分右路空档                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
74'傅欢下底传中，张琳芃抢先解围                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
74'郑智分边右路的张琳芃                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
75'张琳芃传到后点，郜林胸部停球下来横敲，高拉特凌空打门击中了横梁                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
75'回传给于海                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
75'刚才是埃弗顿得球面对张琳芃回传给于海                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
76'中场蔡惠康拉倒了郜林                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
76'蔡惠康被黄牌警告                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
76'曾诚长传上来，杨博宇一漏，颜骏凌将球得到                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
77'梅方开大脚，郑智停球分给郜林                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
77'郜林横传，郑智带了几步交到禁区右侧                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
77'于汉超带球急停横传被解围                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
77'恒大淘宝换人，21号赵旭日换下了16号黄博文                   74'第74分钟受压制的恒大险些反击进球，高拉特卸球转移到左路，郜林在上港禁区里回传，高拉特起脚就打，球中横梁高高弹起被颜骏凌没收
77'梅方开大脚，郑智停球分给郜林                   77'第77分钟赵旭日换下黄博文
77'郜林横传，郑智带了几步交到禁区右侧                   77'第77分钟赵旭日换下黄博文
77'于汉超带球急停横传被解围                   77'第77分钟赵旭日换下黄博文
77'恒大淘宝换人，21号赵旭日换下了16号黄博文                   77'第77分钟赵旭日换下黄博文
78'高拉特右路个人盘带，赢得一个角球                   77'第77分钟赵旭日换下黄博文
79'郑智传进来，张琳芃顶到第一点到门前，颜骏凌将球拿到                   77'第77分钟赵旭日换下黄博文
79'长传上来，埃弗顿停球后被梅方破坏出边线                   77'第77分钟赵旭日换下黄博文
80'孔卡得球，直传，海森横传，埃弗顿过渡                   77'第77分钟赵旭日换下黄博文
80'孔卡再交给左路，张卫传中，海森前点一蹭，郜林卡住了埃弗顿的前进线路                   77'第77分钟赵旭日换下黄博文
80'埃弗顿拉人犯规                   77'第77分钟赵旭日换下黄博文
83'上港扳平了比分                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
83'孔卡跑动中远射，曾诚扑球脱手，海森跟进到位推射空门得分                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
84'李学鹏没有干扰海森，是一个致命的失误                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
84'比赛继续                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
84'于汉超背身拿球被张卫推倒                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
84'郑智直传，高拉特转身打门被颜骏凌抱住                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
85'恒大淘宝换人，27号郑龙换下了20号于汉超                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
85'于汉超的体能透支了                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
86'冯潇霆长传到中场，傅欢撞倒了郜林                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
86'李学鹏弧线球送到门线，高拉特对争，对方三人将球解围                   83'第83分钟孔卡禁区外突然起左脚射门，曾诚飞身把球扑出，海森从李学鹏身后快速杀出，近距离左脚推射破门，1比1，上港终于扳平比分
84'李学鹏没有干扰海森，是一个致命的失误                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
84'比赛继续                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
84'于汉超背身拿球被张卫推倒                   84'第84分钟高拉特接刘健送球，摆脱杨博宇后禁区外转身射门太正
