4'郎征长传球到前场，埃雷尔森对乌塔卡犯规                   4'第4分钟，乌塔卡制造埃雷尔森犯规为国安赢得禁区弧前任意球，卡努特攻门打高
38'江苏队传中找到后点孙可，孙可包抄打门打高了                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
38'孙可高速插上过程中的打门不太好控制                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
39'雨天场地又滑，一脚给打飞了                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
40'郎征防守的时候对萨利赫犯规                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
41'周挺后场解围，刘建业中场把球控制住                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
41'周云边路传中被防守队员解围                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
41'周挺防守孙可的时候犯规了                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
41'江苏舜天获得前场任意球机会                   38'第38分钟，舜天右路配合后快攻送出妙传，孙可包抄到禁区后点空档，但小角度面对门将飞身垫射打高
49'舜天的替补席上还有邓卓翔、达纳拉赫、陆博飞这样的名将                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
50'张稀哲左路进攻，想直传找乌塔卡被埃雷尔森断了                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
51'孙可禁区里突破横传，马季奇将球解围                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
51'郎征像是受伤了                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
51'在封堵孙可传中的时候飞身封堵，加上场地湿滑，受伤了                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
52'一种肌肉拉伤的感觉                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
52'任航边路传中，徐云龙头球解围                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
52'克里梅茨准备要出场                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
52'克里梅茨换下朗征                   49'第49分钟，舜天右侧任意球传中在国安禁区内制造混乱，孙可摆脱传中被马季奇挡出；郎征在这次防守中受伤无法坚持，被克里梅茨换下
47'吴曦禁区里把球勾向门前，萨利赫门前头球擦着立柱出了底线                   47'2分钟后任航中路远射打偏
48'卡努特分边，张辛昕高速插上，把球控制住                   47'2分钟后任航中路远射打偏
49'舜天的替补席上还有邓卓翔、达纳拉赫、陆博飞这样的名将                   47'2分钟后任航中路远射打偏
50'张稀哲左路进攻，想直传找乌塔卡被埃雷尔森断了                   47'2分钟后任航中路远射打偏
65'赛季前半段达纳拉赫处于手术后康复期，近期才回到中超赛场                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
65'王晓龙传球找乌塔卡，埃雷尔森先出一脚解围                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
65'周挺右路助攻上来一脚横传，埃雷尔森倒地将球破坏                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
66'北京国安也要换人了                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
66'邵佳一换下王晓龙                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
66'北京国安队获得角球机会                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
66'角球发到门前还是埃雷尔森抢到第一点                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
67'舜天的反击机会，周挺把球抢断                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
67'达纳拉赫中路带球分球，克里梅茨解围                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
68'卡努特分边，周挺传中被防守队员解围                   65'下半场进行20分钟后，国安进攻有所提速，短时间内连续形成边路渗透、传中，但均被埃雷尔森控制了落点
46'上半场进入伤停补时阶段                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
46'江苏舜天队又差了一点点啊                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
47'吴曦禁区里把球勾向门前，萨利赫门前头球擦着立柱出了底线                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
46'下半场开始了                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
46'下半场开球的是江苏舜天                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
46'卡努特和乌塔卡配合出现失误                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
46'张稀哲前场拼抢的时候犯规了                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
48'卡努特分边，张辛昕高速插上，把球控制住                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
49'舜天的替补席上还有邓卓翔、达纳拉赫、陆博飞这样的名将                   46'而不到1分钟后舜天就利用角球机会扳回一球――舜天右侧角球传中后张稀哲解围被封堵，吴曦禁区前凌空低射打出高水准，皮球直飞入球门下角，比分变为1-2
78'换上的克里梅茨也有进球                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
78'看看这下换上的格隆能不能也有进球                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
78'今天到场的观众人数是43535名                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
79'要是格隆能进个球，那么斯塔诺换上的人就都有进球了，虽然有一个是乌龙                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
79'反超了！                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
79'进球的是——孙可！                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
80'进球回放：巴力左路传中，孙可后点摆脱防守头球破门！                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
80'这个球跟孙可在东亚四强赛上进日本的那一个球有些像，不过一个是头球，一个是铲射破门，总之都是后插上抢点                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
81'北京国安队获得任意球机会                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
81'张稀哲选择直接攻门放了高射炮                   78'舜天士气大振，一鼓作气在第78分钟将比分超出――巴力左侧传球至门前，孙可机敏前插近距离头球破门，舜天3-2领先
80'进球回放：巴力左路传中，孙可后点摆脱防守头球破门！                   80'第80分钟，张稀哲中路任意球攻门打高
80'这个球跟孙可在东亚四强赛上进日本的那一个球有些像，不过一个是头球，一个是铲射破门，总之都是后插上抢点                   80'第80分钟，张稀哲中路任意球攻门打高
81'北京国安队获得任意球机会                   80'第80分钟，张稀哲中路任意球攻门打高
81'张稀哲选择直接攻门放了高射炮                   80'第80分钟，张稀哲中路任意球攻门打高
82'从2-0到2-3，这个反差有点强烈，斯塔诺在场边情绪也有点激动                   80'第80分钟，张稀哲中路任意球攻门打高
82'邵佳一边路传中，朴成门前胸部停球凌空横扫，球直接打中邓小飞身体                   80'第80分钟，张稀哲中路任意球攻门打高
83'这个球有点不走运，正好踢在邓小飞身体上，其实邓小飞没有做出扑救                   80'第80分钟，张稀哲中路任意球攻门打高
83'舜天又获得角球机会                   80'第80分钟，张稀哲中路任意球攻门打高
83'这个角球没有开起来，北京国安将球解围                   80'第80分钟，张稀哲中路任意球攻门打高
84'算上伤停补时本场比赛还剩下10分钟左右                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
84'北京国安队本赛季中超主场保持不败                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
85'难道今天这个不败金身要被破？                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
85'张辛昕后插上一脚抽射被挡出底线                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
85'北京国安队获得角球机会                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
86'角球发到前点，刘建业将球解围                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
86'还是角球的机会                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
86'这次角球还是发前点，还是被解围                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
86'扳平了！                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
87'进球的是——邵佳一！                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
87'比赛真是充满戏剧性                   84'第84分钟，周挺传中被埃雷尔森顶出，张辛昕冲入禁区抢得皮球，其低射被周云挡出底线
47'吴曦禁区里把球勾向门前，萨利赫门前头球擦着立柱出了底线                   47'2分钟后，邵佳一右侧角球传至后点，格隆飞身头球顶偏在了边网上
48'卡努特分边，张辛昕高速插上，把球控制住                   47'2分钟后，邵佳一右侧角球传至后点，格隆飞身头球顶偏在了边网上
49'舜天的替补席上还有邓卓翔、达纳拉赫、陆博飞这样的名将                   47'2分钟后，邵佳一右侧角球传至后点，格隆飞身头球顶偏在了边网上
50'张稀哲左路进攻，想直传找乌塔卡被埃雷尔森断了                   47'2分钟后，邵佳一右侧角球传至后点，格隆飞身头球顶偏在了边网上
47'吴曦禁区里把球勾向门前，萨利赫门前头球擦着立柱出了底线                   47'补时第2分钟，张稀哲禁区左侧妙传中路空档，卡努特在点球点上攻门放了高炮
48'卡努特分边，张辛昕高速插上，把球控制住                   47'补时第2分钟，张稀哲禁区左侧妙传中路空档，卡努特在点球点上攻门放了高炮
49'舜天的替补席上还有邓卓翔、达纳拉赫、陆博飞这样的名将                   47'补时第2分钟，张稀哲禁区左侧妙传中路空档，卡努特在点球点上攻门放了高炮
50'张稀哲左路进攻，想直传找乌塔卡被埃雷尔森断了                   47'补时第2分钟，张稀哲禁区左侧妙传中路空档，卡努特在点球点上攻门放了高炮
