2'比尔萨为AC米兰赢得一个任意球.                   2'开场2分钟，康芒斯在门前27米处主罚任意球高出
45'AC米兰球员梅克斯大禁区外右脚射门,被防守球员封堵.                   42'第42分钟，蒙塔里左脚远射高出
45'+1'射门!!!AC米兰球员巴洛特利大禁区外右脚射门,被对方守门员横身扑出.给他传球的是马特里.                   42'第42分钟，蒙塔里左脚远射高出
45'+1'福斯特将球处理出底线,AC米兰获得角球.                   42'第42分钟，蒙塔里左脚远射高出
45'+2'AC米兰球员蒙塔里大禁区外尝试右脚射门,可惜皮球稍稍高出球门.                   42'第42分钟，蒙塔里左脚远射高出
45'+2'上半场结束,AC米兰 0-0 凯尔特人,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，蒙塔里左脚远射高出
46'凯尔特人球员康蒙斯左侧远离球门处小角度尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是马尔格鲁.                   46'第46分钟，康芒斯左路远射偏出
48'康斯坦特将球处理出底线,凯尔特人获得角球.                   46'第46分钟，康芒斯左路远射偏出
53'AC米兰球员巴洛特利大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是诺切里诺.                   53'第53分钟，巴洛特利禁区边缘打高
54'扎卡尔多为AC米兰赢得一个任意球.                   53'第53分钟，巴洛特利禁区边缘打高
54'凯尔特人球员斯托克斯拼抢犯规,对手获得控球权.                   53'第53分钟，巴洛特利禁区边缘打高
55'诺切里诺为AC米兰在右路,赢得一个任意球.                   53'第53分钟，巴洛特利禁区边缘打高
55'凯尔特人球员萨马拉斯拼抢犯规,对手获得控球权.                   53'第53分钟，巴洛特利禁区边缘打高
55'AC米兰球员诺切里诺大禁区外右脚射门,被防守球员封堵.                   53'第53分钟，巴洛特利禁区边缘打高
55'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.                   53'第53分钟，巴洛特利禁区边缘打高
55'安布罗塞将球处理出底线,AC米兰获得角球.                   53'第53分钟，巴洛特利禁区边缘打高
56'AC米兰球员萨帕塔大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是比尔萨.                   53'第53分钟，巴洛特利禁区边缘打高
60'梅克斯将球处理出底线,凯尔特人获得角球.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
60'凯尔特人球员萨马拉斯大禁区中央头球,被防守球员封堵.给他传球的是斯托克斯.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
62'AC米兰球员巴洛特利一脚直塞球给马特里,但是边裁举旗显示后者已经越位.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
62'AC米兰球员蒙塔里小禁区右侧尝试头球,可惜皮球稍稍高出球门.给他传球的是康斯坦特.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
63'AC米兰换人,埃马纽尔森换下比尔萨                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
63'埃马纽尔森为AC米兰在右路,赢得一个任意球.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
63'凯尔特人球员伊扎古雷拼抢犯规,对手获得控球权.                   60'第60分钟，康芒斯在门前27米处射门被梅克斯挡出底线
64'凯尔特人球员萨马拉斯大禁区左侧右脚射门,被防守球员封堵.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
64'诺切里诺将球处理出底线,凯尔特人获得角球.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
65'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
65'凯尔特人球员马尔格鲁拼抢犯规,对手获得控球权.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
66'蒙塔里为AC米兰在对方半场,赢得一个任意球.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
66'凯尔特人球员安布罗塞拼抢犯规,对手获得控球权.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
66'黄牌！凯尔特人球员安布罗塞因为恶意犯规,被主裁判出示黄牌.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
67'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.                   64'第64分钟，康芒斯右路传中，阿比亚蒂击球失误，萨马拉斯禁区左侧射门被诺切里诺挡出底线
70'AC米兰球员马特里大禁区左侧右脚射门,被防守球员封堵.                   70'第70分钟，马特里禁区左侧射门碰范戴克偏出，后点包抄的扎卡尔多没碰到球
72'安布罗塞将球处理出底线,AC米兰获得角球.                   70'第70分钟，马特里禁区左侧射门碰范戴克偏出，后点包抄的扎卡尔多没碰到球
80'凯尔特人球员斯托克斯大禁区外右脚射门,命中门柱横梁.                   80'第80分钟，德容放倒普基，斯托克斯在门前20米处主罚任意球击中横梁
82'AC米兰球员萨帕塔大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是巴洛特利.                   80'第80分钟，德容放倒普基，斯托克斯在门前20米处主罚任意球击中横梁
82'凯尔特人球员伊扎古雷自摆乌龙,AC米兰 1-0 凯尔特人                   80'第80分钟，德容放倒普基，斯托克斯在门前20米处主罚任意球击中横梁
85'黄牌！凯尔特人球员布朗因为恶意犯规,被主裁判出示黄牌.                   85'欧联瓦伦西亚热刺拉齐奥皆出战]第85分钟，布朗对马特里犯规，被黄牌警告，巴洛特利在门前23米处主罚任意球，被福斯特飞身指尖一托击中右门柱弹回，蒙塔里左侧距门5米处左脚凌空垫射得手，2比0，这是他近5天第2次终场前破门
85'射门!!!AC米兰球员巴洛特利大禁区外右脚射门,被对方守门员横身扑出.                   85'欧联瓦伦西亚热刺拉齐奥皆出战]第85分钟，布朗对马特里犯规，被黄牌警告，巴洛特利在门前23米处主罚任意球，被福斯特飞身指尖一托击中右门柱弹回，蒙塔里左侧距门5米处左脚凌空垫射得手，2比0，这是他近5天第2次终场前破门
85'进球啦！！！AC米兰球员蒙塔里球门线跟前左脚射门,球从中路飞进球门,球进了! AC米兰 2-0 凯尔特人.                   85'欧联瓦伦西亚热刺拉齐奥皆出战]第85分钟，布朗对马特里犯规，被黄牌警告，巴洛特利在门前23米处主罚任意球，被福斯特飞身指尖一托击中右门柱弹回，蒙塔里左侧距门5米处左脚凌空垫射得手，2比0，这是他近5天第2次终场前破门
87'AC米兰换人,波利换下马特里                   85'欧联瓦伦西亚热刺拉齐奥皆出战]第85分钟，布朗对马特里犯规，被黄牌警告，巴洛特利在门前23米处主罚任意球，被福斯特飞身指尖一托击中右门柱弹回，蒙塔里左侧距门5米处左脚凌空垫射得手，2比0，这是他近5天第2次终场前破门
