9'插上助攻，45度斜传，禁区内杨程把球解围                   9'第9分钟，延边富德便做出换人调整，U23球员尹昌吉被韩国外援金承大换下
19'朴世豪跑位，冲入30米区域，横敲中路                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
19'斯蒂夫背身拿球，转身被放倒了                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
19'任航的犯规                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
19'延边前场左路定位球机会，稍微有点远距离                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
19'尹比加兰主罚，但是张雷向人墙出示了一张黄牌                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
20'是给了拉维奇，因为他偷偷往前挪了挪，没在裁判划的线外                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
20'尹比加兰定位球搓起来，脚法相当好啊                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
20'小禁区前金承大凌空飞身垫射，，杨程立功，，飞身扑出底线                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
20'右侧角球，尹比加兰给出来                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
21'中路田依浓头球一蹭，，打在对方身上出了边线                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
21'界外球大力抛出来，右路金承大前插，任航卡住位置，护出底线                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
21'杨程门球开起来                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
22'大脚踢到中场，头球争顶，赵明剑把球控制，                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
22'右路再分给回撤的野牛，回敲拉维奇                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
22'盘带突破，杀入禁区，右侧低射，，小角度被池文一没收                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
22'池文一大脚开起来                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
22'斯蒂夫回撤，交给田依浓，拉维奇拉人犯规了                   19'第19分钟，拉维奇在防守定位球时始终不愿意后退被主裁判黄牌警告
28'张呈栋挑传，身前找埃尔纳内斯，右路在给张呈栋                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
28'直塞套边的赵明剑，姜卫鹏拉人犯规                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
28'右侧拉维奇定位球搓起来，禁区内找前点，被头球挡出                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
28'尹鸿博外围拿球，连续盘带被断                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
28'延边反击，金承大前场右路内切                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
28'赵宇豪伸脚断了一下，跟上的田依浓得球，外围直接爆杆，，高了                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
29'杨程大脚开起来                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
29'中路吴永春解围，右侧裴育文得球，推进上去                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
29'横敲给丢了，被埃尔纳内斯上抢破坏，右路再分边                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
29'张呈栋得球，回敲身后赵宇豪                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
29'向前搓一个过顶，姜卫鹏头球顶出                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
30'左侧朴世豪长传到前场，金承大争顶，，没有抢过高准翼                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
30'任航得球，在给拉维奇，回撤控制，右路给赵明剑                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
30'斜传身前，埃尔纳内斯转身，在渗透给中路                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
30'田依浓把球拦截，斯蒂夫得球反击，被埃尔纳内斯铲翻在地                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
30'韩青松长传起来，斯蒂夫禁区前沿得球，护球，横拨                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
31'右路裴育文上来，搓起来，前点高准翼头球顶出                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
31'张呈栋在给中路的拉维奇，突破向前，右路在和张呈栋撞墙配合                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
31'张呈栋内切，被朴世豪挡了一下，球到了韩青松脚下                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
31'右路在给裴育文，挑传向前，丁海峰把球断下                   28'第28分钟，延边富德打出快速反击，金承大带球被挡出，田依浓禁区外大力远射偏出
33'右路这球挑出了边线                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
33'丁海峰给出，赵宇豪推进，低传给到埃尔纳内斯                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
33'直塞左侧野牛得球，禁区内拿球，冷静回敲                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
33'尹鸿博外围转移到右路，赵明剑在传中，，野牛后点头球摆渡                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
34'到了门前，，拉维奇铲射，，差了一个脚尖，，没碰到                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
34'赵明剑右侧在给张呈栋，起球传中，，韩青松把球解围                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
34'尹比加兰组织进攻，挑传到禁区前沿                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
34'金承大头球摆渡，被任航解围                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
35'球落到尹比加兰脚下，弧顶附近，转身右脚爆射                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
35'杨程再次奉献神扑，挡出底线                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
35'右侧角球，，给到前点，，任航的解围                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
35'外围裴育文在给尹比加兰，边线护住，丁海峰处理出边线                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
35'界外球给到金承大，拉边策应，在给外围的斯蒂夫                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
36'回敲姜卫鹏，左侧挑传                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
36'赵明剑解围出来，埃尔纳内斯在争顶，撞倒姜卫鹏                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
36'尹比加兰边路斜吊，弧顶前沿任航解围                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
36'池忠国外围控制， 挑到右侧给斯蒂夫                   33'第33分钟，河北华夏幸福头球解围不远，尹比加兰得球转身突然弧线球远射，杨程飞身将球扑出底线
44'这边有人倒地了，是刚刚拼抢中被放倒的拉维奇                   44'第44分钟，任航因为对判罚不满吃到黄牌
44'任航向裁判抱怨，吃到了黄牌                   44'第44分钟，任航因为对判罚不满吃到黄牌
44'任航认为对方是一个犯规                   44'第44分钟，任航因为对判罚不满吃到黄牌
44'华夏定位球长传送到禁区                   44'第44分钟，任航因为对判罚不满吃到黄牌
44'韩青松解围出来                   44'第44分钟，任航因为对判罚不满吃到黄牌
44'外围左侧丁海峰得球，再起                   44'第44分钟，任航因为对判罚不满吃到黄牌
45'门前姜卫鹏解围不利，直接停球停给了张呈栋                   44'第44分钟，任航因为对判罚不满吃到黄牌
45'张呈栋再射，被出击的池文一及时封堵了角度                   44'第44分钟，任航因为对判罚不满吃到黄牌
45'这球后卫乌龙助攻险些害了门将啊                   44'第44分钟，任航因为对判罚不满吃到黄牌
45'韩青松解围出去                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'高准翼后场顶出边线                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'朴世豪界外球给到尹比加兰，斜传给中路                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'田依浓拼抢放倒了拉维奇                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'拉维奇中圈挑传，直接送到禁区后点                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'被头球顶出，外围拉维奇一挡，禁区内野牛得球，转身直接射                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'这球没打上力量，被池文一没收                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'张雷哨响，上半场结束了                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'下半场开始了，延边开球                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'金承大回敲给到吴永春，在挑传向前                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'池忠国拿球，转身盘带，被赵宇豪铲断                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'下半场华夏有调整，董学升替下赵明剑                   44'第44分钟，任航因为对判罚不满吃到黄牌
46'佩工要加强进攻了，拿3分意图明显啊                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'这样的话，张呈栋回撤打后卫，前面再加一个火力点                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'高准翼右侧给到张呈栋，挑传向前                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'埃尔纳内斯拿球被尹比加兰抢断                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'反击，转移到右侧，裴育文拿球，低传直塞                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'丁海峰把球挡出边线                   44'第44分钟，任航因为对判罚不满吃到黄牌
47'裴育文界外球给出，争抢下来，任航解围                   44'第44分钟，任航因为对判罚不满吃到黄牌
50'倒三角回来，中路同伴包抄没有拿到                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
50'尹比加兰后场长传                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
50'禁区内杨程出击把球没收                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
50'手抛球给右侧张呈栋，推进，在给中路                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
50'埃尔纳内斯交给身前拉维奇，回撤，低传给到右路                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
50'野牛带球突破，回拨身后，尹鸿博在吊起来                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'禁区内董学升飞身头球，，池文一倒地把球摁住                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'手抛球给左侧吴永春，挑传向前                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'赵宇豪把球断下，斜传中路被池忠国断下                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'回敲姜卫鹏，长传斜吊到前场右侧，任航顶出边线                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'裴育文交给金承大，右侧拿球，在给裴育文                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
51'传中被挡出边线                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'丁海峰今天的防守，还是比较稳健的                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'界外球给出来，再起，，这次又是被挡出底线                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'尹比加兰右路角球给出来                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'交到禁区中央，第一点被顶出                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'外围野牛倒钩解围                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
52'右路池忠国得球，斜传禁区右侧的金承大                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
53'金承大前插越位了                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
53'杨程大脚把球开起来                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
53'前场中路，吴永春一挡                   50'第50分钟，河北华夏幸福边路弧线球传中，董学升高高跃起头球攻门顶远角，池文一飞身将球摘下
67'华夏前场界外球                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
67'丁海峰给出来，裴育文解围踢在董学升身上出界                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
67'裴育文右路交给尹比加兰，直塞找金承大                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
68'高准翼贴身防守把球处理掉                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
68'裴育文右路搓起来禁区内被解围                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
68'外围尹比加兰得球，冲起来，下底在传                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
68'后点，，绝佳机会，，斯蒂夫空门，，把球垫高了                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
68'这球，，，居然不进。                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
69'杨程大脚开起来                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
69'左侧裴育文把球挡回                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
69'金承大前场拼抢下来，被包夹，任航犯规，撂倒了对手                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
69'尹比加兰操刀，右路定位球传进来                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
69'中间斯蒂夫奋勇头槌，，蹭到后卫，出了底线                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
70'右侧角球再起，，尹比加兰送到后点                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
70'田依浓停下来，在准备打门，，被高准翼抢先解围                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
70'张呈栋后场护球，在给杨程，大脚起来                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
70'阿洛伊西奥得球，反击，，转身突破被朴世豪踢倒在地                   67'第67分钟，尹比加兰边路弧线球传中到门前，斯蒂夫门前一米处包抄射门将球打飞
49'任航认为对手有犯规                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'但是裁判还是给了延边的角球                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'右侧尹比加兰开起来                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'前点阿洛伊西奥头球解围                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'华夏反击，拉维奇中路突破，一路狂奔                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'人球分过，禁区前沿再分右侧                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'姜卫鹏回防铲出边线                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
49'界外球在给拉维奇，突破强吃，禁区左侧下底                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'倒三角回来，中路同伴包抄没有拿到                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'尹比加兰后场长传                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'禁区内杨程出击把球没收                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'手抛球给右侧张呈栋，推进，在给中路                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'埃尔纳内斯交给身前拉维奇，回撤，低传给到右路                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
50'野牛带球突破，回拨身后，尹鸿博在吊起来                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'禁区内董学升飞身头球，，池文一倒地把球摁住                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'手抛球给左侧吴永春，挑传向前                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'赵宇豪把球断下，斜传中路被池忠国断下                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'回敲姜卫鹏，长传斜吊到前场右侧，任航顶出边线                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'裴育文交给金承大，右侧拿球，在给裴育文                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
51'传中被挡出边线                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'丁海峰今天的防守，还是比较稳健的                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'界外球给出来，再起，，这次又是被挡出底线                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'尹比加兰右路角球给出来                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'交到禁区中央，第一点被顶出                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'外围野牛倒钩解围                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
52'右路池忠国得球，斜传禁区右侧的金承大                   49'补时4分钟，尹比加兰与金承大获得2打1机会，尹比加兰送出妙传，金承大射空门打飞，延边富德错失绝杀机会
