4'内马尔前场拿球被肘击了一下                   4'第4分钟，内马尔禁区外左侧主罚任意球，球吊入禁区卡瓦尼抢点射门偏出
18'内马尔拿球被侵犯                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
18'大巴黎的任意球机会                   15'第15分钟，内马尔突破至弧顶处斜传禁区，姆巴佩小角度劲射被博里扬扑出
47'红星大脚开到前场                   47'仅仅2分钟后，巴黎再下一城，红星手抛球失误，内马尔禁区外右路分球给姆巴佩，姆巴佩突破后倒三角回传，内马尔小禁区前挑射破门，巴黎2-0领先红星
47'分到右路                   47'仅仅2分钟后，巴黎再下一城，红星手抛球失误，内马尔禁区外右路分球给姆巴佩，姆巴佩突破后倒三角回传，内马尔小禁区前挑射破门，巴黎2-0领先红星
47'边路的传球被挡                   47'仅仅2分钟后，巴黎再下一城，红星手抛球失误，内马尔禁区外右路分球给姆巴佩，姆巴佩突破后倒三角回传，内马尔小禁区前挑射破门，巴黎2-0领先红星
47'大巴黎的反击机会                   47'仅仅2分钟后，巴黎再下一城，红星手抛球失误，内马尔禁区外右路分球给姆巴佩，姆巴佩突破后倒三角回传，内马尔小禁区前挑射破门，巴黎2-0领先红星
47'中场被拦截下来                   47'仅仅2分钟后，巴黎再下一城，红星手抛球失误，内马尔禁区外右路分球给姆巴佩，姆巴佩突破后倒三角回传，内马尔小禁区前挑射破门，巴黎2-0领先红星
37'低平球送禁区                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
37'前点被破坏了                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
37'3-0！！！！                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
37'卡瓦尼！！！                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
38'红星队后场禁区内解围失误，卡瓦尼抢下来后推射近角，球打在防守球员身上有一个变向入网！！                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
38'大巴黎打得还是非常的轻松                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
38'红星队禁区外围尝试远射                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
38'没有压住将球打高了                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
39'大巴黎禁区前沿送直塞                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
39'姆巴佩禁区内接球形成单刀！！！                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
39'面对出击的门将                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
39'打飞了！！！                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
39'这脚射门有些不可思议啊                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
40'大巴黎前场做球给到边路                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
40'给的太小了                   37'第37分钟，巴黎继续扩大比分，红星禁区内传球失误，卡瓦尼断球后晃开防守起脚劲射，球打在防守球员身上变线后飞入球门，巴黎3-0领先红星
41'4-0！！！                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
42'迪马利亚！！！                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
42'穆尼耶右路拿球，过掉防守球员后外脚背给到小禁区里，迪马利亚插上后轻轻一捅将球打进！！                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
43'拉比奥中场拿球被侵犯                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
43'大巴黎挑传给到禁区                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
44'后卫先出一脚捅了出去                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
44'大巴黎战术角球开出                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
44'左侧倒脚寻找机会                   41'第41分钟，巴黎继续进球，默尼耶右路外脚背挑传禁区，迪马利亚左脚外脚背轻巧一垫破门，巴黎4-0领先红星
51'下半场一上来红星也是加强了进攻                   48'下半时双方易边再战，第48分钟，贝尔纳特左侧斜传，姆巴佩插上晃开防守后右脚推射被博里扬扑出底线
51'下半场一上来红星也是加强了进攻                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'大巴黎的反击机会                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'内马尔禁区内诶挑射打高了                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'裁判给了一个角球                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'战术角球开出                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'大巴黎过顶球给到禁区里                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
52'红星再次断球下来                   51'第51分钟，姆巴佩左路狂飙后分球到禁区，内马尔挑射再次被博里扬化解
65'大巴黎中场控球                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
65'基本上都压过了半场                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
65'下半场也已经进行了20分钟                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
65'下半场双方还都没有破门                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
65'大巴黎这边机会还是更多一些                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
66'穆尼耶右路起球送禁区                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
66'后点！！                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
66'迪马利亚推射打在对方身上出了底线                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
66'内马尔角球给到前点                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
66'后卫头球顶出来                   64'第64分钟，马林禁区内右脚射门被阿雷奥拉扑住
70'内马尔前场拿球到了禁区弧顶                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
70'5-0！！！                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
70'姆巴佩！！！                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
71'内马尔禁区弧顶挑传到小禁区，贝尔纳特垫传到中路，卡瓦尼前点没有碰到，后点姆巴佩捅射破门！！                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
71'大巴黎的中前场全都有进球啊                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
71'防不胜防                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
71'姆巴佩禁区内有机会                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
71'后卫的停球失误                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
72'姆巴佩跟进推射打高了                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
72'姆巴佩今天也是浪费了好几次机会                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'红星队换人                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'埃贝西利奥被换上来！！                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'换下场的是纳布哈内                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'纳布哈内今天的表现很一般                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'速度起不来，脚下也拿不住                   70'第70分钟，巴黎仍然在扩大优势，内马尔分给左侧的迪马利亚，迪马利亚射门被扑出，随后内马尔挑传禁区，贝尔纳特小禁区线上轻巧一垫，中路卡瓦尼铲球将球碰到，姆巴佩抢点破门，巴黎5-0领先红星
73'红星队换人                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
73'埃贝西利奥被换上来！！                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
73'换下场的是纳布哈内                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
73'纳布哈内今天的表现很一般                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
73'速度起不来，脚下也拿不住                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
74'5-1！！！                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
74'马林！！！                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
74'红星扳回一分                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
74'埃贝西利奥前场拿球转身后送直塞，马林禁区内接球小角度爆射破门！！                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'埃贝西利奥才被换上场                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'效果还是很明显的                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'迪马利亚前场拿球                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'禁区前沿连续的突破                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'过掉数人                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'禁区内右脚捅射打偏了                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
75'帕夫科夫得到一张黄牌！                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'大巴黎换人                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'蒂亚戈-席尔瓦被换下                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'也是为了周末联赛做准备                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'科雷尔被换上                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'连换两人                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'姆巴佩也被换下                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
76'舒波-莫廷被换上                   73'第73分钟，红星扳回一球，埃贝西里奥斜传，马林突入禁区后小角度射门，攻破了阿雷奥拉的球门，红星1-5落后巴黎
81'大巴黎获得一个前场任意球                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
81'6-1！！！                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
81'内马尔！！！                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
82'内马尔禁区弧顶直接绕过人墙飞入球门死角，博尔扬没有任何的反应！！                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
82'大巴黎换人                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
82'内马尔被换下！！                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
82'德拉克斯勒被换上来                   80'第80分钟，巴黎仍在进球，内马尔禁区前被犯规，巴黎获得任意球机会，内马尔亲自主罚，弧线球攻门绕过人墙飞入球门右侧，博里扬几乎毫无反应，巴黎6-1领先红星
84'大巴黎左路传球给到禁区                   83'第83分钟，克雷尔传中，舒波莫廷射门被博里扬扑出，卡瓦尼推射空门得手，但裁判吹罚越位在先进球无效
84'博尔扬扑球出现脱手                   83'第83分钟，克雷尔传中，舒波莫廷射门被博里扬扑出，卡瓦尼推射空门得手，但裁判吹罚越位在先进球无效
84'卡瓦尼跟进补射将球打进                   83'第83分钟，克雷尔传中，舒波莫廷射门被博里扬扑出，卡瓦尼推射空门得手，但裁判吹罚越位在先进球无效
85'但是边裁先举旗示意越位                   83'第83分钟，克雷尔传中，舒波莫廷射门被博里扬扑出，卡瓦尼推射空门得手，但裁判吹罚越位在先进球无效
