5'尤文图斯球员比达尔大禁区外尝试左脚射门,可惜皮球偏出球门.                   5'第5分钟，尤文左侧开出角球，比达尔禁区外控球转身左脚抽射高出
29'莱格罗塔列将球处理出底线,尤文图斯获得角球.                   26'尤文第26分钟取得领先
47'卡塔尼亚球员瓜伦特一脚直塞球给P-阿尔瓦雷斯,但是边裁举旗显示后者已经越位.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
48'尤文图斯博努奇受伤倒地,比赛暂停                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
48'暂停结束,球员们重新开始比赛.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
49'博格西奥为卡塔尼亚在对方半场,赢得一个任意球.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
49'尤文图斯球员博努奇拼抢犯规,对手获得控球权.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
49'卡塔尼亚球员佩特科维奇球门右侧小角度尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是阿尔米隆.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
50'射门!!!卡塔尼亚球员博格西奥大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是卡斯特罗.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
50'莱格罗塔列将球处理出底线,尤文图斯获得角球.                   47'2分钟后，比达尔右路回敲，博努奇趟过后卫距门28米处打高
34'进球啦！！！尤文图斯球员皮尔洛右脚射门,球从右下角飞进球门,球进了! 尤文图斯 2-0 卡塔尼亚.                   34'尤文第34分钟扩大优势，阿尔米隆放倒特维斯，皮尔洛右侧距门21米处主罚任意球越过人墙入近角，2比0
35'瓜伦特为卡塔尼亚在对方半场,赢得一个任意球.                   34'尤文第34分钟扩大优势，阿尔米隆放倒特维斯，皮尔洛右侧距门21米处主罚任意球越过人墙入近角，2比0
35'尤文图斯球员比达尔拼抢犯规,对手获得控球权.                   34'尤文第34分钟扩大优势，阿尔米隆放倒特维斯，皮尔洛右侧距门21米处主罚任意球越过人墙入近角，2比0
50'射门!!!卡塔尼亚球员博格西奥大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是卡斯特罗.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
50'莱格罗塔列将球处理出底线,尤文图斯获得角球.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
51'戈约姆贝将球处理出底线,尤文图斯获得角球.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
51'尤文图斯球员比达尔大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是皮尔洛.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
53'卡塔尼亚球员瓜伦特拼抢犯规,对手获得控球权.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
53'伊斯拉为尤文图斯在右路,赢得一个任意球.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
53'卡塔尼亚球员瓜伦特被主裁判出示了一张黄牌.                   50'第50分钟，卡斯特罗传过顶球，贝赫西奥禁区右侧凌空抽射近角被布冯封出
58'尤文图斯球员洛伦特大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是博切列.                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
58'卡塔尼亚球员佩特科维奇拼抢犯规,对手获得控球权.                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
58'伊斯拉为尤文图斯赢得一个任意球.                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
59'尤文图斯球员马尔基西奥大禁区左侧左脚射门,命中门柱左侧立柱.给他传球的是洛伦特.                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
61'卡塔尼亚球员科克大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是戈约姆贝.                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
61'尤文图斯换人,博格巴换下比达尔                   58'第58分钟，德切列左路起球，略伦特在门前7米处头球偏出远门柱
61'卡塔尼亚球员科克大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是戈约姆贝.                   61'第61分钟，凯科外围斜射高出
61'尤文图斯换人,博格巴换下比达尔                   61'第61分钟，凯科外围斜射高出
62'卡塔尼亚球员阿尔米隆大禁区中央右脚射门,被防守球员封堵.                   61'第61分钟，凯科外围斜射高出
62'基耶利尼将球处理出底线,卡塔尼亚获得角球.                   61'第61分钟，凯科外围斜射高出
63'卡塔尼亚球员瓜伦特大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   61'第61分钟，凯科外围斜射高出
63'尤文图斯球员博切列一脚直塞球给特维斯,但是边裁举旗显示后者已经越位.                   61'第61分钟，凯科外围斜射高出
62'卡塔尼亚球员阿尔米隆大禁区中央右脚射门,被防守球员封堵.                   62'第62分钟，博努奇意外滑倒，阿尔米隆单刀突入禁区右侧，基耶利尼和布冯联手救险
62'基耶利尼将球处理出底线,卡塔尼亚获得角球.                   62'第62分钟，博努奇意外滑倒，阿尔米隆单刀突入禁区右侧，基耶利尼和布冯联手救险
63'卡塔尼亚球员瓜伦特大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   62'第62分钟，博努奇意外滑倒，阿尔米隆单刀突入禁区右侧，基耶利尼和布冯联手救险
63'尤文图斯球员博切列一脚直塞球给特维斯,但是边裁举旗显示后者已经越位.                   62'第62分钟，博努奇意外滑倒，阿尔米隆单刀突入禁区右侧，基耶利尼和布冯联手救险
65'卡塔尼亚换人,M-洛佩斯换下佩特科维奇                   62'第62分钟，博努奇意外滑倒，阿尔米隆单刀突入禁区右侧，基耶利尼和布冯联手救险
66'进球啦！！！尤文图斯球员特维斯大禁区中央右脚射门,球从中路飞进球门,球进了!助攻的是洛伦特. 尤文图斯 3-0 卡塔尼亚.                   66'尤文第66分钟锁定胜局，特维斯中路分球碰莱罗塔列变线，略伦特禁区右侧又敲回中路，特维斯在门前7米处推射入网，3比0
67'尤文图斯换人,乔文科换下特维斯                   66'尤文第66分钟锁定胜局，特维斯中路分球碰莱罗塔列变线，略伦特禁区右侧又敲回中路，特维斯在门前7米处推射入网，3比0
67'卡塔尼亚换人,卡普亚诺上,罗林因伤下场.                   66'尤文第66分钟锁定胜局，特维斯中路分球碰莱罗塔列变线，略伦特禁区右侧又敲回中路，特维斯在门前7米处推射入网，3比0
71'尤文图斯球员乔文科大禁区左侧右脚射门,被防守球员封堵.给他传球的是博格巴.                   71'第71分钟，乔文科左侧开出战术角球，再接马尔基西奥回传，突破后卫切入禁区外脚背回敲，博努奇在门前9米处左脚推射入网，4比0
71'戈约姆贝将球处理出底线,尤文图斯获得角球.                   71'第71分钟，乔文科左侧开出战术角球，再接马尔基西奥回传，突破后卫切入禁区外脚背回敲，博努奇在门前9米处左脚推射入网，4比0
71'进球啦！！！尤文图斯球员博努奇大禁区中央左脚射门,球从中路飞进球门,球进了!助攻的是乔文科. 尤文图斯 4-0 卡塔尼亚.                   71'第71分钟，乔文科左侧开出战术角球，再接马尔基西奥回传，突破后卫切入禁区外脚背回敲，博努奇在门前9米处左脚推射入网，4比0
74'尤文图斯换人,马尔科-莫塔换下洛伦特                   71'第71分钟，乔文科左侧开出战术角球，再接马尔基西奥回传，突破后卫切入禁区外脚背回敲，博努奇在门前9米处左脚推射入网，4比0
83'射门!!!尤文图斯球员乔文科大禁区外右脚射门,被对方守门员横身扑出.给他传球的是马尔基西奥.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
83'尤文图斯球员皮尔洛一脚直塞球给乔文科,但是边裁举旗显示后者已经越位.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
84'卡塔尼亚球员瓜伦特拼抢犯规,对手获得控球权.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
84'马尔基西奥为尤文图斯在对方半场,赢得一个任意球.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
84'卡塔尼亚球员瓜伦特因为恶意犯规,被裁判出示了第二张黄牌.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
86'P-阿尔瓦雷斯为卡塔尼亚在对方半场,赢得一个任意球.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
86'尤文图斯球员伊斯拉拼抢犯规,对手获得控球权.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
86'尤文图斯球员马尔基西奥大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是皮尔洛.                   83'第83分钟，乔文科禁区弧顶转身推射被安杜哈尔没收
86'P-阿尔瓦雷斯为卡塔尼亚在对方半场,赢得一个任意球.                   86'第86分钟，乔文科远射高出
86'尤文图斯球员伊斯拉拼抢犯规,对手获得控球权.                   86'第86分钟，乔文科远射高出
86'尤文图斯球员马尔基西奥大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是皮尔洛.                   86'第86分钟，乔文科远射高出
88'射门!!!尤文图斯球员乔文科大禁区外右脚射门,被对方守门员横身扑出.给他传球的是基耶利尼.                   86'第86分钟，乔文科远射高出
88'阿尔米隆为卡塔尼亚赢得一个任意球.                   86'第86分钟，乔文科远射高出
88'尤文图斯球员基耶利尼拼抢犯规,对手获得控球权.                   86'第86分钟，乔文科远射高出
90'射门!!!尤文图斯球员乔文科大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是伊斯拉.                   90'第90分钟，伊斯拉右路直传，乔文科在门前14米处转身左脚低射被安杜哈尔封出底线
90'安杜哈尔将球处理出底线,尤文图斯获得角球.                   90'第90分钟，伊斯拉右路直传，乔文科在门前14米处转身左脚低射被安杜哈尔封出底线
90'+1'射门!!!尤文图斯球员博格巴大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是皮尔洛.                   90'第90分钟，伊斯拉右路直传，乔文科在门前14米处转身左脚低射被安杜哈尔封出底线
90'+2'下半场结束,尤文图斯 4-0 卡塔尼亚                   90'第90分钟，伊斯拉右路直传，乔文科在门前14米处转身左脚低射被安杜哈尔封出底线
