2'阿森纳右路传球出边线                   2'开场仅2分钟，厄齐尔直传，奥巴梅扬禁区边缘内的射门被卡内齐斯扑出
11'分左路的埃尔内尼                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'直传被拦截                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'理查尔利逊得球斜长传到禁区内                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
11'迪尼护球回传                   8'阿森纳第8分钟取得领先，厄齐尔左路任意球传中，穆斯塔菲小禁区前头球破门
59'人球分过，球趟出底线                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
59'奥巴梅扬进球了！！！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
59'阿森纳2：0沃特福德                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
60'姆希塔良中路带球突进直传，奥巴梅扬插上得球盘过了门将打空门球进！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
61'杜科尔带球，转移给了左路的佩雷拉                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
61'突进到禁区内，倒地                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
61'点球！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
61'沃特福德获得点球！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
61'送点的是尼尔斯！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
62'迪尼准备主罚                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
62'迪尼打中路，被切赫扑了出来！                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
62'迪尼打得太正了                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
62'镜头给到了看台上的莱曼                   59'阿森纳第59分钟扩大比分，姆希塔良直传，反越位成功的奥巴梅扬斜插晃过卡内齐斯后射入空门，2-0
77'霍尔丁直传，厄齐尔这里很空                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
77'横传，被扑一下                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
77'奥巴梅扬禁区内护球横拔                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
77'姆希塔良一脚低射                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
77'球进了！                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
78'阿森纳3：0沃特福德！                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
78'阿森纳换人，10号威尔谢尔替下了7号姆希塔良                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
79'霍尔丁交给威尔谢尔                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
80'扎卡带球，传球后被迪尼在背后撞了一下                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
80'扎卡走下场                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
80'沃特福德再换人，3号布里托斯换下了2号扬迈特                   77'阿森纳第77分钟锁定胜局，厄齐尔禁区左侧传中被卡内齐斯扑出，奥巴梅扬回传，姆希塔良禁区边缘内射入右下角，3-0
