4'斯旺西球员劳特里奇拼抢犯规,对手获得控球权.                   4'第4分钟，张伯伦禁区前劲射被沃姆扑出
73'斯旺西换人,本-戴维斯上,尼尔-泰勒因伤下场.                   73'阿森纳持续施压并在第73分钟扳平比分，吉布斯强突兰杰尔后禁区左侧传中，波多尔斯基近距离凌空垫射入网，1-1
74'进球啦！！！阿森纳球员吉鲁球门线跟前左脚射门,球从中路偏上飞进球门,球进了!助攻的是波多尔斯基. 阿森纳 2-1 斯旺西.                   73'阿森纳持续施压并在第73分钟扳平比分，吉布斯强突兰杰尔后禁区左侧传中，波多尔斯基近距离凌空垫射入网，1-1
76'斯旺西球员谢尔维大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   73'阿森纳持续施压并在第73分钟扳平比分，吉布斯强突兰杰尔后禁区左侧传中，波多尔斯基近距离凌空垫射入网，1-1
74'进球啦！！！阿森纳球员吉鲁球门线跟前左脚射门,球从中路偏上飞进球门,球进了!助攻的是波多尔斯基. 阿森纳 2-1 斯旺西.                   74'阿森纳第74分钟反超比分，波多尔斯基左路传中，阿什利-威廉姆斯拦截未果，吉鲁近距离捅射入网，2-1
76'斯旺西球员谢尔维大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   74'阿森纳第74分钟反超比分，波多尔斯基左路传中，阿什利-威廉姆斯拦截未果，吉鲁近距离捅射入网，2-1
76'斯旺西球员谢尔维大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   76'第76分钟，谢尔维禁区左侧斜射偏出
79'斯旺西换人,P-埃尔南德斯换下谢尔维                   76'第76分钟，谢尔维禁区左侧斜射偏出
79'阿森纳换人,卡尔斯特罗姆换下罗西基                   76'第76分钟，谢尔维禁区左侧斜射偏出
85'射门!!!斯旺西球员博尼大禁区中央头球,被对方守门员横身扑出.给他传球的是P-埃尔南德斯.                   85'第85分钟，巴勃罗-埃尔南德斯传中，伯尼头球攻门被斯泽斯尼没收
87'斯旺西球员齐科拼抢犯规,对手获得控球权.                   85'第85分钟，巴勃罗-埃尔南德斯传中，伯尼头球攻门被斯泽斯尼没收
87'波多尔斯基为阿森纳在对方半场,赢得一个任意球.                   85'第85分钟，巴勃罗-埃尔南德斯传中，伯尼头球攻门被斯泽斯尼没收
90'齐科为斯旺西在对方半场,赢得一个任意球.                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'阿森纳球员波多尔斯基拼抢犯规,对手获得控球权.                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'阿森纳球员弗拉米尼自摆乌龙,阿森纳 2-2 斯旺西                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'+3'斯旺西球员兰杰尔一脚直塞球给德古斯曼,但是边裁举旗显示后者已经越位.                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'+4'斯旺西球员本-戴维斯拼抢犯规,对手获得控球权.                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'+4'卡索拉为阿森纳赢得一个任意球.                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
90'+5'下半场结束,阿森纳 2-2 斯旺西                   90'斯旺西第90分钟扳平比分，布里顿强突禁区制造混乱，斯泽斯尼解围打在弗拉米尼身上弹入空门，2-2
