18'角球开中路，萨尼亚争顶高了                   18'第18分钟，席尔瓦开出角球，萨尼亚前点顶高
36'阿拉巴禁区前推身后，莱万插上趟开门将，小角度打在边网！                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
36'克里希前场争顶推人犯规了                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
37'阿拉巴右路拿球，亚亚图雷跟防                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
37'费尔南迪尼奥带球到中场被拦截                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
38'孔帕尼回传门将，哈特大脚开出                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
38'贝纳蒂亚顶防哲科，拉人了                   35'第35分钟，阿拉巴穿裆直传，莱万晃过哈特，禁区左侧小角度射中边网
45'格策左路拿球敲禁区前，莱万突破被孔帕尼拦截                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
45'博阿滕中场拦截犯规                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'裁判给孔帕尼补了一张黄牌，之前撞倒了穆勒                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'上半场补时1分钟！                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'萨尼亚右路拿球大脚开出去                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
47'纳瓦斯右路传中，博阿滕头球解围                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
47'上半场比赛结束！                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'下半场比赛开始！                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'曼城中圈开球                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
46'贝尔纳特把球做入禁区，阿拉巴接应拿到一个角球                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
47'角球去前点被亚亚图雷头球解围                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
48'莱万中场背身拿球被推倒                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
48'穆勒右路拿球内切，外脚背送球去门前，出底线                   45'第45分钟，孔帕尼阻挡穆勒，也吃到黄牌
55'穆勒左路起球，直接先出了底线                   55'第55分钟，穆勒传入禁区，格策停球半凌空抽射被哈特化解
56'穆勒禁区内背身拿球回敲，格策打门被哈特没收                   55'第55分钟，穆勒传入禁区，格策停球半凌空抽射被哈特化解
56'阿隆索拿球被绊倒，任意球                   55'第55分钟，穆勒传入禁区，格策停球半凌空抽射被哈特化解
57'任意球没有过第一点的定                   55'第55分钟，穆勒传入禁区，格策停球半凌空抽射被哈特化解
58'曼城换人，纳斯里被米尔纳换下                   55'第55分钟，穆勒传入禁区，格策停球半凌空抽射被哈特化解
59'萨尼亚中场头球摆渡，球被博阿滕拿到                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
59'格策左路拿球内切，打门被封堵                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
60'拉菲尼亚右路传中，哈特出击没有打到球                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
60'贝尔纳特禁区左侧跟进直接垫射被回位的哈特挡出底线，角球                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
60'角球去后点，被后卫解围                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
61'莱万禁区前突破，被破坏出边线                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
61'穆勒右路接应，拿到一个角球                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
62'阿隆索角球开出，贝纳蒂亚头球顶高                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
62'纳瓦斯右路传中，席尔瓦插上抢点顶偏了                   59'第59分钟，拉菲尼亚右路传中，哈特出击失误，贝尔纳特后点左脚小角度似传似射被哈特托出，左侧角球开出后，哈特出击又没碰到球，球在后点碰了费尔南迪尼奥身体击中其右手，主裁判不予理会
63'哲科中场争头球倒地了                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
64'纳瓦斯右路再传中，门前被贝纳蒂亚解围                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
64'米尔纳中场的防守犯规了                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
65'萨尼亚助攻，被关门                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
65'克里希中场的顶防犯规了                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
65'裁判黄牌警告了克里希！                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
66'穆勒禁区前的打门高了                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
66'哲科右路突破被拉菲尼亚破坏出边线                   63'第63分钟，纳瓦斯右路传中，席尔瓦抢在后卫前面头球偏出
80'罗本突破进禁区，摔倒了                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
80'裁判没有表示                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
81'萨尼亚右路拿球回带，出了边线                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
81'博阿滕长传前场，直接出底线                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
82'罗本右路送球进禁区，哈特出击没收                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
83'纳瓦斯右路拿球，横敲                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
83'阿圭罗底线前拿球倒三角，席尔瓦插上倒地了                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
83'裁判也没有表示                   80'第80分钟，罗本禁区右侧突破两人，与费尔南迪尼奥手臂接触下倒地，主裁判认为不是点球
86'任意球开前点，球最终还是被哈特拿到了                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
86'拜仁控球，继续寻找机会                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
87'纳瓦斯右路回防，把球碰出边线                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
87'贝尔纳特左路传中被挡出边线                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
88'曼城换人，科拉罗夫换下纳瓦斯                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
88'拜仁左路把球倒回来                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
88'博阿滕上来趟一步，远射被哈特扑出！                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
89'角球开出，孔帕尼解围，还是角球                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
89'罗本右路做球，拉姆传中                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
89'后点皮萨罗没有打上                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
89'拜仁进球了！！！                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
89'博阿滕！！！                   86'第86分钟，莱万顶给皮萨罗，后者头球被哈特得到
90'禁区内高球下来，格策一挡到禁区线附近，博阿滕跟上凌空抽射破门！                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
90'拜仁1-0领先曼城！                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
90'比赛进入了伤停补时                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
91'补时3分钟                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
91'米尔纳分左路，给出了边线                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
92'皮萨罗突破进禁区，低射打偏                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
93'阿圭罗接应直塞，丹特没扛住人                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
93'阿圭罗抢在出击的诺伊尔之前捅射，打偏！                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
93'全场比赛结束！                   90'第90分钟，博阿滕在门前28米处劲射直奔右下角，哈特飞身封出底线，拜仁开出角球，拉姆右路传中制造乱战，格策禁区内背身回敲，博阿滕左侧距门14米处外脚背凌空抽射蹭格策背部挂远角，1比0
48'莱万中场背身拿球被推倒                   48'曼城连续3场欧冠第90分钟失球
48'穆勒右路拿球内切，外脚背送球去门前，出底线                   48'曼城连续3场欧冠第90分钟失球
49'费尔南迪尼奥往右路出球，给出了边线                   48'曼城连续3场欧冠第90分钟失球
49'孔帕尼长传右路，球被诺伊尔拿到                   48'曼城连续3场欧冠第90分钟失球
50'贝纳蒂亚右路接应诺伊尔传球，停出底线，送一个角球                   48'曼城连续3场欧冠第90分钟失球
50'角球去禁区，没有形成威胁                   48'曼城连续3场欧冠第90分钟失球
51'费尔南迪尼奥前场拼抢犯规了                   48'曼城连续3场欧冠第90分钟失球
51'亚亚图雷拦截，球回到阿拉巴脚下                   48'曼城连续3场欧冠第90分钟失球
46'裁判给孔帕尼补了一张黄牌，之前撞倒了穆勒                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
46'上半场补时1分钟！                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
46'萨尼亚右路拿球大脚开出去                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
47'纳瓦斯右路传中，博阿滕头球解围                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
47'上半场比赛结束！                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
46'下半场比赛开始！                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
46'曼城中圈开球                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
46'贝尔纳特把球做入禁区，阿拉巴接应拿到一个角球                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
47'角球去前点被亚亚图雷头球解围                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
48'莱万中场背身拿球被推倒                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
48'穆勒右路拿球内切，外脚背送球去门前，出底线                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
49'费尔南迪尼奥往右路出球，给出了边线                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
49'孔帕尼长传右路，球被诺伊尔拿到                   46'1分钟后，阿圭罗接应米尔纳塞球，禁区推射偏出左门柱
