5'顾超大脚开球到中场，鲁能泰山队把球抢断下来                   5'第5分钟，山东鲁能组织进攻，吕征边路拿球内切后远射，球被防守队员挡出
53'郑铮发任意球直接一脚打门！！险些帮技重演，只是稍稍高了一点                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
53'上次是击中下沿进入网内                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
53'安塔尔前场中路远射，对主解围出边线                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
54'杭州绿城队后场得球交给阿甘快速反击                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
54'阿甘分边给汪嵩，横传给了马佐拉                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
54'马塞纳得球快速反击，马塞纳分边，吕征挑传禁区内后点，太高了啊                   51'下半场易边再战，第51分钟，金敬道前场拼抢时被放倒，山东鲁能获得位置不错任意球，上一场贡献制胜任意球的郑铮再次弧线球攻门，这次他的射门稍稍高出横梁
46'王永珀接吕征回传球，一脚吊门！力量稍稍大了一点                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'皮球打在网顶上                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'上半场比赛结束，双方都没能进球，战成0-0                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'下半场比赛开始                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'杭州绿城队开球                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'麦克格文后场争到头球，还是到了对方脚下                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
46'杭州绿城队左路进攻，有人倒地，不过进攻有利，主裁判没有吹                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
47'范晓冬左路突破底线切入禁区横传，对方解围                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
47'鲁能泰山队的机会，吕征快速攻到前场，突破没能成功                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
47'汪嵩下底左路传中，被王彤挡出底线，角球                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
48'汪嵩发角球非常高，一道弧线，空中出底                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
48'中场洛夫接球，被对方放倒                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
49'任意球发到右路，吕征突破横传，被断                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
49'鲁能泰山队在前场抢断，吕征被被金东进破坏出边线                   46'1分钟后，山东鲁能快速反击，马塞纳直塞球找到洛维，洛维转身送出妙传，吕征拍马赶到，但是禁区前沿在可传可射的情况下，吕征将球送出了边线，全场球迷高喊“蒿俊闵”
64'吕征限右路，蒿俊闵无所不能                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
64'马塞纳接金敬道传球，一脚远射，被顾超没收                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
64'鲁能泰山队再换人：杨旭隆重出场！换下马塞纳                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
65'杨旭和洛夫应该有配合                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
66'杭州绿城队右翼逼得任意球                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
66'任意球发到禁区内，阿甘的机会，他转身太慢，杜威把球捅掉                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
66'鲁能泰山队的反击机会，王永珀也不慢啊                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
66'刚才杭州绿城队是一个角球机会                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
67'现场的观众人数达到了30168人，又过三万了                   64'第64分钟，马塞纳禁区外高速带球，汪嵩伸脚一碰飞向自己球门，顾超将球没收
67'现场的观众人数达到了30168人，又过三万了                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
68'鲁能泰山队右路横传，蒿俊闵头球顶门，被顾超托出横梁                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
68'蒿俊闵来发角球                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
68'角球发前点，金东进把球顶出来，到了金敬道脚下                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
69'杜威在禁区内接郑铮的传球，想回传做一下，到了对方脚下                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
70'金敬道推传，王彤低平球传中，被解围                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
70'阿甘左路进攻，对方把球破坏                   67'第67分钟，山东鲁能边路突破后传中，蒿俊闵快速插上头球攻门，顾超反应迅速飞身将球扑出底线
73'杭州绿城队换人：王宏有上，换下汪嵩                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
73'郑铮左路传球到禁区！！洛夫头球，稍稍高了一点                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
74'中场鲁能泰山队断球，左路进攻被破坏                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
74'杨旭接球，大范围转移到左路                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
74'王永珀回带，交给麦克格文，再交给杜威                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
74'鲁能泰山队队杨程外，全压过了半场                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
74'刘彬彬左路突破底线，马佐拉碰出，角球                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
75'战术角球发出来，刘彬彬沿底线突破横传，对方破坏                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
75'界外球发出来，传到禁区内，洛夫底线0度角打门，球从后点出底线                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
76'比赛还有十五分钟左右，鲁能泰山队现在是猛攻，杭州绿城队是死守！                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
76'鲁能泰山队进球啦！！！洛夫，1-0                   73'第73分钟，郑铮边路送出弧线球传中，洛维禁区内高高跃起头球攻门，球稍稍高出横梁
76'比赛还有十五分钟左右，鲁能泰山队现在是猛攻，杭州绿城队是死守！                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
76'鲁能泰山队进球啦！！！洛夫，1-0                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
77'鲁能泰山队右路横传，刘彬彬头球过渡，洛夫插上抢点打门，皮球应声入网                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
78'彬彬功不可没，又建攻啦！洛夫也打进了到鲁能的第三粒进球                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
79'杭州绿城队长传反击，阿甘到位，麦克格文头球点了一下                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
79'王永珀中场得球，转移到右路，给刘彬彬                   76'第76分钟，山东鲁能终于打破僵局，刘彬彬禁区前沿头球一蹭，洛维快速插上凌空弹射破门，山东鲁能1-0领先
87'杨程大脚开球到中场，杨旭争顶下来                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
87'阿甘左路突破，一扣被杜威抢断                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
88'杨旭漂亮的前传，刘彬彬得球快速突破到禁区内，形成单刀，一脚劲射，擦着立柱出底线！！！太太太太可惜了！                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
88'王永珀右路挑传，杨旭快马杀到，头球顶门被没收啦                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
89'杭州绿城队左路斜传，直接高出横梁                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
90'鲁能泰山队左路斜传禁区，对方解围不远                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
90'蒿俊闵啊，突破到禁区内一脚劲射，被顾超奋力挡出底线                   87'第87分钟，山东鲁能打出快速反击，刘彬彬带球杀入禁区直面门将，可惜他的射门稍稍偏出立柱
90'鲁能泰山队左路斜传禁区，对方解围不远                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
90'蒿俊闵啊，突破到禁区内一脚劲射，被顾超奋力挡出底线                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
91'下半场比赛要补时 3 分钟                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
91'马佐拉脚后跟传球漂亮，只是传到了阿甘身后                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
91'鲁能泰山队右路快速反击                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
92'洛夫漂亮的转身传球，杨旭越位啦！！                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
92'马佐拉得球，刘彬彬背后抢球犯规                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
92'任意球发到禁区内，大黑将志抢点打门，被王彤捅了一下，杨程没收                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
93'鲁能泰山队右路进攻，对方犯规                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
93'后场任意球                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
93'任意球直接发到前场，郑铮大脚开到前场                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
93'石柯漏球啦，洛夫的机会，不过石柯马上回追                   90'第90分钟，蒿俊闵前场抢断成功后直接一脚大力远射，球被顾超倒地封出底线
