1'上半场比赛开始了~                   1'巴萨第1分钟控制局面，但却难以打破马拉加的铁桶阵
19'连续的一周双赛，让巴萨的球员显得有些不够兴奋                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
19'禁区外远射~~~                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
19'来自胡安~~~打偏了一些                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
20'沧海行云: 柠檬早。。。巴尔德斯去哪了？---可能会加盟利物浦                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
21'阿尔巴中场断球~~~                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
21'罗萨莱斯故意踢倒了对方                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
21'这个动作有些恶劣                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
21'但是裁判并没有掏牌                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
22'梅西依旧无法拿到球                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
22'马拉加今天在中场的阻截方面对于梅西的盯防非常严                   19'第19分钟，阿尔巴勉强解围，达尔德25码处劲射偏出
26'巴萨在边路发动进攻~                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
26'梅西~拉边路传中！                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
26'对方后卫抢到了落点，大脚解围                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
26'巴萨继续控球                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
26'绝好的机会啊~                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
27'左路的传中，前点的佩德罗没有顶到~~                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
27'而梅西正好赶到门前~球砸在了他的身上出了底线                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
28'近段时间马拉加虽然没有什么攻势                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
28'但是巴萨自己的失误太多                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
29'另外今天场地太硬                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
29'造成巴萨的球员有些不适应                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
29'内马尔刚才停球的时候险些崴伤了自己                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
29'马拉加反击传中~布拉沃出击将球没收                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
29'梅西回撤来接应                   26'第26分钟，阿尔巴左路传中，梅西10码处胸口挡射偏出，佩德罗投诉对方禁区内推搡犯规，但裁判不予理会
42'内马尔禁区线上左脚打门~被后卫挡了一下                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
42'弹到梅西面前~                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'半转身的打门还是被后卫封堵~                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'梅西示意裁判对方手球                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'但是裁判没有理会                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'巴萨的反击机会                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'阿尔巴~传中到了门前！                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
43'梅西啊~球从他身前划过                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
45'马拉加现在是全线收缩防守                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
45'逼得巴萨只能通过边路传中来寻找机会                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
45'上半场眼看就要结束了                   42'第42分钟，阿尔巴传球，内马尔禁区左侧射门被封堵，佩德罗中路再射也被封挡
61'巴萨逼得了一个角球                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
61'拉基蒂奇角球传中~~巴尔特拉头槌攻门！！！                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
61'擦着立柱飞出底线                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
61'巴萨要连换两人啊                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
62'桑德罗也要出场                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
62'估计是要换下佩德罗跟内马尔                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
64'梅西拿球~                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
64'道格拉斯接应传中动作慢了                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
64'换人了                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
64'桑德罗换下了佩德罗                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
64'穆尼尔换下了内马尔                   61'第61分钟，拉基蒂奇开出角球，巴尔特拉头球攻门偏出
66'桑德罗一次边路传中，被后卫解围出了禁区                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
66'巴萨还制造了一个角球机会                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
67'拉基蒂奇的传中被门将拿到                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
67'拼速度~阿尔巴在中场破坏了对方的反击                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
67'马拉加也开始换人了                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
67'杜达被换下                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
68'上来的是22号阿尔贝托                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
68'嚯~~~                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
68'马拉加左边路的下底传中~~~                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
69'罗萨莱斯后排插上的大力轰门，稍稍偏出                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
69'这球只要打整了，恐怕就要进球了                   66'第66分钟，阿尔巴传球，桑德罗禁区左侧的射门被封堵
71'马拉加的定位球直接射门~~~                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
71'布拉沃扑救~球砸在了立柱上弹出                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
71'角球                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
71'真险啊                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
71'马拉加的角球传中，禁区内抢点攻门顶偏了                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
72'目前巴萨非常被动                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
72'游客2214: 道格拉斯是新人么---嗯，这个赛季买来的巴西右后卫                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
73'桑德罗突破被放倒了                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
73'罗萨莱斯因此领到了黄牌                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
73'巴萨禁区左侧的定位球                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
73'另外巴萨用阿德里亚诺换下了道格拉斯                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
74'梅西的定位球传中被对方后卫顶到~                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
74'阿尔巴~~~弧顶处的抽射将球踢飞了                   71'第71分钟，道格拉斯禁区边缘外犯规被罚黄牌，阿尔贝托小角度任意球射门被布拉沃扑挡后击中立柱弹出
77'传中出来~~皮克的头球！！！                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
77'不过裁判已经提前吹哨了                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
77'皮克头球的时候压人犯规了                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
77'马拉加换上26号胡安米                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
78'换下了29号卡斯蒂略                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
79'阿尔巴跟梅西的配合出现了失误~                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
79'还好中场有巴尔特拉                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
79'及时的铲球破坏出了对方的反击                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
80'巴萨有了反击的好机会                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
80'阿德传中~桑切斯头球顶出底线                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
80'巴萨继续罚角球                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
80'战术角球                   77'第77分钟，卡马乔头球摆渡，阿姆拉巴特禁区前劲射偏出
46'下半场比赛开始了~                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
46'两队都还没有换人                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
46'内马尔背身拿球~被断了                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
47'今天内球王的状态也非常一般                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
47'佩德罗绊倒了卡马乔                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
47'马拉加的前场定位球                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
48'定位球传中被阿尔巴头球解围~                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
48'球还在马拉加的控制之下                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
49'巴萨断球反击~                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
49'裁判再次鸣哨                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
49'吹了内马尔停球的时候手球犯规                   46'1分钟后，维利格顿在双方争执中一手掐倒梅西仅被罚黄牌，皮克与对手争执也被黄牌警告
