9'面对防守，没机会转身，回传再给苏亚雷斯                   9'第9分钟，内马尔突破传球，梅西禁区右侧10码处右脚射门偏出近角
60'巴萨球员不满了，认为这个球应该吹罚点球                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
60'苏亚雷斯抗议声中，被出示了黄牌警告！！！                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
60'现场球迷再次嘘声四起，主裁判马连科压力巨大啊                   57'马竞第57分钟扳回一城，加梅斯禁区边缘拉球在梅西防守下摔倒，裁判马伦科判罚极刑引来巴萨球员不满，曼祖基奇主罚点球命中，1-2
80'马竞获得右侧角球机会，开出到前点，又被巴萨球员解围                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
80'马竞前场机会啊，左路传中，曼朱基奇打门被布拉沃扑出                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
81'禁区外的科凯迎球一脚挑射，没啥威胁，被布拉沃出击拿到                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
81'巴萨前场进攻，拉基蒂奇过顶找前插的梅西                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
82'莫亚出击，梅西上抢，被吹冲撞门将犯规                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
82'梅西这脚抬得有点高了，被主裁判出示了黄牌警告！！！                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
82'图兰左路拿球，边路强突，自己趟球趟出了边线                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
83'戈丁后场争抢中撞倒了苏亚雷斯                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
83'戈丁被吹罚了犯规，阿尔维斯上前表示不满                   80'第80分钟，梅西对莫亚的蹬踏危险动作被罚本场比赛的第8张黄牌
87'科凯和内马尔在交流，结果加西亚直接上来一把推倒了内马尔                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
87'结果现场球迷再次嘘声一片，主裁判却是无动于衷！！！                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
87'梅西进球，3-1！！！                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
88'MSN各进一个，这球可以说锁定胜局了                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
89'梅西禁区右上角拿球，和拉基蒂奇的配合，拉基蒂奇再横传梅西，梅西停球直接打，打在加西亚脚上再弹回到梅西脚下，梅西起脚再打，打进                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
90'巴萨换人：拉基蒂奇被换下                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
90'下半场比赛进入尾声，比分3-1，巴萨获胜在望                   87'巴萨第87分钟再度拉开差距，拉基蒂奇禁区右侧传中，劳尔-加西亚拦截失误正好送好梅西脚下，阿根廷人小禁区边缘轻松推射入网，3-1
