15'进球啦！！！桑普多利亚球员Pedro Obiang大禁区中央左脚射门,球从中路飞进球门,球进了! 桑普多利亚 1-0 乌迪内斯.                   15'第15分钟，帕隆博传球，门将卡尔内齐斯击球不远，奥比昂推进空门
62'桑普多利亚球员奥卡卡大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是索里亚诺.                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
62'泰罗为乌迪内斯赢得一个任意球.                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
62'桑普多利亚球员索里亚诺拼抢犯规,对手获得控球权.                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
63'乌迪内斯球员瓦奎拼抢犯规,对手获得控球权.                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
63'Pedro Obiang为桑普多利亚在对方半场,赢得一个任意球.                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
63'乌迪内斯瓦奎受伤倒地,比赛暂停                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
63'桑普多利亚Pedro Obiang受伤倒地,比赛暂停                   60'第60分钟，德西尔维斯特里传中，加比亚迪尼头槌破门，这是他连续2轮破门，也可能是最后1次为桑普效力，冬窗可能转会那不勒斯
88'乌迪内斯换人,迪纳塔莱换下泰罗                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
88'乌迪内斯球员赫塔奥拼抢犯规,对手获得控球权.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
88'博格西奥为桑普多利亚在左路,赢得一个任意球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
88'乌迪内斯球员赫塔奥因为恶意犯规,被裁判出示了第二张黄牌.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
89'桑普多利亚换人,卡恰托雷上,德西尔维斯特里因伤下场.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
89'桑普多利亚球员卡恰托雷大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是加比亚迪尼.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+1'乌迪内斯球员迪纳塔莱大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是B-费尔南德斯.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+2'桑普多利亚球员梅斯巴大禁区左侧右脚射门,被防守球员封堵.给他传球的是卡恰托雷.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+2'Silvan Widmer将球处理出底线,桑普多利亚获得角球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+2'达尼洛为乌迪内斯赢得一个任意球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+2'桑普多利亚球员加斯塔尔德罗拼抢犯规,对手获得控球权.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+3'平齐为乌迪内斯在右路,赢得一个任意球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+3'桑普多利亚球员博格西奥危险动作,对手获得控球权.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+4'乌迪内斯球员平齐被主裁判出示了一张黄牌.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+4'梅斯巴将球处理出底线,乌迪内斯获得角球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+5'索里亚诺将球处理出底线,乌迪内斯获得角球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+5'乌迪内斯球员P-科内拼抢犯规,对手获得控球权.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+5'梅斯巴为桑普多利亚赢得一个任意球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+5'黄牌！乌迪内斯球员P-科内因为恶意犯规,被主裁判出示黄牌.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+6'达尼洛将球处理出底线,桑普多利亚获得角球.                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
90'+6'下半场结束,桑普多利亚 2-2 乌迪内斯                   88'第88分钟，边卫厄尔托又累计2张黄牌被罚下
