3'利物浦获得大禁区弧顶的任意球机会                   3'第3分钟，杰拉德25码处任意球直接射门偏出
42'弗拉米尼中场和拉拉纳争抢头球时，被吹犯规                   39'第39分钟，斯特林传球，马尔科维奇禁区边缘的射门高出
47'萨科解围球见高不见远，弗拉米尼头球顶回到后点，德布希力压斯科特尔头球顶进！！！                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
47'弗拉米尼头球摆渡，被卢卡斯大脚踢到前场                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
47'斯特林左路拿球，强突内线，德布希阻挡犯规                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
47'德布希被主裁判出示了黄牌警告！！！                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
48'利物浦获得大禁区外的任意球机会                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
48'杰拉德任意球斜传禁区，吉鲁头球解围                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
48'库蒂尼奥禁区外围得球再打，踢飞啦                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
49'卡索拉中场抢断，单骑闯关，禁区弧顶变向                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
49'接着右脚的右脚抽射，打高啦                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
50'马科维奇前场拿球，禁区外再次尝试远射，被斯泽斯尼拿到                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
50'萨科后场拿球，面对逼抢，横传斯科特尔                   47'阿森纳2分钟后扳平，桑切斯右路任意球传中，弗拉米尼头球摆渡，德布希小禁区边缘力压斯科特尔头球破门，1-1
60'利物浦的反击，卢卡斯禁区外的远射，在弗拉米尼的干扰下，打飞                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
60'利物浦中场抢断，斯特林左路拿球强突                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
60'钱伯斯上抢，放翻了斯特林，犯规                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
61'杰拉德左路拿球，内切后直接起脚打门，打偏                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
61'杰拉德，头球顶高了。。。                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
62'利物浦中场抢断，挑传打身后，斯特林前插拿球，斯泽斯尼出击到禁区外，没能拿到，斯特林停球，禁区左侧挑传中路，杰拉德跟进，头球攻门，顶飞                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
62'这球出击的斯泽斯尼还没回来，张伯伦已经站在球门线上守门了。。。                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
63'阿森纳的前场进攻，吉鲁的左脚打门，踢飞                   60'第60分钟，卢卡斯和杰拉德在禁区前的射门又相继偏出
64'进球啦！！                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
64'[此时此刻值得来杯嘉士伯]                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
64'吉鲁的进球！！！                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
65'吉布斯左路拿球，斜塞禁区弧顶给吉鲁，吉鲁外脚背斜塞给前插的卡索拉，卡索拉得球下底倒三角回传，吉鲁跟进，左脚抽射，穿过琼斯小门，进网！！！                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
65'利物浦的前场进攻，左路强突，斯特林横传球给库蒂尼奥                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
65'库蒂尼奥停球，摆脱，起脚打门，踢茨了，被斯泽斯尼拿到                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
67'斯特林左路拿球，内切后起脚打门，可惜高了一点点                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
67'拉拉纳前场拿球，直塞想给库蒂尼奥，被默特萨克抢断                   64'阿森纳第64分钟反超比分，吉布斯左路传球，吉鲁第一时间分球，卡索拉禁区左侧传中，无人防守的吉鲁小禁区前扫射破门，2-1
75'利物浦前场进攻，亨德森右路拿球，横传禁区                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
75'卢卡斯跟进，停球直接起脚打门，擦着立柱出了底线                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
77'阿森纳左路进攻，杰拉德回防将球碰出了底线                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
77'阿森纳获得左侧角球机会，桑切斯主罚                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
77'角球开出到禁区，第一点利物浦球员解围                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
77'德布希抢到第二落点，攻门被挡出                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
78'利物浦的反击，后场过顶长传找前插的博里尼，斯泽斯尼出击将球拿到                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
78'兰伯特在场边接受罗杰斯的指点，准备登场啦                   75'第75分钟，亨德森传球，卢卡斯禁区边缘的左脚抽射擦左侧立柱偏出
87'斯特林左路拿球，绕过钱伯斯，左脚传中到门前，博里尼头球攻门，斯泽斯尼一个鱼跃，将球托出了横梁                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
87'利物浦获得右侧角球机会，开出到禁区，斯科特尔头球顶高                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
88'博里尼前场右路拿球，内切后的小角度打门，被斯泽斯尼封堵出底线                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
88'利物浦再次角球，开出被科奎林破坏                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
89'卡索拉边路拿球，强突被博里尼身后放铲放倒在地                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
90'博里尼被主裁判的吹罚很不满，拿起皮球直接咋地了，领回一张黄牌！！！                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
90'阿森纳换人：坎贝尔上，换下张伯伦                   87'第87分钟，斯特林禁区左侧传中，博里尼小禁区前头球攻门被斯泽斯尼托出横梁
54'这个中断时间比较长，估计补时也不少啊                   54'伤停补时9分钟
55'巴神坐在看台为球队加油了，很淡定啊                   54'伤停补时9分钟
56'斯科特尔内边缠了一层砂带，外边再缠一层，要坚持比赛了                   54'伤停补时9分钟
57'男人的较量，坚持比赛，真爷们                   54'伤停补时9分钟
57'斯科特尔起身走出场外，现场球迷掌声鼓励                   54'伤停补时9分钟
57'利物浦的进攻赢得左侧角球机会                   54'伤停补时9分钟
91'9分钟补时，这时间很少见啊                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
91'利物浦左路进攻，斯特林的打门被斯泽斯尼封堵出底线                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
91'利物浦左侧角球，战术角球开出，斜传禁区                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
92'第一点被阿森纳球员解围                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
92'卡索拉拿球，博里尼上抢，在卡索拉出球后，博里尼并未收脚，被吹抬脚过高                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
92'博里尼再被赏了一张黄牌，两黄变一红，出场啦！！！                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
93'库蒂尼奥中场拿球，卡索拉回防身后拌人犯规                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
93'卡索拉被主裁判出示了黄牌警告！！！                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
93'斯特林前场拿球，自己控球单干，禁区外的远射，打偏                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
94'阿森纳换人：17号桑切斯被换下，换上18号蒙雷亚尔                   91'第91分钟，杰拉德传球，斯特林切入禁区左侧射近角被扑出
97'拉拉纳角球开出到禁区，斯科特尔点球点附近的头球攻门，顶进网窝！！！                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
98'钱伯斯右路拿球，过顶球被利物浦球员拦截                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
98'斯科特尔后场的过顶找前插的兰伯特                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
98'德布希上来，直接将球大脚开出到前场                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
99'阿森纳前场控球，坎贝尔拿球被断                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
99'利物浦中场又是失误，弗拉米尼反断回来                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
99'蒙雷亚尔禁区左侧的抽射，被琼斯挡出底线                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
100'阿森纳获得左侧角球机会，开出到禁区，混战中球被利物浦球员解围                   97'利物浦第97分钟扳平，拉拉纳开出角球，斯科特尔11码处冲顶反弹球破门，2-2
