1'上半场比赛开始                   1'第1分钟于汉超迅速在左路为恒大策动攻势
16'朱建荣背身接应，手球了                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
17'邓涵文斜传左路找于汉超，给大了                   14'第14分钟，又是郑智的传球引出恒大在申花禁区内的连续冲击，于汉超与张文钊的头顶、倒钩都未打上，邓涵文低射则颇具威胁，李帅将球扑出底线
28'王伟左路内切，分柏佳骏                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
28'转移右路，徐友刚传中                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
28'朱建荣的头球被曾诚扑出                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
28'恒大反击，右路高拉特被艾迪绊倒                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
29'朱建荣头球之后可能撞到了，接受治疗                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
30'应该没有大碍                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
30'郜林接应身后球插上，李帅出击                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
30'先越位了                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
31'王伟前场左路上抢，犯规了                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
31'瓜林后场断球，交给莫雷诺                   28'第28分钟，徐友刚右路起球传中，朱建荣头球攻门颇具威胁，曾诚将球挡出
34'秦升中场拦截，给禁区前                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
34'莫雷诺背身拿，转身低射                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
34'球速不快，被曾诚扑住                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
34'罗梅罗右路横敲莫雷诺                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
35'回给，两人没想到一起                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
35'恒大高球进禁区，栗鹏和李帅呼应失误，都没碰到                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
35'好在二点没有恒大队员                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
35'申花右路推进，罗梅罗横敲                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
35'中路莫雷诺远射打偏，支撑脚没站稳，有些滑倒                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
37'恒大右侧有角球机会                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
37'角球到外围，张琳芃头球没顶上                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
37'瓜林中场上抢，分右路                   34'第34分钟，恒大长传申花禁区，李帅与栗鹏的协防出现漏球失误，郜林因皮球落在身后失去了攻空门的机会
37'恒大右侧有角球机会                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
37'角球到外围，张琳芃头球没顶上                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
37'瓜林中场上抢，分右路                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
38'罗梅罗传门前，朱建荣头球顶偏了                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
39'栗鹏补防左路，张文钊插上                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
39'两人拼二分之一球，边裁举旗了                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
39'张文钊犯规                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
40'罗梅罗中场接应瓜林给球                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
40'穿裆过掉于汉超，被放倒                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
40'申花前场靠右的任意球                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
40'罗梅罗任意球被人墙挡出                   37'第37分钟，申花在恒大后场失误后迅速形成快攻，罗梅罗右路传中恰到好处，近距离冲顶的朱建荣将球顶偏
42'郜林任意球直接大力攻门                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
42'稍稍偏出远门柱                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
43'艾迪高球吊禁区前，莫雷诺卸球                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
43'罗梅罗禁区角上传后点，落点极佳                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
43'朱建荣的头球还是顶偏了                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
44'张文钊右路接应斜传，越位                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
44'郜林回撤中场接应，被绊倒                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
45'古德利分左路，传中去后点大了                   42'第42分钟，郜林为恒大赢得禁区前任意球，他亲自主罚打出快速落叶球，皮球稍稍偏出
55'莫雷诺分左路，插上的柏佳骏                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
55'传门将太靠近门将了                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
55'于汉超禁区前横敲，郑智                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
56'给右路插上高拉特，禁区内斜射打偏                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
57'徐友刚右路斜传禁区前                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
57'二点球莫雷诺拿到                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
57'禁区角上远射打偏                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
57'申花换人，毛剑卿换下王伟                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'秦升斜传禁区，曾诚解围出边线                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'莫雷诺左路传中，被解围，角球                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'申花进球了！！！                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'朱建荣！                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'终于打进                   55'第55分钟，恒大快攻中郑智将球塞入禁区右侧，高拉特小角度攻门稍稍打偏
58'秦升斜传禁区，曾诚解围出边线                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
58'莫雷诺左路传中，被解围，角球                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
58'申花进球了！！！                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
58'朱建荣！                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
58'终于打进                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
59'瓜林任意球去后点，无人防守的朱建荣插上抢点破门                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
59'申花1-0领先恒大                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
59'朱建荣把防守的金英权甩在了身后                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
60'柏佳骏左路斜传前场，罗梅罗插上越位                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
60'恒大换人，张文钊被杨立瑜换下                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
61'古德利中场摆脱，被秦升铲倒，任意球                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
61'任意球开门前，莫雷诺头球解围                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
61'郑智斜传后门柱，秦升解围，角球                   58'第58分钟，申花通过角球攻势取得入球：瓜林将右侧角球传至后门柱附近，朱建荣摆脱金英权后近距离推射破门，申花1-0领先
61'古德利中场摆脱，被秦升铲倒，任意球                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
61'任意球开门前，莫雷诺头球解围                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
61'郑智斜传后门柱，秦升解围，角球                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
62'角球被顶出，毛剑卿逼抢                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
62'恒大把球打回后场                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
63'莫雷诺左路和柏佳骏配合，下底传被拦截                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
63'高拉特接应中场的斜传，插入禁区                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
63'打门被挡出底线，角球                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
64'角球被莫雷诺顶到另一侧                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
64'古德利禁区前远射被艾迪封堵                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
64'瓜林拿球到右路反击，被封住线路                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
64'恒大中场直传找郜林，栗鹏铲截                   61'第61分钟，郑智将球传入申花禁区，攻防抢点中形成连续头球，秦升将球顶向自家球门方向，李帅将球托出横梁
63'莫雷诺左路和柏佳骏配合，下底传被拦截                   63'第63分钟，高拉特中路快进中低射打偏
63'高拉特接应中场的斜传，插入禁区                   63'第63分钟，高拉特中路快进中低射打偏
63'打门被挡出底线，角球                   63'第63分钟，高拉特中路快进中低射打偏
64'角球被莫雷诺顶到另一侧                   63'第63分钟，高拉特中路快进中低射打偏
64'古德利禁区前远射被艾迪封堵                   63'第63分钟，高拉特中路快进中低射打偏
64'瓜林拿球到右路反击，被封住线路                   63'第63分钟，高拉特中路快进中低射打偏
64'恒大中场直传找郜林，栗鹏铲截                   63'第63分钟，高拉特中路快进中低射打偏
66'高拉特左路拿球                   63'第63分钟，高拉特中路快进中低射打偏
66'恒大进球了                   63'第63分钟，高拉特中路快进中低射打偏
66'高拉特                   63'第63分钟，高拉特中路快进中低射打偏
66'高拉特左路拿球                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
66'恒大进球了                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
66'高拉特                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
67'和杨立瑜的配合进禁区，杨立瑜斜射被李帅扑出，高拉特跟上补射破门                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
67'恒大1-1追平比分                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
67'申花换人，刘若钒换下朱建荣                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
67'瓜林中场断球，直塞禁区                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
67'莫雷诺插上，射门被张琳芃封堵，假期                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
68'瓜林角球到前点，毛剑卿顶偏                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
68'恒大又进球了                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
68'古德利！                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
68'反超了                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
69'左路的进攻横敲禁区前，古德利调整一步直接爆射死角破门                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
69'申花1-2落后恒大                   66'第66分钟，恒大将比分扳平：高拉特将球塞入禁区左侧，杨立瑜小角度攻门造成李帅脱手，高拉特跟进至门前补射破门
46'柏佳骏左路放倒了张文钊，被黄牌警告                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
46'上半场补时1分钟                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'任意球到门前被顶出                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'罗梅罗带球连续被拉拽到中场                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'裁判把比赛吹掉了                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'上半场比赛结束                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'申花队员很不满                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
46'下半场比赛开始                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
46'恒大开球                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
46'张琳芃拿球长传被顶出来                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
46'郑智分右路，被柏佳骏拦截                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'瓜林转移左路，莫雷诺传中被顶出                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'球到右路徐友刚传中点球点附近                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
47'罗梅罗头球顶高了                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
48'瓜林挑传禁区前，金英权回敲门将                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
48'柏佳骏左路给身前，莫雷诺被关门                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
49'强行传中被邓涵文挡出边线                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
49'莫雷诺左路给身后，王伟插上拿一个角球                   46'1分钟后，恒大将比分超出：于汉超左路回敲，古德利稍作调整后在中路大力远射，皮球势大力沉直飞入球门后角
72'郑智中场被刘若钒断球                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
72'反抢犯规了                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
72'申花进球了                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
73'徐友刚！扳平                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
73'柏佳骏左路起球到禁区前，刘若钒回敲                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
73'罗梅罗的远射被曾诚扑出，徐友刚插上补射破门                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
73'申花2-2恒大                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
74'最后20分钟会更加好看                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
74'恒大左侧的角球机会                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
74'角球高吊后点，张琳芃顶偏了                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
75'毛剑卿左路拿球给套上的柏佳骏                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
75'强行传中去后点，莫雷诺摆渡被曾诚摘下                   72'第72分钟，申花将比分扳为2-2平：罗梅罗禁区前快速弹射造成曾诚脱手，徐友刚在邹正拦截下近距离倒地补射，皮球反弹中越过曾诚十指关
75'毛剑卿左路拿球给套上的柏佳骏                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
75'强行传中去后点，莫雷诺摆渡被曾诚摘下                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
76'刘若钒左路给毛剑卿进禁区                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
76'毛剑卿小角度爆射中柱弹出                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
76'二点被破坏，角球                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
76'角球到门前被顶出，右路徐友刚传中被门将拿到                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
77'申花中场拦截，罗梅罗中路拿球                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
77'远射诡异的弧线，擦着立柱出去了                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
78'柏佳骏左路穿裆过于汉超，被推倒                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
78'裁判黄牌警告于汉超                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
78'毛剑卿左路下底，柏佳骏接应被破坏                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
78'恒大反击，高拉特走左路横敲                   75'第75分钟，毛剑卿左路切入禁区，在与张琳芃单兵对抗中小角度劲射，皮球重重击中立柱
80'郜林禁区前拿球，打在裁判身上                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
80'罗梅罗反击，又被放倒                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
80'恒大换人，于汉超被冯博轩换下                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
80'莫雷诺左路接应长传，越位                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
81'古德利接应左路分球，远射被封堵                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
81'毛剑卿左路接应，被补防的张琳芃铲截                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
81'刘若钒禁区前横走，被封堵出去                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
82'冯博轩前场拿球回敲郑智                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
83'恒大右路起球去后点，邓涵文摆渡                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
83'秦升回点门将了                   80'第80分钟，恒大用U23球员冯博轩换下于汉超
