9'梅西有点步履蹒跚啊，受伤了吗                   9'开场9分钟，内马尔传球，梅西左路似传似射没能送到苏亚雷斯脚下
24'一个过顶长传，梅西迅速启动，斯维亚琴科直接抱摔犯规，吃到黄牌                   24'巴萨第24分钟取得领先
24'这球，，，是跟不住梅西了                   24'巴萨第24分钟取得领先
24'右侧拉基蒂奇交给拉边的苏神，下底传，有点大了                   24'巴萨第24分钟取得领先
24'左侧阿尔巴得球，在给内少                   24'巴萨第24分钟取得领先
24'内少第一时间搓入到禁区左侧                   24'巴萨第24分钟取得领先
24'球进了，梅西                   24'巴萨第24分钟取得领先
25'梅西接到内少的助攻，左侧前插，摆脱了后卫的纠缠，一记凌空小角度半转身扫射贴着门柱入网                   24'巴萨第24分钟取得领先
26'梅球王的射术真是精湛啊。。这球非常刁钻                   24'巴萨第24分钟取得领先
26'斯维亚琴科回敲戈登，长传给出来                   24'巴萨第24分钟取得领先
26'布朗左侧在给伊扎古雷，直塞找辛克莱尔                   24'巴萨第24分钟取得领先
26'左侧突破，倒三角给到中间                   24'巴萨第24分钟取得领先
27'登贝莱包抄在拨给身前阿姆斯特朗                   24'巴萨第24分钟取得领先
27'嘟嘟嘟，，，越位了                   24'巴萨第24分钟取得领先
27'卢斯蒂格中路给到布朗，转左侧伊扎古雷上来                   24'巴萨第24分钟取得领先
27'在给中间麦格雷戈，直塞找登贝莱，皮克一脚解围出去                   24'巴萨第24分钟取得领先
53'拉基蒂奇中路给梅西，搓一个高球过顶给苏神                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
53'斯维亚琴科头球顶出                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
53'左侧弗雷斯特带球反击，速度非常快                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
53'左侧到了禁区边缘，搓起来传到门前                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
54'登贝莱插上，原地甩头，，没有顶上力量被门将得到                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
54'这球，传的在稍稍往前点就舒服了，登贝莱这球是没有发上力，球有点离身体太近                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
54'阿尔巴前场交给苏神，右侧拿球，横敲到中路                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'梅西拿球，左侧在给内少，晃开角度，传入禁区中央                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'梅西拿球再回做，外围布斯克茨在给右路                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'罗贝托低传到肋部，苏神前插，被对方后卫抱摔倒地                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'裁判犹豫一下，吹了点球                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'梅西来主罚这个点球                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
55'梅西助跑，骗开戈登，推射中路得手                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
56'梅西梅开二度，这球大力轰中间，显得很写意啊。。。                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
56'梅西小组赛5场，已经打入9球了                   53'麦格雷戈连续两次左脚远射没能造成太大威胁，但凯尔特人第53分钟几乎扳平，福里斯特左路传中，登贝莱在门前7米处头球被特尔施特根侧扑没收
83'戈麦斯中路回敲给马龙，低球往右路给罗贝托                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
83'到了禁区前沿，和梅西来个撞墙                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
83'禁区内梅西再送妙传，横推小禁区前的苏神                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
84'苏神右脚大力推射，，击中门柱弹出底线                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
84'今天苏神不走运啊。。。不是门柱就是被神扑，哈哈                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
84'戈登大脚开出                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
84'罗贝托中路分球给布斯克茨，左侧在给迪涅                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
84'往前送交给戈麦斯，搓一个过顶                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
85'到了禁区内被戈登没收了                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
85'伊扎古雷后场拼抢犯规                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
85'右侧拉基蒂奇主罚定位球                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
85'选择回敲身后给罗贝托，在给中间小马哥                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
85'左侧找戈麦斯，往前走，图兰接应                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
86'左侧转身，在给到中间拉基蒂奇                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
86'啊his回敲，小马哥在给特尔施特根                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
86'右侧马龙往前长传，被斯维亚琴科得到                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
86'左侧伊扎古雷交给弗雷斯特                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
86'在往中路吊，登贝莱跟进包抄越位                   83'巴萨第83分钟几乎扩大比分，梅西突入禁区右侧遇阻后左脚捅传，苏亚雷斯在门前8米处铲射击中右门柱外侧弹出
