26'上半场进行了25分钟，张琳芃与梅方互换了位置                   26'第26分钟，小将金洋洋在与迪亚曼蒂拼抢时被后者将眉骨撞破
32'迪亚曼蒂任意球送到禁区，阿尔滨球员解围                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
32'张佳祺长传前场，于大宝背后推人犯规                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
32'廖力生分边右路，张琳芃得球交给迪亚曼蒂                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
33'埃尔克森今天位置过于靠后                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
33'廖力生分右路，张琳芃第一时间传给迪亚曼蒂                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
33'迪亚曼蒂转身后直接打门，球偏得比较大                   30'第30分钟，梅方从身后铲倒了阿尔滨队长于大宝吃黄牌
45'上半场比赛补时1分钟！                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'迪亚曼蒂挑一记头顶球，埃尔克森头球摆渡，迪亚曼蒂上前的速度不够快                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'上半场比赛结束！                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'下半场比赛开始！                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'迪亚曼蒂中场分边，赵宏略将球破坏出边线                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'郜林边路传中过不了第一点                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
46'禁区外赵旭日来一脚，凌空打门没有压住皮球                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
47'张翀长传到前场，周通卸下球来，转身很快摆脱了金英权打门，球贴着立柱出了底线                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
48'张琳芃右路弧线球传中，吉拉迪诺俯冲冲顶没有顶着球                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
48'埃尔克森中路过渡，分给右路张琳芃                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
48'迪亚曼蒂中路过渡，廖力生再分给梅方                   45'45分钟战罢，两队互交白卷，以0-0的比分进入到中场休息
48'张琳芃右路弧线球传中，吉拉迪诺俯冲冲顶没有顶着球                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
48'埃尔克森中路过渡，分给右路张琳芃                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
48'迪亚曼蒂中路过渡，廖力生再分给梅方                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
49'荣昊调整到右脚传中，吉拉迪诺抢点将球顶到半空，郜林倒钩将球打进球门，太犯规在先                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
50'下半场恒大用荣昊替下了梅方                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
50'郜林回后场接应被金洋洋推倒                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
51'郜林不能马上站起来，捂着头很痛苦的样子                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
51'缓了一会儿后郜林终于站了起来                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
51'埃尔克森背身接球被赵宏略扫倒                   48'48分钟后，郜林门前钩射将球送入阿尔滨球网，但边裁示意郜林越位进球无效
64'阿尔滨扳平了比分，布鲁诺！                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
64'周通快速带球突进到禁区，面对出击的曾诚横拔，于大宝停球没能转身，回做，布鲁诺打空门球进                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
64'阿尔滨还是非常顽强呀                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
65'荣昊左路传中被金强大脚踢出边线                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
66'迪亚曼蒂突破挑传禁区，球弹地后前窜太快，出底线了                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
66'陈涛分给右路赵宏略                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
66'赵宏略硬吃荣昊，金英权补过来将球解围                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
67'赵旭日操之过急了，侧后方撞倒了陈涛                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
67'迪亚曼蒂左路给一个提前量，张翀出击将球没收                   64'大连阿尔滨在第64分钟扳平比分，周通在左路利用个人速度优势撕开恒大防守后横传门前，于大宝点球点附近得球背对球门回传布鲁诺，后者冷静推射球门右上角破门
79'又是找张琳芃                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
79'吉拉迪诺梅开二度！                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
79'这球进的没得说，张琳芃弧线球传中，吉拉迪诺抢点头球攻门，球飞进了球门左下角！                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
80'阿尔滨换人，29号孙铂替下了10号陈涛！                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
80'阿尔滨获得一个前场左路的任意球机会                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
80'高球送到禁区，金英权头球顶出禁区                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
81'迪亚曼蒂中场拿球，长传球被拦截                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
81'廖力生保护好，交给荣昊，荣昊带在带，对方双人包夹                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
82'荣昊硬生生地抹了进去，左肋部传中被亚洲挡出不远，埃尔克森插上左脚小角度劲射打在横梁上！                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
82'阿尔滨换人，18号汪晋贤替下了15号金强                   79'广州恒大在第79分钟再次取得领先，张琳M前场右路长传球踢向禁区内，吉拉迪诺小禁区内高高跃起头球将球砸入球门
82'荣昊硬生生地抹了进去，左肋部传中被亚洲挡出不远，埃尔克森插上左脚小角度劲射打在横梁上！                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
82'阿尔滨换人，18号汪晋贤替下了15号金强                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
83'广州恒大换人，8号雷内替下23号迪亚曼蒂！                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
83'张翀传中，吉拉迪诺回做一下，赵旭日大力远射打偏                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
84'张翀门球上来，于大宝头球后蹭没有队友前插                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
84'金英权长传前场左路，埃尔克森胸部停球下来被拉了一下                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
84'恒大左路的任意球机会                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
84'廖力生任意球低传前点，于大宝鱼跃头球解围                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
85'金英权拿到第二点，晃过两人分给队友打得太细了                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
85'荣昊前场反抢手球犯规                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
85'荣昊被黄牌警告！                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
85'阿尔滨换人，35号新外援索拉里换下了22号于大宝！                   82'第82分钟，恒大再次制造杀机，埃尔克森禁区内利用爆发力冲散阿尔滨防守小角度射门球击中横梁弹出
85'金英权拿到第二点，晃过两人分给队友打得太细了                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
85'荣昊前场反抢手球犯规                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
85'荣昊被黄牌警告！                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
85'阿尔滨换人，35号新外援索拉里换下了22号于大宝！                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
86'索拉里身高187打中锋                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
86'张佳祺传恒大身后，张琳芃收步太早了，曾诚出击大脚破坏                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
87'周通在左路很锐利，下底传中被雷内顶出底线                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
87'周通角球发到后点，赵旭日很冷静，跃起但让球漏了过去                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
87'广州恒大作出最后一个人员调整，17号刘健替下2号廖力生！                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
88'张琳芃右路上来，又送出妙传，吉拉迪诺没有抢到点                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
88'刘健前场断球，但没有传后，晋鹏翔开大脚交给了赵旭日                   85'第85分钟，荣昊在前场反抢时手球吃黄牌
