1'中圈西班牙人开球！                   1'西班牙人第1分钟囤重兵摆出铁桶阵，巴萨传控主导比赛
12'皮克后场把球得到！                   9'第9分钟，阿尔巴斜传，梅西禁区左侧迂回至小禁区前射门被纳尔多封堵出左侧立柱
42'迭戈-洛佩斯大脚开球给中圈附近！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
42'佩德罗萨把球卸下来！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
42'斜传球给左侧埃尔莫索！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
43'埃尔莫索回传球被解围出边线！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
43'西班牙人前场左侧边线球！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
44'发球给出来！塞梅多争抢犯规！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
44'西班牙人中场左侧定位球！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
44'开球给长传到禁区右侧！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
44'朗格莱把球解围出来！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
44'拉基蒂奇回撤把球带走！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'回做给门将特尔施特根！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'特尔施特根大脚开球给前场左侧阿尔巴！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'吊向禁区中路！皮球被尤易斯挡出去！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'外围中路拉基蒂奇还有球权！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'拉基蒂奇给前场左侧阿图尔！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'边路起球传中！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
45'门将迭戈-洛佩斯把球拿下没收！                   42'巴萨第42分钟错失良机，罗萨莱斯拦截失误，梅西禁区左肋10码处斜射偏出远角
64'场边西班牙人换人，24-武磊换下7-博尔哈-伊格莱西亚斯！                   64'第64分钟，武磊替换博尔哈出场
64'武磊换下前锋充当单箭头！                   64'第64分钟，武磊替换博尔哈出场
65'梅伦多分球中场左侧佩德罗萨！                   64'第64分钟，武磊替换博尔哈出场
65'再给中线上的维克托-桑切斯！                   64'第64分钟，武磊替换博尔哈出场
65'直传球给前场右侧武磊！                   64'第64分钟，武磊替换博尔哈出场
65'皮球被防守球员踢出边线！                   64'第64分钟，武磊替换博尔哈出场
71'梅西和苏亚雷斯站在皮球前                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
72'梅西助跑！左脚开球直接打门！！！                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
72'GOOOOOOOOOOOAL！！！球进了！！！！                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
72'梅西禁区弧顶的任意球直接破门！巴塞罗那1-0西班牙人！！                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
73'镜头回放这是乌龙球啊！                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
73'维克托-桑切斯在门线附近想要头球解围！结果是把球顶入了自家大门。。。                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
74'维克托-桑切斯这是送一个定位球又送乌龙球啊！                   71'巴萨第71分钟打破僵局，维克托-桑切斯禁区弧内铲球犯规，梅西任意球直接射门，维克托-桑切斯门线前头球解围失误顶入自家大门
89'迭戈-洛佩斯大脚开球给中场！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
89'皮球被特尔施特根拿到！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'特尔施特根大脚开球给前场左侧！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'马尔科姆跟进把球得到！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'回给禁区内中路梅西！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'梅西左脚推射打门！！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'GOOOOOOOOOOOOOAL！！！球进了！！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
90'马尔科姆助攻梅西破门！巴塞罗那2-0杀死比赛！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
92'继续看比赛！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
92'拉基蒂奇中场带球被犯规！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
92'巴塞罗那开定位球给左侧马尔科姆！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
92'低平球给身前梅西！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
92'梅西带球切入禁区内左侧！摔倒了！                   89'巴萨第89分钟锁定胜局，拉基蒂奇斜传，马尔科姆切入禁区左侧传球，梅西12码处低射破门，2-0
