1'皇家马德里球员阿韦洛亚拼抢犯规,对手获得控球权.                   1'皇马第1分钟就努力控制局面
62'瓦伦西亚换人,卡纳莱斯换下卡塔比亚                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
62'进球啦！！！瓦伦西亚球员马蒂厄球门线跟前头球,球从右下角飞进球门,球进了!助攻的是帕雷霍. 瓦伦西亚 2-2 皇家马德里.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
64'卡纳莱斯为瓦伦西亚赢得一个任意球.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
64'皇家马德里球员拼抢犯规,对手获得控球权.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
64'黄牌！皇家马德里球员阿韦洛亚因为恶意犯规,被主裁判出示黄牌.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
65'射门!!!瓦伦西亚球员佩雷拉大禁区外右脚射门,被对方守门员横身扑出.给他传球的是帕雷霍.                   62'瓦伦西亚第62分钟再度追平比分，帕雷霍开出角球，马蒂厄小禁区边缘抢在拉莫斯之前头球破门，2-2
66'射门!!!皇家马德里球员迪马利亚球门右侧小角度左脚射门,被对方守门员横身扑出.                   66'第66分钟，若奥-佩雷拉传射令迭戈-洛佩斯脱手，但皇马门将抢在霍纳斯之前及时没收皮球
67'瓦伦西亚球员罗梅乌拼抢犯规,对手获得控球权.                   66'第66分钟，若奥-佩雷拉传射令迭戈-洛佩斯脱手，但皇马门将抢在霍纳斯之前及时没收皮球
67'C罗为皇家马德里赢得一个任意球.                   66'第66分钟，若奥-佩雷拉传射令迭戈-洛佩斯脱手，但皇马门将抢在霍纳斯之前及时没收皮球
69'皇家马德里球员摩德里奇一脚直塞球给C罗,但是边裁举旗显示后者已经越位.                   66'第66分钟，若奥-佩雷拉传射令迭戈-洛佩斯脱手，但皇马门将抢在霍纳斯之前及时没收皮球
73'皇家马德里换人,赫塞换下伊斯科                   73'第73分钟，赫塞换下伊斯科
73'卡纳莱斯为瓦伦西亚赢得一个任意球.                   73'第73分钟，赫塞换下伊斯科
73'皇家马德里球员马塞洛拼抢犯规,对手获得控球权.                   73'第73分钟，赫塞换下伊斯科
74'射门!!!瓦伦西亚球员卡纳莱斯大禁区外左脚射门,被对方守门员横身扑出.给他传球的是罗梅乌.                   73'第73分钟，赫塞换下伊斯科
77'瓦伦西亚球员若纳斯大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是皮亚蒂.                   77'第77分钟，皮亚蒂传球，霍纳斯禁区右侧小角度射门偏出远角
80'瓦伦西亚球员卡纳莱斯一脚直塞球给费古利,但是边裁举旗显示后者已经越位.                   77'第77分钟，皮亚蒂传球，霍纳斯禁区右侧小角度射门偏出远角
80'皇家马德里换人,卡瓦哈尔换下阿韦洛亚                   77'第77分钟，皮亚蒂传球，霍纳斯禁区右侧小角度射门偏出远角
80'瓦伦西亚换人,瓜尔达多换下皮亚蒂                   77'第77分钟，皮亚蒂传球，霍纳斯禁区右侧小角度射门偏出远角
82'进球啦！！！皇家马德里球员赫塞大禁区右侧右脚射门,球从右下角飞进球门,球进了!助攻的是摩德里奇. 瓦伦西亚 2-3 皇家马德里.                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
84'瓦伦西亚换人,巴内加换下帕雷霍                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
85'巴内加为瓦伦西亚赢得一个任意球.                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
85'皇家马德里球员迪马利亚拼抢犯规,对手获得控球权.                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
85'瓦伦西亚球员若纳斯拼抢犯规,对手获得控球权.                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
85'阿隆索为皇家马德里赢得一个任意球.                   82'皇马第82分钟绝杀，摩德里奇斜传，赫塞禁区右侧12码处小角度低射入近角，3-2
88'射门!!!瓦伦西亚球员若纳斯大禁区中央头球,被对方守门员横身扑出.给他传球的是费古利.                   88'第88分钟，费古利右路传中，霍纳斯12码处再度抢在拉莫斯之前头球攻门，迭戈-洛佩斯门线上摘下皮球
90'+3'皇家马德里球员C罗大禁区外右脚射门,被防守球员封堵.给他传球的是本泽马.                   88'第88分钟，费古利右路传中，霍纳斯12码处再度抢在拉莫斯之前头球攻门，迭戈-洛佩斯门线上摘下皮球
90'+3'马蒂厄将球处理出底线,皇家马德里获得角球.                   88'第88分钟，费古利右路传中，霍纳斯12码处再度抢在拉莫斯之前头球攻门，迭戈-洛佩斯门线上摘下皮球
90'+4'下半场结束,瓦伦西亚 2-3 皇家马德里                   88'第88分钟，费古利右路传中，霍纳斯12码处再度抢在拉莫斯之前头球攻门，迭戈-洛佩斯门线上摘下皮球
