1'裁判哨响！                   1'开场仅1分钟，姆巴佩传中，内马尔在射门时被卡瓦尼踢到，一度离场接受治疗
14'姆巴佩得球直接低射！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
14'偏出了右侧立柱！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
15'维拉蒂分右侧姆巴佩！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
15'传中球被奥斯皮纳没收了！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
15'快发给梅尔滕斯！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'突破被默尼耶绊倒了！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'那不勒斯任意球1                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'给禁区左侧因西涅！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'挑传禁区右侧！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'卡列洪插上给门前！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'梅尔滕斯直接低射！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'给了卡列洪越位！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'拉比奥特挑传右侧！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'姆巴佩得球突破！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'超车库利巴利1                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'传中球被阿兰头球解围！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
16'奥斯皮纳拿到球！                   13'第13分钟，巴黎开出角球，球顶向后点的姆巴佩，姆巴佩调整后抽射打偏
23'阿兰分进球右侧！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'因西涅没拿好！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'金彭贝解围了1                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'法比安得球分左侧鲁伊！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'交给弧顶梅尔滕斯1                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'马尔基尼奥斯大脚解围1                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'球出了边线！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'马克西莫维奇得球交给右侧阿尔比奥尔！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'给中路库利巴利！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
23'交给马克西莫维奇！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'分中圈哈姆西克！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'挑传左侧鲁伊！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'传中到门前！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'梅尔滕斯插上垫射！！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'球打中横梁弹出！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
24'马尔基尼奥斯解围了！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
25'哈姆西克推进分右侧！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
26'卡列洪得球突破禁区！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
26'直接小角度打门！！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
26'球被阿雷奥拉没收了！                   23'第23分钟，那不勒斯错过破门机会，鲁伊左路传中送入禁区，默滕斯小禁区前垫射击中了横梁后弹出
35'因西涅分右侧梅尔滕斯！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'回传法比安！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'架构额哈姆西克！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'回传中场卡拉布里亚！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'回传后场奥斯皮纳！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'长传中场右侧！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'阿兰得球长传中场！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'法比安得球内切！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'直接远射！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'偏出了左侧底线！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'阿雷奥拉交给拉比奥特！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'分左侧金彭贝！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'横传拉比奥特！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
35'因西涅抢断了！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'因西涅反击！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'突破禁区！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'面对阿雷奥拉！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'大力抽射！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'球打飞了！！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
36'那不勒斯差点扩大比分！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
37'迪马利亚分右侧默尼耶！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
37'传中到禁区内！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
37'库利巴利解围了！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
38'内马尔中路分右侧姆巴佩！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
38'姆巴佩突破禁区！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
38'直接一脚低射！                   35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
38'奥斯皮纳伸腿挡出！                    35'第35分钟，金庞贝后场传球失误，因西涅断球后杀入禁区抽射将球打高
46'法比安左侧突破！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
46'分禁区左侧！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'因西涅得球转身！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'直接打门！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'球打偏了！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'拉比奥特交给维拉蒂！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'分左侧贝尔纳特！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'回传中场拉比奥特！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'交给维拉蒂！被梅尔滕斯犯规了！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'任意球快发禁区左侧！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'姆巴佩得球横传弧顶！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
47'内马尔分右侧默尼耶！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
48'球被解围了！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
48'裁判哨响！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
48'上半场比赛结束！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
46'巴黎用科雷尔换下贝尔纳特！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
46'下半场开始！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
46'那不勒斯中场开球！                   46'第46分钟，法比安左路抢断后传中，因西涅禁区内爆射打偏
52'姆巴佩右侧横传！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'卡瓦尼分进球左侧！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'迪马利亚应该抽射！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'被阿尔比奥尔解围！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'中路默尼耶跟进头球攻门！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'奥斯皮纳摘下球！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'没拿好出了底线！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
52'巴黎右侧角球！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'给到禁区内被阿尔比奥尔解围了！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'维拉蒂得球分左侧拉比奥特！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'传中球被阿兰解围了！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'金彭贝交给拉比奥特！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'左侧传中到禁区！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
53'偏出右侧底线！                   50'下半时双方易边再战，巴黎用克雷尔换下贝尔纳特变阵三中卫，第50分钟，内马尔禁区弧顶处抽射，球被奥斯皮纳扑出，卡瓦尼近距离补射打偏，裁判鸣哨示意卡瓦尼已经越位
61'右侧突破禁区！                   61'第61分钟巴黎扳平比分，姆巴佩前场分球到右路，默尼耶突破传中，球打中鲁伊后飞入了那不勒斯球门，巴黎1-1追平那不勒斯
61'直接抽射！！                   61'第61分钟巴黎扳平比分，姆巴佩前场分球到右路，默尼耶突破传中，球打中鲁伊后飞入了那不勒斯球门，巴黎1-1追平那不勒斯
61'鲁伊回防挡了一下！                   61'第61分钟巴黎扳平比分，姆巴佩前场分球到右路，默尼耶突破传中，球打中鲁伊后飞入了那不勒斯球门，巴黎1-1追平那不勒斯
61'乌龙球！！                   61'第61分钟巴黎扳平比分，姆巴佩前场分球到右路，默尼耶突破传中，球打中鲁伊后飞入了那不勒斯球门，巴黎1-1追平那不勒斯
77'姆巴佩直传球失误了！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
77'法比安直接远射！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
77'阿雷奥拉扑了出来！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
77'梅尔滕斯跟进补射！！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
77'球进了！！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
80'鲁伊挑传被默尼耶抢断！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
80'给中圈内马尔！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
80'横传拉比奥特！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
80'拉比奥特突破被犯规了！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
80'巴黎禁区中路任意球！                   77'第77分钟那不勒斯再次领先，鲁伊斯起脚远射，球击中马尔基尼奥斯后被默滕斯断下，默滕斯禁区内抽射破门，那不勒斯2-1领先巴黎
85'那不勒斯左侧角球！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'给到前点！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'米利克头球攻门！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'打中边网！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'马尔基尼奥斯分拉比奥特！拿球被犯规了1                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'快发给左侧内马尔！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'短传姆巴佩！分左侧迪亚比！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
85'传中球被解围了！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'拉比奥特得球分迪马利亚！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'失误了！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'卡列洪反击被拉比奥特抢断！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'交给迪亚比！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'被马克西莫维奇犯规了！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'裁判给了马克西莫维奇黄牌！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'巴黎左侧任意球！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
86'任意球传中到前点！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
87'马克西莫维奇头球解围！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
87'禁区外左侧内马尔得球继续传中！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
87'金彭贝头球越位在先！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
88'那不勒斯换人！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
88'罗格换下卡列洪！                   85'第85分钟，卡列洪开出角球，米利克前点头球攻门打在了边网上
48'球被解围了！                   48'补时第3分钟，巴黎扳平比分，迪马利禁区线上弧线球远射得手，巴黎最后时刻2-2追平
48'裁判哨响！                   48'补时第3分钟，巴黎扳平比分，迪马利禁区线上弧线球远射得手，巴黎最后时刻2-2追平
48'上半场比赛结束！                   48'补时第3分钟，巴黎扳平比分，迪马利禁区线上弧线球远射得手，巴黎最后时刻2-2追平
