21'埃德尔右路下底强突横传，被吉尔挡出底线                   21'第21分钟，汪嵩角球传中，吴曦抢点头球破门
53'再说王彤这越位！是对方传球啊！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
53'裁判要看录相吗？                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
53'嗯？没看！判给了江苏苏宁队后场球！                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
53'埃德尔右路突破横传球，被吉尔挡出底线                   50'下半场易边再战，第50分钟，刘军帅禁区外凌空抽射踢疵，但是刚好形成吊射，球稍稍高出横梁
61'郑铮发任意球到禁区内后点，顾超出击把球摘下来                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
61'中场格德斯断球，转移到左路                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
61'金敬道挑传球，佩莱回传！金敬道下底横传                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
61'佩莱打门被挡出来                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
61'王彤外围一脚远射！！顾超侧扑把球没收                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
62'应该说本场比赛打得非常精彩！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
62'苏宁左路斜传禁区！吉尔头球解围                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
62'吴兴涵右路带球到前场！横传禁区！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
63'格德斯抢位传中，被顾超挡了一下！佩莱已经杀到！还是被后卫破坏                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
63'江苏苏宁队换人：谢鹏飞上场，换下吉翔！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
63'金敬道左路接球，对方有犯规动作！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
63'主裁判没有吹！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
64'江苏苏宁队右路直传进董，郑铮将球破坏                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
64'江苏苏宁队再次换人：换下汪嵩，黄紫昌上场                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
64'后场鲁能泰山队断球反击！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
64'李昂战术犯规！吃到黄牌！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
64'他在中场看情况不妙！放倒了吴兴涵！                   61'第61分钟，格德斯禁区前拿球传到空当出处，王彤跟进斜射，球被顾超没收
65'佩莱中场接球，侧身长传                   65'第65分钟，李昂犯规，被黄牌警告
65'蒿俊闵在前场逼抢，把球断下来，可惜传球没能过去                   65'第65分钟，李昂犯规，被黄牌警告
65'江苏苏宁队长传前场！对方把球断下来                   65'第65分钟，李昂犯规，被黄牌警告
66'鲁能左路进攻！金敬道横传交给格德斯！                   65'第65分钟，李昂犯规，被黄牌警告
66'格德斯回传球到中场！                   65'第65分钟，李昂犯规，被黄牌警告
66'金敬道左路接球！吉翔背后推人犯规！                   65'第65分钟，李昂犯规，被黄牌警告
66'任意球发出来，格德斯回传！                   65'第65分钟，李昂犯规，被黄牌警告
66'郑铮大脚长传，帕莱塔抢到球开到中场，又送还给对手！                   65'第65分钟，李昂犯规，被黄牌警告
67'吉尔后场得球，横传右路！                   65'第65分钟，李昂犯规，被黄牌警告
67'鲁能大脚长传，送到了顾超脚下！                   65'第65分钟，李昂犯规，被黄牌警告
68'鲁能泰山队长传前场，郑铮突然前插                   65'第65分钟，李昂犯规，被黄牌警告
68'顾超出击没收！                   65'第65分钟，李昂犯规，被黄牌警告
68'金敬道左路横传禁区！格德斯接球被放倒                   65'第65分钟，李昂犯规，被黄牌警告
73'格德斯面对吴曦！转身突破打门！稍稍偏了一点！                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
74'埃德尔分边，江苏苏宁队斜传禁区！                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
74'韩镕泽出击把球没收                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
76'江苏苏宁队挑传禁区！韩镕泽没收                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
76'双方各一名队员受伤倒地！                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
76'刘军帅！！                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
76'吉尔也受了点伤！                   73'第73分钟，格德斯禁区外大力远射，球擦着远端立柱偏出
83'周云右路斜传球到禁区内！吉尔头球顶出来！                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
84'金敬道前场左路接球！突破回传                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
84'特谢拉前场接球，戴琳绕前抢断！                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
84'特谢拉反抢犯规                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
84'特谢拉推了戴琳一把！犯规明显！                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
85'鲁能泰山队长传球到前场！帕莱塔将球破坏出边线                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
85'也算破坏及时，否则佩莱拿球将有可能形成威胁！                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
86'鲁能泰山队得到角球机会                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
86'战术角球发出来，王彤右路突破横传禁区                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
86'格德斯横传，张驰抢点打门偏出底线                   83'第83分钟，特谢拉带球吸引防守倒三角回做，埃德尔迎球直接射门，球被韩镕泽没收
89'是击到了戴琳！用手打在了戴琳脸上！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
89'戴琳显得非常激动！蒿俊闵将其拉开！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
89'主裁判给戴琳出示了黄牌！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
90'戴琳太激动！表将紫！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
90'鲁能泰山队左路攻到前场，对方犯规                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
90'任意球发到禁区内，佩莱头球顶门，顾超没收                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
91'顾超手抛球发动反击！中前场鲁能泰山队断球！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
91'江苏苏宁队长传前场右路！对方抢球出边线                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
91'下半场要补时 3 分钟！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
91'谢鹏飞右路突破！戴琳卡住了位置！谢鹏飞抢位犯规                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
92'韩镕泽大脚开球！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
92'球开到前场！帕莱塔把球争顶下来！                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
92'杨笑天左路带球进攻！张驰背后拉人，战术犯规                   89'第89分钟，戴琳在与对手争抢位置时倒地，他对裁判抗议，被主裁判黄牌警告
