10'富力在后场控球，朱宝杰护球很扎实交给李健华                   10'第10分钟，张远接队友达维开出角球头球攻门，球被人和门将张烈轻松没收
39'主裁判先向于海出示黄牌！                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
40'许博躺在地上迟迟没有站起来                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
40'果然，裁判认为许博有一个报复性动作，红牌直接罚下！                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
41'刚才人和长传过来，于海争高球时左手抬起来挂到了许博，许博下来后右手有一个明显的报复性动作打向于海的头部                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
42'这张红牌没有异议                   39'第39分钟，场上出现冲突，于海在与富力后卫许博争抢时发生碰撞，许博对于海有一个报复性的击打动作
46'广州富力换人，33号李岩替下了27号拉尔森！                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'富力又改变了换位，李健华重回左后卫                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'唐淼右后卫，李岩出任中后卫                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
47'于海左路护球，富力双人包夹将球解围出边线                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
47'达维回来台球防守，抢下球来                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
48'达维的传球被马辛斯基抢断，马辛斯基禁区内的凌空抽射，球砸在横梁上！                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
48'还是人和的控球，尤里禁区右侧带球突破倒地                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
48'主裁判认为尤里是假摔，黄牌警告！                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
48'上半场比赛结束！                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'下半场比赛开始！                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'下半场比赛由广州富力中圈开球                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'富力左路的进攻，李健华上来低球传中，哈默德没能他点成功                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'张烈轻松将球抱住                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
46'饶伟辉左路拿好球，回传给孙继海                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
47'孙继海长传很精准备，于海卸下球来回传出来                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
47'马辛斯基禁区外见无人看防，直接抬脚就射，球劲度十足，可惜稍稍打偏                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
48'朱宝杰长传前场，力量太大了，哈默德没能追上                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
49'川涌 埃里克森用李岩打中卫也不用李喆（李喆没有进入大名单）                   46'少一人的富力在伤停补时第1分钟进行人员调整，拉尔森被李岩换下
60'富力很漂亮的配合，唐淼禁区右边缘扣过了孙继海传后点，回收的陈昌源头球解围                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
60'尤里自己带球推进，一对三强行突破，没有趟过去                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
61'少打一人的富力其实中场还不落下风                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
61'陈昌源中场断球交给米西莫维奇                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
61'米西莫维奇过顶长传，脚下有点打滑                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
62'于海速度已经不如当年，拿到球后没有强行切入禁区                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
62'于海再想将球控一控，张耀坤将球断下                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
62'又是人和的反击，于海左路回给杨一虎                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
63'人和在中场倒倒脚，稳一下节奏                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
63'饶伟辉左路助攻上来，自己内切带球被拦截                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
63'朱宝杰长传找到常飞亚                   60'经过15分钟的中场休息调整，两队展开了下半场的角逐
51'人和右路控球，连续的短传到中路，孙继海上来了                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
51'孙继海与于海做配合，于海的传球大了                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
51'唐淼右路起球，孙继海顶到第一点出边线                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
52'孙继海大范围转移向右路，陈昌源上来有点慢了                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
53'富力右路组织进攻，唐淼直传，饶伟辉绕前将球捅出边线                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
53'达维回后场拿球，盘过了马辛斯基，马辛斯基拉人犯规                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
54'哈默德前场左路停球，晃过了陈杰直接抬脚就打，摁死了，球出底线                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
54'人和长传到禁区前沿，程月磊冲出                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
54'程月磊冲出禁区大脚解围                   51'6分钟后，哈默德禁区外尝试远射，球未能命中目标
66'孙继海后场断球，米西莫维奇接应交给于海                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
66'于海带球进了禁区左脚扣过了张耀坤右脚起脚慢了被李岩飞身堵枪眼                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
66'尤里自己来了                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
67'尤里带球进了禁区，扣过了李健华再变向晃出空档小角度打门被程月磊扑出底线！                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
67'贵州人和战术角球斜传禁区，杨一虎抢点头球没有顶上力量                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
68'双方同时要求换人，8号李春郁替下了14号杨一虎！富力用王晓龙换下了常飞亚                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
69'王晓龙中场外脚背传球，给得有点大                   66'第66分钟，于海接米西莫维奇妙传突入禁区后利用假动作晃过了张耀坤，但被及时回追的李岩将球断下
67'尤里带球进了禁区，扣过了李健华再变向晃出空档小角度打门被程月磊扑出底线！                   67'第67分钟，两队同时进行人员调整
67'贵州人和战术角球斜传禁区，杨一虎抢点头球没有顶上力量                   67'第67分钟，两队同时进行人员调整
68'双方同时要求换人，8号李春郁替下了14号杨一虎！富力用王晓龙换下了常飞亚                   67'第67分钟，两队同时进行人员调整
69'王晓龙中场外脚背传球，给得有点大                   67'第67分钟，两队同时进行人员调整
70'朱宝杰中场护球转移，李春郁强行撞倒了朱宝杰                   67'第67分钟，两队同时进行人员调整
70'还是富力后场控球，传球了，于海断球                   67'第67分钟，两队同时进行人员调整
70'唐淼上抢铲球犯规                   67'第67分钟，两队同时进行人员调整
73'朱宝杰左路直传，哈默德转身突破过不了孙继海                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
73'张远中路连续摆脱三人左脚打门，张烈飞身将球托出横梁！                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
73'富力前场左路的角球机会                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
73'达维送到小禁区，孙继海头球解围                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
74'程月磊大脚往前开，哈默德头皮擦了一下球                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
74'皮球飞向禁区内，张烈的世界米西莫维奇分给陈昌源                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
74'陈昌源挑传，李健华防守很成功                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
75'张远左路拿球，盘过了饶伟辉，饶伟辉将他绊倒                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
75'富力获得一个右路的任意球机会                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
75'达维任意球传中，萨利控制第一落点                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
75'李健华中场得球，左脚长传直接传出底线                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
76'唐淼右路强行过掉饶伟辉                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
76'唐淼斜传左路，王晓龙往禁区挑                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
76'哈默德前突拼这个落点，孙继海先出一脚将球勾出来                   73'广州富力在第73分钟错失扳平比分良机，张远在禁区前沿连续急停变向躲过人和封堵后卫，无奈最后的一脚射门被张烈飞身托出横梁
79'李健华左路又上来了，交给朱宝杰                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
79'人和已经全线退防                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
79'李健华左路传中，前点大家都漏了，后点张远近距离的小角度打门，打嗤了，球偏出了右立柱！                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
80'少打一人的富力机会其实比人和更多                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
80'贵州人和用3号张成林换下了11号梅开二度的尤里                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
80'富力也换人，23号卢琳替下了33号朱宝杰                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
81'比赛已经进行到下半场35分钟                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
81'陈杰中场拿球，于海过渡一下交给米西莫维奇                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
81'卢琳后场断球，于海反抢犯规                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
82'卢琳中场晃过一人，与哈默德做配合，哈默德传球小了，孙继海上抢成功                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
82'马辛斯基带球突进到禁区滑倒                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
82'王晓龙右路得球，调整到左脚挑传禁区                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
82'力量大了，张烈将球没收                   79'迟迟无法再次进球的富力在第79分钟再次与进球擦肩而过
80'少打一人的富力机会其实比人和更多                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
80'贵州人和用3号张成林换下了11号梅开二度的尤里                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
80'富力也换人，23号卢琳替下了33号朱宝杰                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
81'比赛已经进行到下半场35分钟                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
81'陈杰中场拿球，于海过渡一下交给米西莫维奇                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
81'卢琳后场断球，于海反抢犯规                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
82'卢琳中场晃过一人，与哈默德做配合，哈默德传球小了，孙继海上抢成功                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
82'马辛斯基带球突进到禁区滑倒                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
82'王晓龙右路得球，调整到左脚挑传禁区                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
82'力量大了，张烈将球没收                   80'第80分钟，贵州人和用张成林换下了进球功臣尤里，而富力则用卢琳换下了朱宝杰
89'下半场补时3分钟！                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
89'米西莫维奇因为出言不逊吃到黄牌！                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
90'陈昌源右路传中，传太大了                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
90'达维长传球过不了孙继海                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
90'米西莫维奇中场护球，卢琳形成抢断                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
90'马辛斯基过来大力将球踢向卢琳身体出边线                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
91'达维后场断球，交给唐淼                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
91'张远接应，球被了，米西莫维奇没有传                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
91'米西莫维奇稳一下再送直传，马辛斯基前插慢了                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
91'张耀坤压过半场，挑传交给哈默德                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
92'哈默德没有起脚机会，回传到中场                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
92'达维再直塞禁区，哈默德背身拿球，萨利防守很老道                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
92'张成林右路得球想用速度硬吃李健华，没有成功                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
92'张成林后场断球，往前传，马辛斯基单刀球了！                   89'第89分钟，米西莫维奇因为不满裁判判罚而领到黄牌
48'达维的传球被马辛斯基抢断，马辛斯基禁区内的凌空抽射，球砸在横梁上！                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
48'还是人和的控球，尤里禁区右侧带球突破倒地                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
48'主裁判认为尤里是假摔，黄牌警告！                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
48'上半场比赛结束！                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
48'朱宝杰长传前场，力量太大了，哈默德没能追上                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
49'川涌 埃里克森用李岩打中卫也不用李喆（李喆没有进入大名单）                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
50'富力在后场倒脚，李健华长传，哈默德胸部停球下来                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
50'哈默德脚后跟传球打在萨利的脚出边线                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
50'李健华界外球掷到禁区内，陈杰跃起一挑，球打在哈默德手上                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
51'人和右路控球，连续的短传到中路，孙继海上来了                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
51'孙继海与于海做配合，于海的传球大了                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
51'唐淼右路起球，孙继海顶到第一点出边线                   48'经过3分钟的伤停补时，全场比赛结束，贵州人和主场2-1战胜广州富力
