1'伯恩茅斯先开球！上半场比赛开始了！                   1'曼城第1分钟控制比赛
4'埃德森分球给到左路的德尔夫！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
4'德尔夫直传球给身前的孔帕尼！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
5'孔帕尼再直塞球给禁区左侧！这球传深了！出了底线！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
5'贝戈维奇大脚开出球门球！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
5'中圈席尔瓦把球顶出了边线！                   2'艾比传中，斯坦尼斯拉斯禁区内射门偏出，但后者2分钟后受伤被换下
27'阿圭罗快速前插！单刀机会！头球冲顶！！！                   27'曼城第27分钟打破僵局，贝戈维奇草率挑传被拦截，费尔南迪尼奥斜传，反越位成功的阿圭罗10码处鱼跃冲顶入网
27'GOOOOOOOOOOOOOAL！！！                   27'曼城第27分钟打破僵局，贝戈维奇草率挑传被拦截，费尔南迪尼奥斜传，反越位成功的阿圭罗10码处鱼跃冲顶入网
27'曼城1-0伯恩茅斯！                   27'曼城第27分钟打破僵局，贝戈维奇草率挑传被拦截，费尔南迪尼奥斜传，反越位成功的阿圭罗10码处鱼跃冲顶入网
47'继续比赛！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'上半场补时2分钟！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47' 席尔瓦挑传给前场右路史密斯！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'史密斯把球解围出了右侧边线！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
48'费尔南迪尼奥发球给右路的德布劳内！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
48'德布劳内抛球被辛普森抢断了！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
48'辛普森反击过来！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
48'席尔瓦逼抢把球破坏出边线！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
49'伯恩茅斯前场右路边线发球！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
49'直接抛到禁区前点！！被解围了出去！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'奥塔门迪中场把球控制！回给门将埃德森！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'埃德森低平球给后场费尔南迪尼奥！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'费尔南迪尼奥横敲给右侧的德尔夫！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'.德尔夫长传前场左路给萨内！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'萨内回敲给 身后的德布劳内！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'德布劳内的球被防守球员抢断！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
47'德布劳内反抢犯规了！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
49'伯恩茅斯开球出来！长传传出了前场右路的边线！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
50'曼城边线发球给后场右路德尔夫！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
50'德尔夫过顶挑传给前场左路！找萨内！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
50'萨内没有赶上！这球献出了边线！                   47'2分钟后，艾比禁区左侧的射门又被孔帕尼挡出
79'贝尔纳多-席尔瓦回传后场中路孔帕尼！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'孔帕尼给身前的奥塔门迪！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'奥塔门迪分右侧的孔帕尼！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'孔帕尼把球交给阿圭罗！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'阿圭罗分球前场中路的京多安！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'京多安分球身后的费尔南迪尼奥！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'费尔南迪尼奥低平球给身前的贝尔纳多-席尔瓦！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'贝尔纳多-席尔瓦直塞球塞到禁区内右肋！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
79'京多安快速插上去！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
80'京多安传中到禁区后点！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
80'阿圭罗继续前插！头球攻门！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
80'球进了！！！！！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
80'曼城3-0伯恩茅斯！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
81'曼城换人！达尼洛换下德尔夫！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'阿克后场把球停出边线！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'曼城前场右路边线发球！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'给后场中路孔帕尼！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'孔帕尼直传球给身前的费尔南迪尼奥！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'费尔南迪尼奥回敲身后的沃克！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'沃克过顶长传给中圈京多安！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'京多安再给右路的费尔南迪尼奥！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
82'费尔南迪尼奥长传前场左路斯特林！                   79'曼城第79分钟锁定胜局，贝纳尔多右路传中，阿圭罗小禁区边缘在2人夹防中头球破门，3-0
86'席尔瓦给身前的斯特林！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
86'斯特林带球推进！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
86'给禁区内左侧达尼洛！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
86'达尼洛右脚挑射打门！！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'GOOOOOOOOOOOAL！！！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'曼城4-0伯恩茅斯！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'席尔瓦中场的球权！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'席尔瓦分球右路的费尔南迪尼奥！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'费尔南迪尼奥直传球给身前的京多安！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
87'京多安回敲孔帕尼！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
88'孔帕尼挑传前场中路！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
88'斯特林禁区前沿把球得到！调整一脚打门！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
88'伊比把球解围出了边线！                   85'第85分钟，斯特林反击中斜传，达尼洛禁区左侧12码处低射近角入网，4-0
