2'闪电进球啊，，1分钟                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
5'一记挑传，金强头球顶出边线                   2'第2分钟大连队解围不远，蔡慧康禁区外怒射，球被扑出界外
15'右脚张弓搭箭，一记怒射，，高了                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
15'门球，颜骏凌右侧给贺惯                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
15'斜传，中圈附近给艾哈迈多夫                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
15'转移左侧，在回敲石柯                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
15'在给到颜骏凌脚下，大脚开起来                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'外围中路艾哈迈多夫停球，回敲左侧石柯                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'横敲给到右侧贺惯，斜传找到胡尔克                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'回敲石柯，在给到颜骏凌，，大脚开起来                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'中圈附近的争顶，，落下来到了胡靖航脚下                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'分右侧找胡尔克，盘带向前                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'横向的转移，，低球左侧给到艾哈迈多夫                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'斜传，中路前场给到奥斯卡                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
16'拿球一记直塞                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
17'禁区右侧王燊超得球，往中路抹                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
17'过掉一个，，冯特补防上来，，把球解围                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
17'上港界外球，给到了右侧                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
17'横向的转移，左侧找到石柯，在给到中圈前沿的胡尔克                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
17'胡尔克左侧分给艾哈迈多夫                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'向前一带，回敲石柯，在分中路胡尔克                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'转移到了右侧王燊超                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'王燊超回敲贺惯，转移左侧                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'准确的交给艾哈迈多夫，停下来，回敲                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'上港牢牢的控制着局势                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
18'颜骏凌身前给石柯，左侧分于海                   15'第15分钟上港又从右路切入，王燊超内切到中路，射门时被阻断
23'长传左侧，，前场准确找到武磊                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'武磊回敲中路给胡尔克                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'再分左路奥斯卡，斜传，中路找到艾哈迈多夫                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'禁区葫芦顶，顺势挑传进去                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'禁区左侧武磊跟上，，爆射一脚，，，越位了                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'张翀大脚开起来                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'球是直接飞出右侧边线                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
23'上港界外球，中圈附近给胡尔克                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'分右侧给王燊超，向中路盘带                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'回敲身后艾哈迈多夫，分奥斯卡                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'在给到禁区前沿，左侧武磊得球                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'武磊往右侧带，，球带大了，被破坏出来                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'左侧奥斯卡得球，挑传禁区右侧给胡尔克                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'一记挑传，，，禁区内中路被解围                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
24'大禁区前沿，奥斯卡得球                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
25'奥斯卡右脚爆射，，，禁区内张翀扑了一下，，但还是进球了                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
25'奥斯卡25分钟，，梅开二度了啊，，戴帽的节奏                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'大禁区前沿左侧奥斯卡射门，张翀视野不好虽然把球扑了一下，但还是进了                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'大连后场控制，，低球斜传                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'中圈附近右侧胡尔克拦截                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'左侧分奥斯卡，前场突进                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'斜传禁区内右侧找胡靖航                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'胡靖航得球左脚打门，，被张翀没收                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
26'张翀大脚开起来                   23'第23分钟上港再次进球，奥斯卡左路传中到右侧，胡尔克右路得球后，左脚弹传到中路，张翀飞身把球打出，奥斯卡禁区外围起右脚推射，还未起身的张翀扑救不及，2比0，上港再次扩大比分
31'中圈内还是上港球权，斜传右侧插上的胡靖航                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
31'压到底线，，和冯特拼速度，，冯特一记滑铲，，铲出底线                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
31'右侧上港角球，，战术角球                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
31'给到艾哈迈多夫，低球斜传到底线附近                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
31'直接出去了                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
31'张翀大脚开出门球                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
32'中圈附近争顶，落下来，胡尔克一挑                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
32'到了左侧，，汪晋贤把球断下，分到中路周挺                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
32'在给到右侧的盖坦，，顺到身前的同伴                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
32'挑传，禁区内中路被解围                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
32'球到了禁区前沿，周挺跟上，右脚凌空打一个，，偏出底线                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
33'颜骏凌大脚把球开起来                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
33'前场中路争顶，高空球，，朱挺顶一下                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
33'左侧奥斯卡顺势得球，回敲中路艾哈迈多夫                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
33'分右路胡尔克，挑传禁区内左侧                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'球被解围出来，左侧奥斯卡头球摆渡                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'给到身后的于海，左脚传中起来                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'到了右路，，大连把球解围                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'外围中路艾哈迈多夫得球，挑传，，禁区内中路还是被解围                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'外围左路盖坦拿球，被王燊超顶翻在地                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'犯规了                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
34'大连定位球罚出，给到右侧，在回敲中路冯特                   31'第31分钟大连队右路突破传中，周挺凌空抽射，球打在大连队员头上弹出界外
42'被防守队员顶了一下，右侧还是艾哈迈多夫拿球                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'回敲王燊超，45度起球                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'禁区内中路被挡出                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'卡拉斯科回撤拿球，被对手顶翻在地                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'中圈后沿大连的定位球                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'回敲给中路冯特，长传向前                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
42'左侧卡拉斯科拿球，回敲中路，再分大禁区左侧                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'回敲中路，被回防的奥斯卡拦截                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'自己推进向前，压到前场，，被金强纠缠                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'金强拉人犯规了                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'前场中路定位球，，右侧给到艾哈迈多夫                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'回敲蔡慧康，观察一下，再分身前武磊                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'一记直塞球，被冯特断下来                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
43'身前中路给到同伴，一脚长传                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'前场右路卡拉斯科拿球，突入禁区                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'杀到右肋，调整一下，假动作                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'调整到左脚，，一记怒射，，被于海挡出底线                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'大连右侧角球                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'开起来，，送入禁区，，争顶                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'落点不错，但是孙国文顶出了左侧底线，蹭了一下                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'颜骏凌大脚开起来                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
44'中圈附近右侧奥斯卡拿球                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'在向前挑传，，禁区中路武磊插上                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'机敏的包抄，，但是越位在先了                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'张翀给到右侧冯特                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'长传向前，，中圈附近奥斯卡断下                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'和艾哈迈多夫做配合，右侧在给奥斯卡                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
45'挑传中路，被头球破坏                   42'第42分钟卡拉斯科接左路长传杀入禁区，但最后时刻射门被石柯挡出
47'朱挺解围到前场，右侧                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'大连队右路拼抢拉倒了胡靖航                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'上港后场定位球长传                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'前场中路冯特头球顶出                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'右侧艾哈迈多夫得到                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'裁判哨响，上半场结束了                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'右侧孙国文把球拿下，回敲中圈附近                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'周挺拿球， 转左侧给到汪晋贤                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'裁判哨响了，，越位了                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'上港后场定位球开起来                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'给到了左侧，在挑传右路艾哈迈多夫                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'分左路于海，斜传，前场找奥斯卡                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
47'拿球，分到禁区内，左侧找于海                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
48'于海倒三角，回敲，，给到禁区前沿                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
48'危险地带，胡尔克得球，左脚爆射。。偏出底线                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
48'张翀大脚开起来                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
48'外围中路还是胡尔克，把球断下                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
48'右侧分给插上的艾哈迈多夫                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
49'右侧跟上，，艾哈迈多夫重炮远射，，偏出底线                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
49'张翀大脚开起来                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
49'前场左侧蔡慧康把球挡出边线                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
49'大连界外球，左侧给卡拉斯科                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
49'回敲身后给王亮                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'转移，给到右路的朱挺                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'朱挺右路带球，蔡慧康把球破坏                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'给到了身后的同伴，分禁区左路，挑传出了界外                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'中前场，大连界外球，给出来                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'右侧得球，挑传送入禁区内                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'颜骏凌出来把球没收                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
50'大脚开起来                   47'第47分钟上港三外援巧妙配合，最后由艾哈迈多夫怒射稍稍打偏
54'右脚传中，，走起                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'防守队员挡出底线                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'右侧角球，开起来                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'禁区内争顶，，，王燊超顶出边线                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'界外球左侧给出来，回敲冯特                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'斜传前场右侧给孙国文，在给禁区外右侧的盖坦                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
54'横敲中路，球来到了弧顶，贺惯踢人犯规了                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
55'弧顶大连的定位球机会                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
55'这是个绝好的机会                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
55'卡拉斯科来主罚这个球                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
55'右脚一记轰门，球高出横梁了啊                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'这球换成盖坦的左脚，也能打                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'颜骏凌大脚开起来                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'中圈附近左侧汪晋贤头球                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'王燊超第二点碰出边线                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'大连界外球给出，左侧的拼抢                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'上港大脚解围到前场                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'朱婷后场右侧拿球，向前给到盖坦                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
56'盖坦衔枚疾走，，横向盘带到中路                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'石柯卡位上抢，把球断下                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'大连围抢上来，铲翻了石柯                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'上港定位球，斜传交给左侧奥斯卡                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'奥斯卡回敲力度小了                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'蔡慧康上抢一步，踢出了边线                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'大连界外球，给出来                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
57'右侧被防守队员解围                   54'第54分钟大连队获得禁区外任意球机会，卡拉斯特右脚开打，皮球高出门楣
61'吕文君在场边热身中                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'中圈附近右侧上港球权，，给到王燊超                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'向前分给奥斯卡，向前盘带一下                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'在送一记斜传                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'直接打透了防线啊                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'传的非常骚气，，后点，，武磊插上                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
61'武球王，吃饼，，4-0 了                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
62'奥斯卡风骚的斜传，直接打穿防线，来到后点，武磊轻推空门得手                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
62'奥斯卡2射1传了啊，，这球传的太好了                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
62'比赛现在来看，彻底没悬念了啊                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
62'左侧盖坦拿球，分身边王亮                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
63'王亮观察一下，过顶的直塞                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
63'禁区内左侧盖坦插上到位                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
63'把球卸下，形成单刀了，左脚一记轰门，，居然偏出了                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
64'盖坦左侧小禁区内的单刀，，想用外脚背打一个远角，，但是这个处理的太钻牛角尖了                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
64'上港换人，吕文君替下胡靖航                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
64'右侧王燊超拿球，分身前右路给胡尔克                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
64'压到底线附近，面对防守，，右侧底线盘带                   61'第61分钟大连队险些得分，汪晋贤禁区外送球，盖坦漂亮卸球后直接搓射远角稍稍偏出
