3'曼城获得点球机会！                   3'曼城第3分钟取得领先，哲科突入禁区左侧被丰特绊倒，亚亚-图雷主罚点球命中
6'很好的一次机会啊                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
6'南安普敦迟迟没有进入比赛的状态                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
7'双子马1990： 左翼蓝军迷？【不是哦】                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
7'冯特边路的回敲又是险些失误                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
7'南安普敦中场长传打曼城身后                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
7'孔帕尼头球顶了一下给到了门将                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
8'曼城左路下底传倒三角                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
8'接应的队员没有跟上                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
8'【互动话题】曼城开场就获得点球，本场还会继续有点球的机会吗？[qiangda]                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
8'兰伯特左路带球突破被关门                   5'第5分钟，萨巴莱塔禁区右侧回传，纳斯里禁区边缘内扫射偏出右侧立柱
19'南安普敦分球到右路                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
19'边路起球送禁区内，拉拉纳冲顶顶偏                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
19'拉拉纳今天的状态还是不错的                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
20'光辉盖伦是好兄妹：南安普顿以前还是英冠的，本赛季竟然这样强【这几次进攻很有味道】                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
20'卢克-肖左路下底到中路                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
20'第一点还是被曼城球员顶出                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
22'他大舅volk：貌似听说哪个中国老板要买南安普顿，好像是王健林【不能吧】                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
22'最爱拜仁蓝军_nd3：圣徒是英超的另类啊！打的是控球型的攻防战啊！但总体来说还是控球防守为主！【现在就差个进球】                   19'第19分钟，钱伯斯传中，拉拉纳头球攻门同样偏出
28'这个是队友的一次失误                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
28'看看这任意球的机会                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
28'兰伯特任意球想直接打啊                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
28'果然是这样，球绕过人墙打在了，偏出了门柱                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
29'曼城前场进攻，边路接应的队友拿球越位了                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
30'求迷小路：罗德里格斯受伤了，曼城大胜可期【这是什么心态？】                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
30'萨巴莱塔拿球通过中场                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
30'曼城将球横向转移到了左路                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
30'南安普敦退防，曼城没有进攻的机会                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
31'禁区前沿，纳瓦斯的打门打空了                   28'第28分钟，兰伯特左路30码处任意球直接射门偏出近角
35'纳斯里任意球给后点，哲科头球攻门被横梁弹出！！                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
35'这球顶的很有力量，球击中横梁后也是飞快地弹出                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
36'南安普敦这边也获得一个点球！！                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
36'科克带球到禁区内，萨巴莱塔将其绊倒                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
36'兰伯特来主罚这个点球！                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
37'..兰伯特点球打右路，球进！！                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
37'1-1！！                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
37'乔-哈特判断对了方向，但是没有碰到球                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
37'这球打得非常刁钻                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
38'最爱拜仁蓝军_nd3：今天是点球大战吗？【还好没踢5个】                   35'曼城第35分钟险些扩大比分，纳斯里右路任意球传中，无人防守的哲科远点近距离头球攻门打中横梁弹出底线
44'费尔南迪尼奥得到一张黄牌！！                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
44'前场抢球的时候手球犯规                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
45'曼城的反击                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
45'曼城进球了！！                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
45'纳斯里                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
46'上半场要补时4分钟！！                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
47'亚亚-图雷前场送直塞，哲科脚后跟给到禁区内，队友插上后横敲中路，纳斯里推射建功！                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
46'下半场开始！                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
46'下半场由曼城开球                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
47'拉拉纳中场抢球犯规                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
47'哲科右路拿球回敲                   44'第44分钟，费尔南迪尼奥手球犯规被罚黄牌
49'这次是哲科                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
49'纳斯里前场拿球分边，队友起球到禁区内，哲科冲顶破门！                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
49'曼城右路突破，下底被加扎尼加拿到                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
50'席尔瓦拿球给到边路                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
50'禁区前沿哲科拿球被断                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
50'南安普敦现在很难在中场拿到球                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
52'席尔瓦前场右边路拿球                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
52'一个人带球突破到了禁区内                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
52'结果裁判先吹了卢克-肖手球犯规                   49'补时第4分钟，纳斯里分球左路，科拉罗夫传中，哲科近距离头球破门，3-1
55'亚亚-图雷后场拿球给到边路                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
55'曼城快攻                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
55'亚亚-图雷拿球到了禁区内，摔倒了                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
55'裁判没有判这次                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
55'亚亚-图雷跟冯特有身体接触                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
56'但裁判的角度应该可以看的很清楚                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
56'曼城获得角球机会                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
57'角球送前点，威胁不大                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
57'曼城右路送直塞到禁区内                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
57'底线回敲给到禁区弧顶                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
57'哲科的射门被后卫挡了一下出了底线                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
58'席尔瓦角球送前点，第一点还不是曼城的                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
58'曼城送直塞到禁区弧顶                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
58'洛夫伦滑铲将球破坏                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
58'用户p5nc9q1b12：没点球？？？？【图雷那下没点球】                   55'第55分钟，亚亚-图雷强突禁区左侧在丰特防守下摔倒，裁判未予理会
60'哲科左路接球到了禁区内，射门被加扎尼加扑出                   59'第59分钟，席尔瓦直传，哲科禁区左侧小角度射门被加扎尼加勉强扑出后补射偏出
60'补射想打远角，结果没有掌握好，打高了                   59'第59分钟，席尔瓦直传，哲科禁区左侧小角度射门被加扎尼加勉强扑出后补射偏出
60'南安普敦左路拿球，没有机会将球回敲                   59'第59分钟，席尔瓦直传，哲科禁区左侧小角度射门被加扎尼加勉强扑出后补射偏出
61'手机用户2570753233：蓝月亮越来越稳定，明年欧冠有戏了【但愿吧】                   59'第59分钟，席尔瓦直传，哲科禁区左侧小角度射门被加扎尼加勉强扑出后补射偏出
75'卢克-肖右路带球推进                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
75'南安普敦传球送禁区内                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
75'兰伯特小角度劲射远射打偏                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
75'南安普敦换人，戴维斯下，加拉格上！                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
76'ningood：这个赛季曼城利用角球得分的几率很低啊【今天这场看出来了】                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
77'兰伯特拿球到底线，想造角球没有成功                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
77'曼城这边也换人，席尔瓦下，约维蒂奇上！                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
78'亚亚-图雷禁区内假摔被主裁判出示了黄牌！                   75'第75分钟，拉拉纳直传，兰伯特禁区右侧小角度射门偏出远角
81'约维蒂奇！！                   81'曼城第81分钟锁定胜局，纳瓦斯右路传中，内格雷多前点铲射落空，约维蒂奇8码处轻松推射破门，4-1
82'ningood：约维蒂奇进一个吧！！！一直都很看好你【被你言重了】                   81'曼城第81分钟锁定胜局，纳瓦斯右路传中，内格雷多前点铲射落空，约维蒂奇8码处轻松推射破门，4-1
82'曼城右路低平球送禁区内，第一点的滑铲没有碰到，同时加扎尼加已经出击封堵但也没有碰到，后点约维蒂奇轻松推射打进！                   81'曼城第81分钟锁定胜局，纳瓦斯右路传中，内格雷多前点铲射落空，约维蒂奇8码处轻松推射破门，4-1
82'曼城亲擦又获得单刀，这次加扎尼加立功了                   81'曼城第81分钟锁定胜局，纳瓦斯右路传中，内格雷多前点铲射落空，约维蒂奇8码处轻松推射破门，4-1
86'亚亚-图雷啊！！                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
86'这球应该是被加扎尼加的指尖稍稍碰到了一点点                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
87'南安普敦这边也进攻不上去了                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
87'曼城前场拿球被断                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
88'反抢的时候又犯规了                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
88'曼城后场的解围失误了                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
89'亚亚-图雷回防的时候对沃德-普劳斯犯规                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
89'不对                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
89'这球是判了沃德-普劳斯的犯规                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
89'亚亚-图雷貌似对后场的处理很不满意                   86'第86分钟，纳瓦斯禁区右侧回传，亚亚-图雷禁区弧内推射被加扎尼加扑挡后打中左侧立柱弹回
