7'阿尔滨从中场组织斜传，力量太大了，出了边线                   7'第7分钟，于汉超左路带球长驱直入，在禁区前遭到埃雷尔森飞铲犯规
25'孙可进攻左路带球高速突破，晋鹏翔上抢直接钩倒了孙可，裁判向晋鹏翔出示了黄牌！                   22'第22分钟，任航后排插上接球后高速奔入禁区，晋鹏翔无奈之下采取战术犯规将其放倒被黄牌警告，吉翔主罚任意球直接攻门打高
27'布鲁诺低平球直接塞入禁区，李昂将球破坏出了边线                   27'第27分钟，邓卓翔接应再次送出直塞，艾利亚斯前插稍快一步错过机会
29'艾利亚斯禁区前头球做给插上的周云，周云迎着皮球直接起脚抽射，球打高了                   27'第27分钟，邓卓翔接应再次送出直塞，艾利亚斯前插稍快一步错过机会
30'于汉超进攻右路沿着边线强行超车过人，吴曦从身后将球铲出了边线                   27'第27分钟，邓卓翔接应再次送出直塞，艾利亚斯前插稍快一步错过机会
33'周云进攻中路突破造成了赵宏略的犯规                   32'第32分钟，李昂30米外任意球大力抽射被人墙挡出
35'舜天再次获得禁区左侧的任意球机会                   32'第32分钟，李昂30米外任意球大力抽射被人墙挡出
35'李昂任意球选择了直接低平球打门，球打在了人墙上                   32'第32分钟，李昂30米外任意球大力抽射被人墙挡出
38'布鲁诺左路突然低平球塞身后，于汉超跑早了，裁判吹了于汉超的越位                   38'38分钟艾利亚斯前场断球准备反击时被张佳祺从侧后方铲倒，后者吃到黄牌
39'艾利亚斯前场断球成功，张佳祺从身后直接铲倒了艾利亚斯，裁判向张佳祺出示了黄牌警告                   38'38分钟艾利亚斯前场断球准备反击时被张佳祺从侧后方铲倒，后者吃到黄牌
40'于大宝前场抢球时应该是受伤了，李昂将球踢出了边线                   38'38分钟艾利亚斯前场断球准备反击时被张佳祺从侧后方铲倒，后者吃到黄牌
41'于大宝应该没有问题，自己又起身了，阿尔滨将球权还给舜天，比赛继续进行                   38'38分钟艾利亚斯前场断球准备反击时被张佳祺从侧后方铲倒，后者吃到黄牌
41'艾利亚斯中路低平球塞入禁区，力量太大了，张翀出击将球拿到                   38'38分钟艾利亚斯前场断球准备反击时被张佳祺从侧后方铲倒，后者吃到黄牌
45'上半场补时2分钟。。。                   45'第45分钟艾利亚斯前场得球后一脚远射打高
46'于汉超再和于大宝做二过一配合，于汉超下底后将球传入禁区，第一点被对方后卫破坏出来                   45'第45分钟艾利亚斯前场得球后一脚远射打高
47'艾利亚斯进攻中路拿球转身突然来了脚超级远射，结果打了飞机                   45'第45分钟艾利亚斯前场得球后一脚远射打高
46'裁判一声哨响，下半场比赛开始啦                   45'第45分钟艾利亚斯前场得球后一脚远射打高
46'阿尔滨后场直接高球传前场，于大宝抢球时被裁判吹了犯规                   45'第45分钟艾利亚斯前场得球后一脚远射打高
47'阿尔滨中场断球啦，快速反击，但没有好的机会，就将节奏慢了下来                   45'第45分钟艾利亚斯前场得球后一脚远射打高
48'布鲁诺中场拿球横向带球时被李昂铲倒了                   45'第45分钟艾利亚斯前场得球后一脚远射打高
46'于汉超再和于大宝做二过一配合，于汉超下底后将球传入禁区，第一点被对方后卫破坏出来                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
47'艾利亚斯进攻中路拿球转身突然来了脚超级远射，结果打了飞机                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
46'裁判一声哨响，下半场比赛开始啦                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
46'阿尔滨后场直接高球传前场，于大宝抢球时被裁判吹了犯规                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
47'阿尔滨中场断球啦，快速反击，但没有好的机会，就将节奏慢了下来                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
48'布鲁诺中场拿球横向带球时被李昂铲倒了                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
49'布鲁诺痛苦倒地，裁判吹停了比赛                   46'1分钟后孙铂右路插上传中，布鲁诺再分球回中路，艾迪插上大力抽射滑门而出
55'于大宝中场拿球组织，传球到右路给孙铂                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
55'孙铂再给插上的于大宝，后者不停球塞球到禁区，又失误了，队友没有跟上啊                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
55'永远的我1980 对ycy0000xy说:8月份-----NICE                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
56'舜天大范围转移球到右路时周云跑快了，边裁举旗示意周云越位了                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
57'王二丫-520 :预测，舜天2:0大连----大家觉得呢？？                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
58'艾利亚斯进攻中路背身拿球转身直接选择了打门，结果皮球打次了                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
58'艾迪助攻上来低平球传入禁区，布鲁诺在回传时球被断啦，舜天反击                   55'第55分钟，舜天前场右路45度斜传禁区，落点被对方顶出后，艾利亚斯直接转身一脚劲射打偏
65'进球啦！！吉翔！！                   65'江苏舜天在第65分钟打破僵局――艾利亚斯前场前突吸引了三名防守包夹后将球捅出，跟进的吉翔禁区线边缘右脚推射远角入网，1-0
66'艾利亚斯禁区中路拿球，自己向左路带球时已经被包夹了，无奈之下艾利亚斯最后时刻将球捅给了左路的吉翔，吉翔拿球顺势起脚兜射，球漂亮的飞入了张翀把手的打门                   65'江苏舜天在第65分钟打破僵局――艾利亚斯前场前突吸引了三名防守包夹后将球捅出，跟进的吉翔禁区线边缘右脚推射远角入网，1-0
67'惜HS :我要上墙！！---好的啊                   65'江苏舜天在第65分钟打破僵局――艾利亚斯前场前突吸引了三名防守包夹后将球捅出，跟进的吉翔禁区线边缘右脚推射远角入网，1-0
67'当才子已27年 :琪琪，舅舅来了，嘿嘿！昨晚的马竞很是顽强，我都差点失望了！我希望大连胜，今年东北球队表现都不太理想，希望不要留在保级队伍中！支持琪琪！-----是不是你侄女叫琪琪？                   65'江苏舜天在第65分钟打破僵局――艾利亚斯前场前突吸引了三名防守包夹后将球捅出，跟进的吉翔禁区线边缘右脚推射远角入网，1-0
68'场边阿尔滨也准备换人了，周通换下了于汉超                   65'江苏舜天在第65分钟打破僵局――艾利亚斯前场前突吸引了三名防守包夹后将球捅出，跟进的吉翔禁区线边缘右脚推射远角入网，1-0
70'于大宝禁区前准备补射时被裁判吹了冲撞门将                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
71'当才子已27年 :琪琪记性很好啊，我小外甥女叫琪琪，非常可爱，每次看到琪琪直播，就跟小精灵联系在一起了，很亲切！无条件支持琪琪！！----哈哈哈哈                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
71'阿尔滨中场直接传身后，周通禁区内抢球时被裁判吹了犯规                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
72'阿尔滨继续做换人调整，李学鹏换下了孙铂                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
72'王二丫-520 :琪琪，你们俩聊起来了------。。。。。。有么  嘿嘿                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
73'李学鹏防守时从身后撞倒了周云，被判罚了一个任意球                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
73'舜天任意球直接送入禁区，第一点被破坏出来                   70'第70分钟，阿尔滨右路任意球传中，埃雷尔森中路防守时冒顶，后点张佳祺凌空扫射被邓小飞奋力扑出，随即倒地将球抱住
78'邓小飞大脚开出门球，结果直接出了边线                   78'领先的舜天打起了防守反击，第78分钟，艾利亚斯中场断球展开反击，吉翔前插上来的传中被挡出
79'吉翔进攻左路助攻上来低平球传中，球被破坏出来，吉翔再抢球时球被裁判吹了犯规                   78'领先的舜天打起了防守反击，第78分钟，艾利亚斯中场断球展开反击，吉翔前插上来的传中被挡出
80'ycy0000xy :琪琪认为今天埃利亚斯会有进球吗？------认为吧                   78'领先的舜天打起了防守反击，第78分钟，艾利亚斯中场断球展开反击，吉翔前插上来的传中被挡出
80'于大宝禁区前拿球突然起脚射门，球偏出左侧立柱出了底线                   78'领先的舜天打起了防守反击，第78分钟，艾利亚斯中场断球展开反击，吉翔前插上来的传中被挡出
85'直接打门，脚法没有控制好，皮球高出横梁了好多                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
85'这段时间两队又陷入到了拉锯战，场面略显沉闷                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
86'艾迪禁区内选择了传中，球传的不错，但没有队友跟进啊                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
86'阿尔滨继续换人调整，赵学斌换下了布鲁诺                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
87'利亚斯中场拿球时被晋鹏翔从身后放倒了，舜天后场任意球机会                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
88'场边舜天准备换人了，孙可准备换下艾利亚斯！但是吉翔好像受伤啦！！看看到底怎么换人                   85'第85分钟，艾迪接中场直塞抹入禁区下底横敲门前，可惜无人包抄
90'龙行天下5182 :很长时间没来了，舜天进几个球拉，琪琪好呀--目前1比0啊                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
91'下半场比赛补时3分钟                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
91'赵宏略进攻右路直接起球送禁区，第一点被破坏出来                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
92'于大宝进攻右路拿球自己带球强行杀入禁区，安塔尔抢先将球破坏出了底线                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
92'阿尔滨角球罚向后点，第一点被破坏出来                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
92'孙可和安塔尔做二过一配合时晋鹏翔将球踢出了边线                   90'90分钟战罢，江苏舜天主场1-0小胜大连阿尔滨迎来2连胜
