2'郑智右路交给廖力生，在给插上的张琳芃                   2'开场第2分钟李学鹏左路下底，阿兰射门被堵出，高拉特禁区外扫射打偏
14'廖力生插上，不做调整直接在做给高拉特，未能塞过去                   11'第11分钟李学鹏突然坐在地上，他表示难以坚持比赛，小将陈泽鹏火线入替
20'阿兰前场拿球，遭遇众多人的逼抢                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
20'胡尔克前场自己抢出一个机会                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
20'胡尔克底线附近搓起来，中路同伴跟上的太慢了                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
20'郑智右路给到张琳芃，再分廖力生，回给郑智                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
21'搓孙祥身后，但孙祥有所准备，回收到底线附近把球断下来                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
21'孙祥交给颜骏凌，后者一个大脚开出了边线                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
21'上港比较被动，中场的对抗难敌恒大啊                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
22'右侧恒大的进攻上来了，高拉特斜插到了禁区边缘，大力施射，挂在边网                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
22'上港快速进攻，边路找到了埃弗拉                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
22'埃弗拉速度很快，晃倒了保利尼奥，右侧抢在金英权之前，起脚传中                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
23'虽然没有掌握好脚法，但却变成一记吊门，刘殿座把球托出横梁                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
23'右侧角球，中间保利尼奥头球解围                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
23'上港后场把球控制，傅欢斜长传转移到左侧禁区肋部                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
23'武磊停球下底，裁判哨响，武磊手球犯规了                   20'第20分钟恒大又从右路发起进攻，高拉特斜角度怒射打中边网
24'双方中场缠斗，对脚之后郑智倒在地上                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
24'黄烨军哨响，吹了于海的抬脚过高                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
24'恒大的定位球送入禁区，未能形成威胁                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
24'王燊超弧顶外住危险区的落点，高拉特拼抢犯规                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
24'蔡慧康前场拿球，拨给边路孙祥                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
25'孙祥一个爆射，打在后卫身上                    24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
25'恒大反击走起，右侧球交给禁区，阿兰拿球在垫向禁区中央                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
25'保利尼奥停球摆脱，禁区内扫射，稍稍偏出                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
26'颜骏凌大脚向前                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
26'于海和冯潇霆争顶，冯潇霆头球顶给左侧                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
26'上港把球断下，于海中路交给蔡慧康，在送直塞，没有过去                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
26'上港前场断球，交给胡尔克，胡尔克坦克式过人，连续的突破杀到底线                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
27'底线倒三角给回来，中路冯潇霆解围出去                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
27'外围右侧傅欢在传中                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
27'刘殿座把球托出底线                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
27'左侧角球，开的太靠近球门了，又是刘殿座出击打出                   24'第24分钟阿兰禁区中路接球后，把球随即挑传到左侧，保利尼奥跟上凌空扫射打偏
29'胡尔克边路接应，争顶时候犯规了                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
29'胡尔克撞翻了阿兰，阿兰倒地有些痛苦啊。胡尔克身体太壮了                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
29'比赛继续，金英权后场横敲冯潇霆                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
30'右侧在给张琳芃，中路保利尼奥回敲冯潇霆                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
30'慢慢推进向前，冯潇霆右路在给张琳芃，向前给阿兰                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
30'胸部停给廖力生，在给高拉特，奔右路去                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
31'在塞入到禁区，一阵乱战，还是贺惯把球解围出去                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
31'上半场踢了半小时，恒大的优势还是比较明显的                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
31'上港的进攻还是依靠胡尔克的个人能力                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
32'胡尔克连续摆脱，无惧包夹啊，禁区外大力轰门，偏出                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
32'金英权后场交给郑智，推进过来，挑传给到左侧阿兰                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
32'阿兰面对傅欢，闪开角度，搓入禁区内                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
32'石柯头球解围出来                   29'比赛到第29分钟，郑智又坐在地上，他到场外接受治疗
33'于海防守中造成对手拼抢犯规                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
33'上港中路直塞，禁区内找胡尔克，金英权解围出去                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
33'右侧埃弗拉把球拿回来，在传到禁区                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
33'胡尔克大禁区外横向突破，最后的射门被冯潇霆碰出底线                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
34'左侧角球，禁区内埃弗拉头球顶一个弹地，没有什么力量了                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
34'恒大快速的反击，右侧斜吊禁区后点，高拉特这边空了                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
34'贺惯关键时刻半路杀出，头球回点给了门将                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
35'恒大又是一脚威胁性进攻，来自廖力生                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
35'廖力生禁区左侧突破，找到空当，一脚暴力射门，球稍稍偏出                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
35'颜骏凌大脚开出                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
35'冯潇霆后蹭直接交给到刘殿座                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
36'石柯后场解围险些失误，好在第二下又补一刀                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
36'右路张琳芃斜45度吊球，自己滑倒了，球也没有传好，直接出了底线                   33'第33分钟胡尔克再次体现个人威力，他从禁区中路强行带到左侧射门高出
36'石柯后场解围险些失误，好在第二下又补一刀                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
36'右路张琳芃斜45度吊球，自己滑倒了，球也没有传好，直接出了底线                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
37'门球开出，保利尼奥中场拦截神器啊，又把球阻截                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
37'于海拼抢中受伤倒地，被冯潇霆撞倒在地，于海到场边治疗一下                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
37'金英权交给冯潇霆，右侧在给张琳芃                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
38'推进过来，阿兰接球，斜45度冲吊，禁区内还是贺惯第一点解围                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
38'高拉特左侧直塞，在给郑智，郑智漂亮的转移到右侧的张琳芃                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
39'张琳芃杀入禁区射门被挡出                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
39'郑智外围凌空弹射，质量很高，一记落叶球击中横梁                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
39'弹回到禁区内，补射的同伴越位了                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
39'刚才这个球难度很大，但郑智把握的确实不错啊                   36'第36分钟于海在和冯潇霆争顶时被打到眼睛，他到场外接受治疗
45'上半场补时2分钟                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
45'上港后场传递遭到恒大紧逼，陈泽鹏上抢断了埃弗拉的球                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
45'埃弗拉情急之下放铲犯规了                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
45'距离大门30米的任意球，廖力生站在球前                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'廖力生把球送入禁区，落点不错                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'第一下被石柯挡出                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'禁区内第二点保利尼奥迎着球凌空抽射，傅欢奋勇堵枪眼，打手了                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'点球，，黄烨军手一指，果断给了点球                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'上半场最后一刻，恒大拿到点球，高拉特主罚                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'高拉特助跑，推射力量不大，没有骗过颜骏凌，被颜骏凌倒地没收                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'高拉特错失点球良机                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'全场球迷高喊他的名字                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'颜骏凌大脚开出来                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'下半场开始了，上港开球                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'左侧后场长传，找到埃弗拉                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'埃弗拉突破奔袭，被郑智抢断                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'埃弗拉反抢拉人犯规了                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
46'保利尼奥后场组织，一记长传被王燊超挡出边线                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'张琳芃界外球大力向前，郜林冲顶，想找高拉特没有成功                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'后场金英权推进，左侧给到陈泽鹏，在给阿兰                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
47'没机会，再回来，冯潇霆中路出球失误                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'上港长传到身后，到了右侧武磊这边，在给王燊超，和胡尔克配合，球给小了                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'恒大迅速展开进攻，高拉特杀到禁区边缘，低球横敲到门前                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'石柯关键位置出现，把球解围出边线                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
48'左侧陈泽鹏交给高拉特，回敲给金英权，大脚开到前面                   45'第45分钟埃弗拉铲断陈泽鹏犯规，廖力生传球入禁区，乱战中陈泽鹏抢射，球打在傅欢的胳膊上弹出，主裁黄烨军判罚点球
53'孙祥大脚解围出来，恒大中场拦下，在给到左侧                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
53'陈泽鹏插上，斜吊禁区，王燊超把球解围                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
53'冯潇霆中圈附近紧盯胡尔克，战术犯规遏制对手反击                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
54'冯潇霆本赛季状态不俗，他也是国足目前最重要的一名中卫                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
54'郑智后场拨给金英权，起长传，前面郜林拼抢一下，还是出了边线                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
55'傅欢界外球给出来，恒大压迫紧逼，武磊传球出界                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
55'恒大进攻吊向禁区前沿，被蔡慧康挡住                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
55'反击来了，胡尔克快速奔袭，恒大多名球员围堵没有抢下来                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
56'胡尔克右侧斜塞给武磊，武磊插入禁区，射门被冯潇霆挡出                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
56'左侧于海突破，下底传中，后点球给的有点飘，被出击的刘殿座没收                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
56'恒大左侧进攻，高拉特斜吊禁区前，廖力生做给保利尼奥                   53'第53分钟胡尔克左路反击中送球，武磊跟上怒射被挡
58'恒大进攻敢于投入兵力                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
58'恒大右侧进攻赢得界外球                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
58'张琳芃扔给前面的郜林，郜林脚下一滑，没有控制住，出了底线                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
58'郜林被郑龙替下，恒大的边路将更加犀利了                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
59'颜骏凌大脚开出                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
59'前场埃弗拉左侧搓一个，吊向禁区内，被金英权顶出                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
59'恒大后场长传，很准啊                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
59'找高拉特，禁区内石柯奋勇的卡住位置，抢先捅出底线                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
60'解围后的石柯倒在了草坪上，好像用力过猛，拉伤了                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
60'石柯这阵子被恒大反复冲击，有些吃不消啊                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
61'汪佳捷准备上来了，看来石柯难以坚持啊。这对上港来说无疑是埋雷啊，两名正选中卫都不在                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
61'果然，石柯下了。汪佳捷上来                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
61'恒大右侧角球开出                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
61'中路被上港挡出来                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
61'外围右侧到了郑龙脚下，在搓入禁区，颜骏凌出来没收                   58'第58分钟石柯在成功拦截住高拉特一次强冲急攻后倒在地上，队医紧急处理后示意换人，汪佳捷出场
63'恒大右侧迅速展开攻势，张琳芃插上，来一脚远射试试脚头，打飞了                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
63'贺惯后场传递被挡了一下，好危险                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
63'幸亏汪佳捷离他不远，保护了第二点                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
64'高拉特前场拿球，直塞没有过去                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
64'王燊超中路得球，自己展开快攻                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
64'王燊超趟大了，被冯潇霆断下，王燊超铲抢直接掀翻了冯潇霆                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
64'王燊超被黄烨军黄牌警告                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
65'双方今天身体对抗很多，节奏很快，强度不小                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
65'孙祥后场一记解围把球踢出边线                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
65'界外球给到底线，阿兰插上，传中进去                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
65'裁判哨响，先出了底线                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
66'一场激烈的比赛啊，现在缺少的是一粒进球                   63'第63分钟王燊超带球从中圈冲击，但一步趟大后被冯潇霆拦截，王燊超为抢回球出脚铲翻冯潇霆吃到黄牌
