1'主裁判吹响了上半场比赛开始的哨音~                   1'巴萨第1分钟控制比赛，但格拉纳达的收缩防守令巴萨难以创造得分机会
20'连过两人~~传给了梅西                   20'巴萨前20分钟控球率接近八成
20'球到了内马尔脚下~~推门前                   20'巴萨前20分钟控球率接近八成
20'更像是一脚射门了~球偏出了右侧立柱                   20'巴萨前20分钟控球率接近八成
21'漂亮~梅西的传中找到了后排插上的苏牙                   20'巴萨前20分钟控球率接近八成
21'半转身的凌空射门~~打疵了                   20'巴萨前20分钟控球率接近八成
21'苏牙脚底下有些打滑                   20'巴萨前20分钟控球率接近八成
21'没能抽上皮球                   20'巴萨前20分钟控球率接近八成
23'梅西继续回撤来负责中场的最后一脚传递                   20'巴萨前20分钟控球率接近八成
23'巴萨制造了一个角球                   20'巴萨前20分钟控球率接近八成
23'但今天在场上缺少高点...                   20'巴萨前20分钟控球率接近八成
23'目前场上最高的应该就是乌姆蒂蒂了                   20'巴萨前20分钟控球率接近八成
28'苏牙逼得了一个角球                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
28'传中出来~落点不错！                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
28'乌姆蒂蒂旱地拔葱，头球攻门！！！                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
28'太正啦~~~                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
29'乌姆蒂蒂的身高虽然在中卫中并不算高，但身体速度确实很强                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
29'苏亚雷斯~~单刀了                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
29'苏牙有些犹豫~~面对出击的门将没有及时射门                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
29'最终被后卫围堵~~球丢了                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
31'梅西被对方后卫身后撞倒                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
31'巴萨获得了一个远距离的定位球                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
31'可以直接射门了                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
31'梅西自己来主罚                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
31'助跑~~打在了人墙上面                   28'第28分钟，马斯切拉诺后场断球后长传，苏亚雷斯禁区前未能把握射门机会，在禁区内突破一人后被维佐抢断
46'两队的下半场比赛开始了~                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
47'两队都没有进行人员调整                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
48'小马哥带球被断掉                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
48'克拉维茨把球回传一下                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
48'昆卡在边路斜塞~~~                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
49'卡塞多插上越位了                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
49'拉菲尼亚~~~                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
49'Goooooooooooooooooal~~~~                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
49'巴萨终于进球了~~~                   46'1分钟后，苏亚雷斯的远射被奥乔亚扑出
62'格拉纳达抱着少输就是赢的中心思想...                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
62'简直就是不思进取                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
63'下半场下苏牙的位置有些居中                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
63'罗贝托过人之后的传中~~~                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
63'内马尔停球之后的抽射~~~                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
64'奥乔亚立功了                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
64'将球扑出了底线，角球                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
64'内马尔角球传向后点，被解围出去                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
65'昆卡防守中故意手球                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
65'裁判没有给黄牌                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
65'今天裁判的给牌尺度还是颇为宽大的                   62'第62分钟，塞尔吉-罗伯托右路传中，无人防守的内马尔12码处左脚劲射又被奥乔亚神勇救出
