67'丛震后场断球，毛剑卿拿球转移                   67'下半场第67分钟，罗梅罗左路下底传中，莫雷诺禁区内头球攻门得分
76'李晓明推右路身前，毛剑卿被包夹                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
76'毛剑卿背身靠住，转身进禁区                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
77'传门前被张思鹏托了一下                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
77'罗梅罗跟上打门偏了                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
77'荣昊抢点有些受伤接受治疗                   74'第29分钟贵州快速反击，栗鹏把拿球反击的杨挺踢翻在地，结果吃到黄牌
78'贵州换人，张源换下闵俊麟                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
78'赵和靖左路助攻，脚后跟拉球出边线                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
78'苏亚雷斯左路接应，李运秋上抢犯规                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
79'罗梅罗后场断球，推进被断                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
79'荣昊送身后球，毛剑卿越位了                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
80'罗梅罗断球，张源反抢犯规了                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
81'法图斯出球右路，给大了                   78'第33分钟杨挺右路得球下底传中，皮球掠门而过
85'艾迪后场护球，被范云龙推倒                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
86'长传前场，栗鹏头球解围                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
86'转移左路找切里，大了                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
87'瓜林斜传左路找毛剑卿，传大了                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
87'切里禁区左侧突破，李运秋破坏，角球                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
88'角球高度不够，被顶出                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
88'切里左路强行起球，后点摆渡回来                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
88'范云龙跟上打门弹地后被李帅拿到                   85'第40分钟罗梅罗得球后，突然禁区外起脚冷射，皮球稍稍偏出
94'斯蒂夫拿球转身，栗鹏破坏出边线                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
94'后场起高球，李运秋拦截                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
94'瓜林右路带球，苏亚雷斯破坏                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'后场继续起球，韩鹏飞摆渡被解围                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'柏佳骏铲截范云龙，角球                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'张思鹏也上来了                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'最后机会                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'角球毛剑卿顶出                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'外围张思鹏分右路                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
95'全场比赛结束                   93'第48分钟李运秋右路快速下底送球，近门柱埋伏的毛剑卿一下转不过身体，他的射门没打上力量
68'柏佳骏45度角起球，莫雷诺摆渡                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
68'二点法图斯扛开了毛剑卿                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
68'张思鹏把球拿到了                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
68'申花进球了！！！                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
68'莫雷诺！！！                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
69'罗梅罗左路突破一步，起球后点，莫雷诺头球砸在立柱内侧弹入网窝                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
69'贵州0-1落后申花                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
70'切里左路起球被顶出                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
70'外围拿球，射近角被李帅扑出，角球                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
70'依力哈木江边路拿球，被荣昊破坏                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
71'右路起球，中间韩鹏飞没顶上力量                   68'落后的主队全力进攻，第68分钟切里外脚背抽射近角球被李帅奋力扑出
72'朱征宇右路插上，艾迪先卡住了位置                   72'第72分钟申花用李晓明换下莫雷诺
72'贵州换人，依力哈木江被范云龙换下                   72'第72分钟申花用李晓明换下莫雷诺
73'切里左路送球，闵俊麟没插上                   72'第72分钟申花用李晓明换下莫雷诺
73'申花换人，李晓明换下莫雷诺                   72'第72分钟申花用李晓明换下莫雷诺
74'柏佳骏左路助攻，禁区外被绊倒，任意球                   72'第72分钟申花用李晓明换下莫雷诺
75'瓜林任意球直接射后门柱，打高                   72'第72分钟申花用李晓明换下莫雷诺
75'柏佳骏上抢犯规                   72'第72分钟申花用李晓明换下莫雷诺
75'高球到禁区，李帅摘下                   72'第72分钟申花用李晓明换下莫雷诺
75'瓜林任意球直接射后门柱，打高                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
75'柏佳骏上抢犯规                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
75'高球到禁区，李帅摘下                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
76'李晓明推右路身前，毛剑卿被包夹                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
76'毛剑卿背身靠住，转身进禁区                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
77'传门前被张思鹏托了一下                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
77'罗梅罗跟上打门偏了                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
77'荣昊抢点有些受伤接受治疗                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
78'贵州换人，张源换下闵俊麟                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
78'赵和靖左路助攻，脚后跟拉球出边线                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
78'苏亚雷斯左路接应，李运秋上抢犯规                   75'第75分钟毛剑卿右路下底，张思鹏在荣昊头上把球打出，无人看守的罗梅罗侧身凌空射门打偏
87'瓜林斜传左路找毛剑卿，传大了                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
87'切里禁区左侧突破，李运秋破坏，角球                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
88'角球高度不够，被顶出                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
88'切里左路强行起球，后点摆渡回来                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
88'范云龙跟上打门弹地后被李帅拿到                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
89'罗梅罗右路插上，法图斯先到位                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
90'韩鹏飞顶到了锋线上                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
90'右路高球到禁区，艾迪头球解围                   87'第87分钟切里左路下底，斯蒂夫头球摆渡，范云龙中路射弹地球后被李帅扑住
91'下半场补时4分钟                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
91'斜传禁区右侧，范云龙横扫没打上                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
92'范云龙右路转移，左路队友起球                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
92'后点韩鹏飞摆渡，斯蒂夫接力顶偏                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
94'斯蒂夫拿球转身，栗鹏破坏出边线                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
94'后场起高球，李运秋拦截                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
94'瓜林右路带球，苏亚雷斯破坏                   91'第91分钟贵州队险些进球，贵州队左路传中，韩鹏飞后点头球摆渡，斯蒂夫离门两米处头球顶偏
