19'鲁能泰山队进球啦！西塞！1-0                   19'第19分钟，戴琳送出助攻，西塞后点头球破门
51'对于现场看球的鲁能球迷来说，这比分是幸福的比分！                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
51'詹姆斯中路带球突破，造成李海龙犯规                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
51'辽宁开新队得到前导播任意球机会                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
51'任意球发到禁区内，王大雷将球抱住                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
52'辽宁开新队换人：换下杨宇，换上胡延强                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
52'王大雷大脚开门球，杨宇上前去用背去挡！                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
52'这是要吃牌子的动作，主教练马上将其换下                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
53'西塞传球想与金敬道二过一配合，没能配合好！                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
53'塔尔德利前场右路接球，横传一脚！                   50'第5分钟，王彤飞铲杨宇，被主裁判黄牌警告
57'吴兴涵被推倒在地，刚才头球过渡的是他。不过吹了西塞越位在先                   57'第12分钟，辽宁队边路传中，禁区后点无人防守的乌贾直接推射，球击中横梁弹出
58'戴琳后场抢到球，大脚开到前场，破坏似的传球                   57'第12分钟，辽宁队边路传中，禁区后点无人防守的乌贾直接推射，球击中横梁弹出
59'郑铮后场断球，可惜左路挑传球又送给对手                   57'第12分钟，辽宁队边路传中，禁区后点无人防守的乌贾直接推射，球击中横梁弹出
59'鲁能泰山队要换刘彬彬！估计会换吴兴涵                   57'第12分钟，辽宁队边路传中，禁区后点无人防守的乌贾直接推射，球击中横梁弹出
60'詹姆斯前场接球横传！！桑一非一脚劲射！王大雷轻松没收                   57'第12分钟，辽宁队边路传中，禁区后点无人防守的乌贾直接推射，球击中横梁弹出
60'詹姆斯前场接球横传！！桑一非一脚劲射！王大雷轻松没收                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
61'乌亚带球强突禁区！！被对方破坏！                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
61'看到詹姆斯受伤，鲁能泰山队将球开出边线                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
61'鲁能泰山队换人：刘彬彬上场，果然换下了吴兴涵                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
62'鲁能泰山队后场断球，转移到左路                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
62'刘彬彬强突禁区，没有角度啊，把球再带出来                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
62'王彤中场抢断，鲁能泰山队重新组织进攻                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
63'戴琳大脚长传到前场左路，找刘彬彬！！被张延军将球破坏出边线                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
63'刘彬彬左路传球，蒿俊闵横传到右路                   60'第15分钟，塔尔德利前场右路得球带入禁区后右脚爆射，球被石笑天扑出
64'李海龙右路横传禁区！被刘尚坤破坏！                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
64'鲁能泰山队得到角球机会                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
64'角球发到后点，皮球弹地出禁区                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
64'王彤中场控球，辽宁开新队没有精气神了！前场没有队员                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
65'辽宁开新队进攻，又全压了上来！打得比较开啊                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
65'阿萨尼也上来了，把球转移到右路                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
65'辽宁开新队斜传禁区，配合不行！王大雷出击把球得到                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
66'刘彬彬前场左路接球，突破到禁区内过人！打门！被挡出来                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
66'辽宁开新队换人：冯伯元上场，换下张野                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
67'后场辽宁开新队得球大脚长传！打身后球                   64'第19分钟，山东鲁能到场上僵局，蒿俊闵左侧角球开出被石笑天单掌挡出，底线附近的戴琳传到门前，西塞左侧高高跃起，头球破门，山东鲁能客场1-0领先
