3'双方在中场展开厮杀                   3'第3分钟，吕文君禁区外拿球突然远射，球被池文一倒地封出
56'斯蒂夫漂亮的穿裆过人，但是贪功啦                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
57'斯蒂夫没有选择横敲禁区内的同伴，自己在角度很小的情况下选择射门，偏出                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
57'这个选择不明智                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
57'上港的进攻创造一个角球机会                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
57'设计的战术是打低球，结果被识破                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'延边反击速度非常快，金承大前场停顿一下，给到尹比加兰                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'尹比加兰在转给右路的金波                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'金波打远射，没有什么力量                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'石柯压到中圈，直塞给埃弗拉，无法转身                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'在给插上来的傅欢                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
58'傅欢右侧45度斜吊到禁区                   55'下半场易边再战，第55分钟，上海上港打出快速反击，于海边路拿球内切突然在禁区角附近远射，球被池文一稳稳抱住
61'蔡慧康中场控球，遭遇围抢，球鬼使神差传到吕文君脚下                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
61'吕文君巧妙的直线球塞给傅欢                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
61'傅欢右肋插上，空了，传中的好机会啊，可惜落点还是被对方控制                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
62'延边反击，4人组，还是斯蒂夫左路奔袭过来                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
62'中路拨给金承大，身后尹比加兰在跟上，金承大给到位置更好的金波                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
62'金波右侧插上，禁区内抬脚打门，高了                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
62'颜骏凌门球开出                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
63'延边这边，金波倒在地上，抽筋了。。上港友好的把球踢出边线                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
63'金波体能出现问题，拼的太凶了，这次冲刺之后也是抽筋了                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
63'比赛继续，上港沿着左路发动进攻                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
64'形成突破，下底传中，武磊在前点包抄，可惜球没有过去                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
64'延边现在有点脱节，中场和锋线断了联系                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
64'金承大已经退守到了本方禁区弧                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
64'上港大脚的冲吊，傅欢禁区右侧头球摆渡到中间                   61'第61分钟，斯蒂夫带球快速反击，禁区前将球横传，金承大拿球后转身再传中到边路，金波快速插上小角度抽射将球打高，射门之后金波出现抽筋无法坚持比赛，崔仁替补登场
72'金承大前场把球控制，给到崔仁，在回敲给崔民                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
72'中路交给尹比加兰，推进，和斯蒂夫做配合                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
73'斯蒂夫做墙，回给尹比加兰，在和金承大做撞墙                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
73'金承大倒地，但是球还是分出来，分到池忠国面前                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
73'池忠国一脚远射，贴地箭稍稍偏出                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
74'石柯又倒在地上，好像受伤了                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
75'场边镜头给到上港的替补席                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
75'颜骏凌大脚开出门球                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
75'埃弗拉拿球，交给吕文君                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
75'吕文君搓过顶，尼古拉头球顶给李浩杰                   72'第72分钟，尹比加兰直塞，金承大做球，池忠国禁区外远射稍稍偏出
79'池文一简单接受一下治疗，重新比赛，延边没有换人名额了，池文一必须坚持了                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
79'这个球池文一扑的也是精彩，已经是被武磊晃倒了重心，但倒地后用腿把球扫出去                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
79'延边的进攻，河太均拿球，威胁很大啊                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
80'河太均单挑贺惯，杀到底线造成角球                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
80'右路延边的角球开出                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
80'禁区中央，队长崔民争到头球，高高跃起，甩向后门柱                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
81'球是擦着门柱偏出啊，差点进了。。。                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
81'延边的球员，包括替补席也是一片叹息                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
81'延边右侧给到姜洪权，大脚长传到禁区内找河神                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
82'河太均第一下没有停好，贺惯和金周荣马上包围过来                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
82'河太均拉人犯规了                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
82'比赛过了80分钟，最后这阶段真是精彩啊，双方都不甘于平局                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
82'尤其是延边，不保1分，只求取胜这个态度，真是赞一个                   79'第79分钟，延边富德错失反超比分机会：尹比加兰角球传中，崔民中路高高跃起甩头攻门，球擦着远端立柱偏出
87'颜骏凌把球交给蔡慧康，在给到前面埃弗拉                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
87'埃弗拉不做停留，直塞给武磊                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
87'武磊利用速度强吃，没有过去                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
88'延边的进攻又是斯蒂夫的表演，个人连续突破到禁区内，摔倒了                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
88'裁判张雷没有任何表示                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
88'延边又一波进攻发起，这次是尹比加兰，也是从左侧突破                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
89'上港防守拉人犯规了。。禁区外任意球机会                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
89'延边这边替补席上有助教情绪比较激动，也被裁判罚向了看台                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
89'这个定位球位置很好，尹比加兰本赛季曾有过任意球直接得分的记录                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
90'尹比加兰助跑，射门，被人墙挡出                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
90'外围池忠国第二点拿到，再来一脚                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
90'没有什么力量，被颜骏凌没收                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
90'90分钟马上到了，补时会有进球吗                   87'第87分钟，斯蒂夫长途奔袭杀入禁区扣球时被金周荣带倒，但主裁判并未判罚点球，引发延边富德教练组不满，一名教练组成员被主裁判罚上看台
