5'黄博文的传球被上抢的刘君鹏将球拦截出边线                   5'第5分钟，穆伦加接李春郁的长传，背身拿球时被梅方撞倒
10'关震门球开到中场，郑龙抢到第一点将球顶出边线                   7'第7分钟，恒大前场连续配合，黄博文右翼插上禁区右侧小角度轰门被赵荣亨挡出
12'李春郁中场的长传，给得比较深，曾诚将球没收                   12'第12分钟黄博文禁区外大力低射滑门而出
12'高拉特中场拿球，交给郑智，转移到左路的邹正                   12'第12分钟黄博文禁区外大力低射滑门而出
12'邹正传到禁区，郜林没有控制好                   12'第12分钟黄博文禁区外大力低射滑门而出
13'还是恒大淘宝的控球，刘健传中没有传起来                   12'第12分钟黄博文禁区外大力低射滑门而出
13'高拉特的控球没有留意后面有人                   12'第12分钟黄博文禁区外大力低射滑门而出
13'压过半场的梅方将球反断，穆伦加背后拉人犯规                   12'第12分钟黄博文禁区外大力低射滑门而出
13'这个任意球距离比较远                   12'第12分钟黄博文禁区外大力低射滑门而出
14'高拉特拉边到右路拿球，横传中，连续的配合，王上源远射打嗤了，郜林再启动可惜滑倒了                   12'第12分钟黄博文禁区外大力低射滑门而出
14'关震将球没收                   12'第12分钟黄博文禁区外大力低射滑门而出
15'隆东右路得球，被断了                   12'第12分钟黄博文禁区外大力低射滑门而出
15'郑智的直传，再交给郑龙，郑龙回做                   12'第12分钟黄博文禁区外大力低射滑门而出
15'郑智接应被许博绊倒                   12'第12分钟黄博文禁区外大力低射滑门而出
15'恒大淘宝获得一个前场左路的任意球机会                   12'第12分钟黄博文禁区外大力低射滑门而出
16'郑龙传中过不了第一点                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
16'还是恒大淘宝的控球，黄博文分给郑龙                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
16'郑龙用右脚传后点，刘健争高点时压人犯规                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
16'姜积弘的斜传，毛剑卿一漏                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
16'刘健抢在糜昊伦上来之前将球铲留下来                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
17'黄博文交给郑智过渡到左路                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
17'王上源回传给梅方                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
17'梅方长传找郜林，头球回做没有自己的队友                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
18'高拉特左路得球直传交给郑龙                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
18'郑龙横传，高拉特顺势转身球丢了                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
18'恒大淘宝中场反抢过来，郑龙左路回传                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
18'郑龙中路做球丢了，赵荣亨的直传被王上源断下                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
19'黄博文转移到左路，邹正传中被赵荣亨顶一下                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
19'郑龙与郜林做二过一配合，赵荣亨转身将球踢出底线                   16'第16分钟郑龙左路传中到后点，刘健高高跃起头球冲顶打偏
23'郜林接应一连串配合                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
23'刘健传中被赵荣亨解围                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
23'第二点的争夺，王上源踢倒了毛剑卿                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
23'赵荣亨长传上来，恒大淘宝后场的控球                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
24'郑智传给郜林再分右路刘健                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
24'中路的配合，郜林转身打门关震接球脱手                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
24'高拉特插上补射但同样被关震封堵                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
25'冯绍顺右路直传被郑龙挡了一下出边线                   23'第23分钟刘健直塞禁区，郜林转身打门被关震扑出，高拉特插上补射同样被关震封堵
32'穆伦加护球分左路，毛剑卿下底传中                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
32'隆东抢前点一脚弹射被出击的曾诚封堵                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
32'曾诚挡了这球后右边大腿受伤                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
34'经过队医的治理后，曾诚可以坚持比赛                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
34'隆东与李春郁在右边路的配合，邹正上抢犯规                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
34'踩到了隆东的脚面积                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
35'高拉特组织反击，直传，郑龙得球交给郜林突施冷箭打得太正了                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
35'关震将球没收                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
35'穆伦加右路得球传中打在了冯潇霆身上                   32'第32分钟穆伦加护球分左路，毛剑卿下底传中，隆东抢前点一脚弹射被出击的曾诚封堵
40'冯潇霆长传左路郑龙                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
40'邹正套上，传中不好                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
40'糜昊伦长传找到毛剑卿                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
40'毛剑卿一对一面对刘健，内切后双双倒地，裁判表示没有问题                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
43'恒大淘宝不断的配合                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
43'禁区前沿的配合，裁判鸣哨                   40'第40分钟，毛剑卿高速突入禁区与刘健身体接触后倒地，主裁判未做判罚
47'关震开大脚，梅方顶出边线                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
47'冯绍顺长传上来，冯潇霆将球交给邹正                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
47'郑龙接应转身后还在带                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
47'上半场比赛结束了！                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
48'永昌后场控球，冯绍顺长传上来，毛剑卿拿球                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
48'转身送到禁区，球弹地后曾诚在穆伦加头上将球没收                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
48'郑龙左路推进，邹正接应传中踢在冯绍顺身上出底线                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
49'黄博文传前点，穆伦加头球解围                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
49'邹正与郜林打二过一，跌跌撞撞到禁区内，关震出击将球没收                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
49'毛剑卿先开纪录！                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
50'李春郁过顶长传，隆东头球后蹭，毛剑卿禁区右侧得球内切后左脚低射远角球进                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
50'李春郁中场控球，穆伦加接应回传给姜积弘                   47'第47分钟永昌队右路传中，毛剑卿抢点攻门没有打正部位，隆东接力再补踢疵
59'高拉特突破直传禁区，于汉超快速插上被冯绍顺撞倒                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
59'冯绍顺被黄牌警告                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
59'恒大淘宝获得一个弧顶内的任意球机会                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
60'郑龙的任意球打门高出横梁                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
61'刘健斜传禁区，高拉特头球摆渡，关震将球摘下                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
61'糜昊伦的带球，被郑龙拦截出边线                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
62'界外球掷下来，郑龙对糜昊伦犯规                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
62'恒大淘宝用34号王军辉替下了27号郑龙                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
62'郑智的右路直传，糜昊伦将球铲出边线                   59'第59分钟，于汉超突破被冯绍峰放倒在禁区弧顶，近来状态不俗的郑龙主罚任意球挂近角稍稍打高
46'郜林右肋部转身传中交到关震怀里                   46'1分钟后邹正左路传中，于汉超垫射打偏
47'关震开大脚，梅方顶出边线                   46'1分钟后邹正左路传中，于汉超垫射打偏
47'冯绍顺长传上来，冯潇霆将球交给邹正                   46'1分钟后邹正左路传中，于汉超垫射打偏
47'郑龙接应转身后还在带                   46'1分钟后邹正左路传中，于汉超垫射打偏
47'上半场比赛结束了！                   46'1分钟后邹正左路传中，于汉超垫射打偏
46'下半场比赛开始了！                   46'1分钟后邹正左路传中，于汉超垫射打偏
46'冯绍顺右路的长传，冯潇霆将球解围出边线                   46'1分钟后邹正左路传中，于汉超垫射打偏
48'永昌后场控球，冯绍顺长传上来，毛剑卿拿球                   46'1分钟后邹正左路传中，于汉超垫射打偏
48'转身送到禁区，球弹地后曾诚在穆伦加头上将球没收                   46'1分钟后邹正左路传中，于汉超垫射打偏
48'郑龙左路推进，邹正接应传中踢在冯绍顺身上出底线                   46'1分钟后邹正左路传中，于汉超垫射打偏
49'黄博文传前点，穆伦加头球解围                   46'1分钟后邹正左路传中，于汉超垫射打偏
49'邹正与郜林打二过一，跌跌撞撞到禁区内，关震出击将球没收                   46'1分钟后邹正左路传中，于汉超垫射打偏
49'毛剑卿先开纪录！                   46'1分钟后邹正左路传中，于汉超垫射打偏
72'郜林扳平了比分                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
72'高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
73'刘君鹏长传上来                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
73'恒大淘宝得球，高拉特直传，郜林左路得球传中被赵荣亨拦截出底线                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
74'战术角球，黄博文横传，王军辉远射打得比较正，关震将球扑住                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
74'恒大淘宝换人，21号赵旭日替下了16号黄博文                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
75'于汉超左路得球横传，赵旭日停球没有停好                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
75'王军辉右路的挑球过人被姜积弘断下                   72'广州恒大在第72分钟扳平比分——高拉特传禁区右侧，刘健横传，郜林控球再一扣左脚打门打在冯绍顺脚跟改变方向球进，1-1
74'战术角球，黄博文横传，王军辉远射打得比较正，关震将球扑住                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
74'恒大淘宝换人，21号赵旭日替下了16号黄博文                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
75'于汉超左路得球横传，赵旭日停球没有停好                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
75'王军辉右路的挑球过人被姜积弘断下                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
76'李春郁的分边左路，球出了边线                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
76'中场争夺，隆东的犯规                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
76'于汉超左路的横传被对方铲一下                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
77'穆伦加回来抢球被吹犯规                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
77'郑智的直传被姜积弘大脚解围                   74'第74分钟，黄博文战术角球横传，王军辉远射被关震扑出
86'郑智将球转移到左路                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
86'于汉超接应直传，邹正拿球回做                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
87'赵旭日来一脚远射击中了右边立柱，王军辉再补射打嗤了                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
87'石家庄永昌换人，5号白鹤替下了6号李春郁                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
88'白鹤右路的横传，中路球员没有拿球                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
88'高拉特长传球直接交给了关震                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
88'黄世博左路的传球过不了刘健                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
89'糜昊伦左路传中，曾诚双拳打出禁区                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
89'高拉特带球中撞倒了刘君鹏                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
89'白鹤前场争抢时犯规                   86'第86分钟，于汉超接应直传邹正拿球回做，赵旭日上来一脚远射击中了右侧立柱，王军辉跟进补射被关震扑住
