5'厄齐尔禁区右侧横传球找中路的C罗，阿德里安出击将球化解                   5'第5分钟，阿隆索传球，C-罗纳尔多禁区前射门偏出
57'这个故意犯规，也是招来贝蒂斯球员的不满，围堵啦                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
58'裁判向佩佩出示了黄牌警告，平息此次风波                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
58'贝蒂斯前场任意球，开到禁区，卡斯特罗的头球，顶飞                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
58'科恩特朗左路拿球，横传门前，阿马亚头球解围出底线                   55'第55分钟，摩德里奇妙传本泽马破门，但又因越位被判无效，回放显示判罚具有争议
61'佩佩后场长传球到前场，C罗拿球下底                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
61'C罗在球出底线前横传门前，过了阿德里安，可惜安格尔在本泽马之前将球解围出了底线                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
62'这球在过去，本泽马就是空门哦，安格尔为了解围，自己还有点拉伤                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
62'皇马角球又是直接送入了阿德里安的怀抱                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
63'皇马前场抢断，卡卡的一脚抽射，阿德里安奋力将球解围                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
63'皇马再次换人：卡列洪换下迪马利亚                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
64'贝蒂斯换人：莫利纳换下胡安卡洛斯                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
64'双方都是换上进攻型球员，加强进攻的信号很明确哦                   61'第61分钟，佩佩传球，C-罗纳尔多强突禁区右侧的小角度传射被阿德里安用腿挡出，安赫尔抢在本泽马之前解围空门
63'皇马前场抢断，卡卡的一脚抽射，阿德里安奋力将球解围                   63'第63分钟，卡列洪换下迪马利亚
63'皇马再次换人：卡列洪换下迪马利亚                   63'第63分钟，卡列洪换下迪马利亚
64'贝蒂斯换人：莫利纳换下胡安卡洛斯                   63'第63分钟，卡列洪换下迪马利亚
64'双方都是换上进攻型球员，加强进攻的信号很明确哦                   63'第63分钟，卡列洪换下迪马利亚
65'皇马右边路的横传球，C罗又被吹了越位                   63'第63分钟，卡列洪换下迪马利亚
65'阿隆索后场防守放倒了卡纳斯，犯规                   63'第63分钟，卡列洪换下迪马利亚
65'贝蒂斯前场任意球机会                   63'第63分钟，卡列洪换下迪马利亚
65'本纳特任意球开到禁区，莫利纳的头球攻门顶高                   63'第63分钟，卡列洪换下迪马利亚
66'卡卡禁区弧顶的拔脚怒射，阿德里安侧扑将球解围                   63'第63分钟，卡列洪换下迪马利亚
73'皇马获得前场任意球机会，阿隆索主罚                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
73'阿隆索任意球开到禁区，佩佩的头球，太正了，被阿德里安倒地没收                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
74'皇马前场传球失误，贝蒂斯的反击                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
74'阿格拉中场斜传球给到莫利纳                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
74'莫利纳右路拿球，横传球到门前                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
74'回防的佩佩没能碰到，后点的卡斯特罗得球，一脚抽射，放了飞机                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
75'皇马的进攻不给力，防守需要注意了，贝蒂斯的反击威胁还是很大的                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
75'皇马前场进攻赢得任意球机会                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
76'贝蒂斯再换人：纳乔换下安格尔                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
76'阿隆索任意球开到后点，卡卡包抄横扫，球打在拉莫斯身上出了底线                   73'第73分钟，卡纳斯对科恩特朗战术犯规得到黄牌，阿隆索任意球传中，佩佩12码处头球攻门正入阿德里安下怀
80'控球翻倍，可惜比分落后                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
81'阿格拉前场右路拿球，科恩特朗和拉莫斯防守，科恩特朗将阿格拉直接推出了底线                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
81'不过裁判给了皇马门球                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
82'科恩特朗挂彩了，在刚推阿格拉出底线后，自己的脸撞在了阿格拉的鞋钉上，血流不止啊                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
82'科恩特朗出场接受治疗，皇马少一人作战                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
82'皇马前场进攻，赢得任意球机会                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
83'科恩特朗头缠绷带，回到场上                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
83'C罗的任意球攻门，直接被阿德里安扑出了底线                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
83'皇马的角球，不过还是没有威胁                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
83'拉莫斯的防守又被吹罚了犯规                   80'第80分钟，科恩特朗底线附近防守阿戈拉时被踢中左眼眉骨血流不止
46'上半场补时1分钟                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
46'科恩特朗中场的抢断，直传找本泽马                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
46'可惜本泽马又是被吹了越位在先                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
46'下半场比赛开始啦                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
46'卡卡和莫德里奇两人双双登场                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
47'皇马右路进攻，莫德里奇拿球横传中路                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
47'阿德里安包抄，在C罗之前将球没收                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
47'皇马换下的是赫迪拉和厄齐尔                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
48'卡卡前场拿球过度给到右边路的迪马利亚                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
48'迪马利亚拿球，45度斜传球到后点，可惜力量过大，直接出了底线                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
48'皇马换上两名攻击性球员，要猛攻了，比赛好看啦                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
49'C罗前场拿球，安格尔的防守被吹犯规                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
49'皇马获得前场任意球机会，位置很不错哦                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
49'在禁区弧左侧一点点，可以直接打门的                   46'1分钟后，摩德里奇开出角球，佩佩头球摆渡，本泽马近距离头球攻门被阿德里安神勇扑出
93'皇马前场抢断，莫德里奇的传中，拉莫斯高高跃起，头球攻门，出底线                   93'第93分钟，卡卡传球打在禁区边缘内的诺萨手上，裁判未予判罚
93'补时时间仅剩最后的30秒啦，皇马危险了                   93'第93分钟，卡卡传球打在禁区边缘内的诺萨手上，裁判未予判罚
