4'射门!!!AC米兰球员蒙托利沃大禁区外右脚射门,被对方守门员横身扑出.给他传球的是康斯坦特.                   4'开场4分钟，蒙托利沃远射被库尔奇得到
42'库尔奇将球处理出底线,AC米兰获得角球.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
43'比安奇为博洛尼亚在对方半场,赢得一个任意球.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
43'AC米兰球员康斯坦特拼抢犯规,对手获得控球权.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
44'博洛尼亚球员克里斯托多洛普洛斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
45'+1'Diego Pérez为博洛尼亚赢得一个任意球.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
45'+1'AC米兰球员康斯坦特拼抢犯规,对手获得控球权.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
45'+1'科尔辛为博洛尼亚在右路,赢得一个任意球.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
45'+1'AC米兰球员康斯坦特拼抢犯规,对手获得控球权.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
45'+2'上半场结束,AC米兰 0-0 博洛尼亚,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，本田圭佑回做，蒙托利沃在门前25米处大力抽射被库尔奇指尖托出左门柱
48'博洛尼亚球员纳塔利拼抢犯规,对手获得控球权.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
48'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
48'黄牌！博洛尼亚球员纳塔利因为恶意犯规,被主裁判出示黄牌.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
49'里斯塔尔多为博洛尼亚在对方半场,赢得一个任意球.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
49'AC米兰球员拉米拼抢犯规,对手获得控球权.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
49'博洛尼亚球员克里斯托多洛普洛斯拼抢犯规,对手获得控球权.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
49'蒙托利沃为AC米兰赢得一个任意球.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
50'加里茨将球处理出底线,AC米兰获得角球.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
51'克里斯托多洛普洛斯将球处理出底线,AC米兰获得角球.                   48'下半时开始3分钟，纳塔利背后拉倒巴洛特利，被黄牌警告
60'博洛尼亚球员里斯塔尔多大禁区中央尝试左脚射门,可惜皮球偏出球门.给他传球的是加里茨.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
61'Diego Pérez为博洛尼亚赢得一个任意球.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
61'AC米兰球员卡卡拼抢犯规,对手获得控球权.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
61'射门!!!博洛尼亚球员克里斯托多洛普洛斯大禁区外右脚射门,被对方守门员横身扑出.给他传球的是加里茨.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
61'阿比亚蒂将球处理出底线,博洛尼亚获得角球.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
63'博洛尼亚球员比安奇大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是Diego Pérez.                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
63'AC米兰换人,蒙塔里换下德容                   60'第60分钟，高里奇右路斜传，克里斯塔尔多在门前9米处左脚铲射高出
63'博洛尼亚球员比安奇大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是Diego Pérez.                   63'第63分钟，佩雷斯中场40米长传禁区左侧，比安奇距门12米处左脚小角度凌空抽射偏出远门柱
63'AC米兰换人,蒙塔里换下德容                   63'第63分钟，佩雷斯中场40米长传禁区左侧，比安奇距门12米处左脚小角度凌空抽射偏出远门柱
64'Diego Pérez为博洛尼亚赢得一个任意球.                   63'第63分钟，佩雷斯中场40米长传禁区左侧，比安奇距门12米处左脚小角度凌空抽射偏出远门柱
64'AC米兰球员塔拉布特拼抢犯规,对手获得控球权.                   63'第63分钟，佩雷斯中场40米长传禁区左侧，比安奇距门12米处左脚小角度凌空抽射偏出远门柱
66'AC米兰换人,帕齐尼换下本田圭佑                   63'第63分钟，佩雷斯中场40米长传禁区左侧，比安奇距门12米处左脚小角度凌空抽射偏出远门柱
75'AC米兰卡卡受伤倒地,比赛暂停                   75'第75分钟，卡卡受伤倒地，好在问题不大
77'暂停结束,球员们重新开始比赛.                   75'第75分钟，卡卡受伤倒地，好在问题不大
77'博洛尼亚球员克里斯托多洛普洛斯拼抢犯规,对手获得控球权.                   75'第75分钟，卡卡受伤倒地，好在问题不大
77'巴洛特利为AC米兰赢得一个任意球.                   75'第75分钟，卡卡受伤倒地，好在问题不大
81'AC米兰球员扎卡尔多大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是蒙托利沃.                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
81'博洛尼亚球员比安奇拼抢犯规,对手获得控球权.                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
81'蒙托利沃为AC米兰赢得一个任意球.                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
83'博洛尼亚球员比安奇手球犯规,对手获得球权.                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
84'博洛尼亚换人,拉克索尔特换下里斯塔尔多                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
84'射门!!!AC米兰球员塔拉布特大禁区外右脚射门,被对方守门员横身扑出.给他传球的是蒙托利沃.                   81'第81分钟，蒙托利沃右路传中，扎卡尔多争顶高出
86'博洛尼亚球员科尔辛大禁区外尝试右脚射门,可惜皮球稍稍高出球门.                   86'AC米兰第86分钟打破僵局
86'进球啦！！！AC米兰球员巴洛特利右侧很远处右脚射门,球从左上角飞进球门,球进了!助攻的是蒙托利沃. AC米兰 1-0 博洛尼亚.                   86'AC米兰第86分钟打破僵局
87'博洛尼亚球员Diego Pérez拼抢犯规,对手获得控球权.                   86'AC米兰第86分钟打破僵局
87'波利为AC米兰赢得一个任意球.                   86'AC米兰第86分钟打破僵局
87'黄牌！博洛尼亚球员Diego Pérez因为恶意犯规,被主裁判出示黄牌.                   86'AC米兰第86分钟打破僵局
88'Diego Pérez为博洛尼亚赢得一个任意球.                   86'AC米兰第86分钟打破僵局
88'AC米兰球员巴洛特利拼抢犯规,对手获得控球权.                   86'AC米兰第86分钟打破僵局
88'博洛尼亚换人,莫斯卡德里换下加里茨                   86'AC米兰第86分钟打破僵局
89'博洛尼亚换人,弗里贝里换下Diego Pérez                   86'AC米兰第86分钟打破僵局
89'博洛尼亚球员曼托瓦尼拼抢犯规,对手获得控球权.                   86'AC米兰第86分钟打破僵局
89'波利为AC米兰赢得一个任意球.                   86'AC米兰第86分钟打破僵局
48'博洛尼亚球员纳塔利拼抢犯规,对手获得控球权.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
48'巴洛特利为AC米兰在对方半场,赢得一个任意球.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
48'黄牌！博洛尼亚球员纳塔利因为恶意犯规,被主裁判出示黄牌.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
49'里斯塔尔多为博洛尼亚在对方半场,赢得一个任意球.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
49'AC米兰球员拉米拼抢犯规,对手获得控球权.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
49'博洛尼亚球员克里斯托多洛普洛斯拼抢犯规,对手获得控球权.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
49'蒙托利沃为AC米兰赢得一个任意球.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
50'加里茨将球处理出底线,AC米兰获得角球.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
51'克里斯托多洛普洛斯将球处理出底线,AC米兰获得角球.                   48'补时第3分钟，巴神在门前28米处主罚任意球高出
