3'莫拉塔前场背身拿球，转身时被放倒在地！！                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
6'斯特林拿球内切，往禁区突                   3'开场仅3分钟，坎特右路传中，莫拉塔近距离头球攻门偏出
35'切尔西这边有球员受伤，德布劳内将球踢出了边线，很友好                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
36'德尔夫左路拿球，面对逼抢，回传斯通斯                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
36'斯通斯再给奥塔门迪，带过中线                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
36'分球费尔南迪奥，再给右侧德布劳内                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
36'德布劳内没机会，再回传后场给斯通斯                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
37'曼城踢得很稳啊！！将球控制在自己脚下！！                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
37'费尔南迪奥中圈拿球，斜塞找左侧的萨内                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
37'萨内转身套边，吸引夹击后，分球给大卫-席尔瓦                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
38'大卫-席尔瓦内切遭遇三人围堵，强突下底                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
38'禁区左侧的横传球，被防守球员控制！                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
38'阿扎尔前场左路拿球，没机会，回传威廉                   35'切尔西第35分钟遭遇打击，莫拉塔左大腿肌肉拉伤被威廉换下
67'再起右脚打门，被补防的吕迪格用身体挡了出来                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
67'曼城进球了！！！                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
67'德布劳内！！！！                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
68'德尔夫后场斜传球到前场右路给德布劳内，德布劳内和热苏斯的踢墙配合，德布劳内接到回传，趟两步，禁区弧顶起脚打门，一脚弧线球，直接钻进了球门右上角！                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
69'阿扎尔中场拿球，热苏斯回防拉人犯规                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
69'奥塔门迪后场拿球，分球左侧给德尔夫                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
70'德尔夫直塞给大卫-席尔瓦                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
70'大卫-席尔瓦强突，横传萨内                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
70'萨内没机会，再回传德尔夫                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
70'力量稍大，德尔夫转身回追，将球回传奥塔门迪                   67'曼城第67分钟打破僵局，热苏斯传球，德布劳内突破至禁区弧顶左脚劲射入网
84'曼城前场右路的进攻，传球到后点                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
84'热苏斯插上，无人防守，迎球怒射                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
84'越过门将，被回防的吕迪格挡了出来                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
85'这球如果打进，可以说曼城将锁定胜局！！                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
86'曼城前场左路的进攻                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
86'热苏斯分球，贝尔纳多-席尔瓦左脚传中                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
86'后点的阿隆索回防，将球解围出底线                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
86'曼城获得右侧角球机会！！                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
87'德布劳内主罚，开出到禁区，热苏斯的头球，被挡出                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
87'贝尔纳多-席尔瓦前场中路拿球                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
87'强突到禁区弧顶，再分左侧找热苏斯                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
87'热苏斯的下底，底线内切横传                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
87'库尔图瓦在前点即那个球揽入怀中！！                   84'曼城第84分钟险些扩大比分，斯特林右路传中，热苏斯远点12码处凌空扫射越过库尔图瓦，但吕迪格门线前顶出
