6'皇马的前场传球再次失误了                   6'第6分钟，皇马解围角球，富恩特斯远射高出
26'贝尔得球转身，再分边给马塞洛                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
26'马塞洛拿球没机会内切，转身回带，回传伊利亚拉门迪                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
27'一场无关痛痒的比赛，双方踢得没有一点兴奋点啊                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
27'高盼2731507874 :C罗呢，没进大名单（恩，赛前官方把大家都忽悠了。。。）                   24'第24分钟，维克托-桑切斯传球，斯图亚尼右路25码处劲射偏出
30'哎呀，本泽马！！！                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
30'迪马利亚前场中路挑传禁区左侧给本泽马，本泽马拿球横切，摆脱三名防守球员，面对出击的卡西拉，起脚抽射，打在卡西拉身上出底线                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
31'皇马获得右侧角球机会                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
31'又是拉莫斯，接应角球攻门，打飞                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
31'拉莫斯后场和斯图亚尼争顶，将球顶出了边线                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
32'上半场31分钟，皇马的控球率处于绝对优势，但是只开花不结果啊                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
33'马塞洛左路的下底传中到后点                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
33'富恩特斯附身，抢在包抄的卡瓦哈尔之前将球顶出底线                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
33'皇马再次获得右侧角球机会                   30'第30分钟，本泽马禁区左侧摆脱数人后10码处射门被卡西利亚挡出
40'伊利亚拉门迪和加西亚发生了点摩擦，被拉莫斯劝开                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
40'西班牙人的右路传中，西芒的攻门，被皇马后卫挡出底线                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
40'这球好危险啊，西芒差点改写比分                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
40'西班牙人右侧角球机会，这次没什么威胁                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
40'上半场40分钟，比分0-0                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
41'伊斯科前场拿球，过顶球到禁区                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
41'贝尔前插，面对出击的卡西拉打门被挡出                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
41'接着准备再补，裁判鸣哨，贝尔越位在先的                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
42'皇马前场传接控制，伊利亚拉门迪分给卡瓦哈尔                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
43'卡瓦哈尔再给迪玛利亚，自己前插                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
43'迪马利亚挑传再找卡瓦哈尔，莫雷诺补防，卡住身位迫使球出了边线                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
43'富恩特斯前场左路拿球，横传给西芒                   40'西班牙人第40分钟险些破门，哈维-洛佩斯右路传中，西芒12码处扫射被卡瓦哈尔封挡后擦右侧立柱偏出
49'伊斯科和本泽马禁区弧顶的踢墙配合                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
49'伊斯科得球再横推右侧给迪马利亚                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
49'迪马利亚趟球进禁区，直接起脚斜射，打飞                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
50'西芒中场拿球，过顶分边找斯图亚尼时没能成功                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
50'伊斯科中圈拿球，直塞交给回来接应的本泽马                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
51'本泽马再给伊利亚拉门迪，伊利亚拉门迪出球失误                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
51'西班牙人的反击，直塞球到大禁区弧顶                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
51'卡西利亚斯及时出击，抢在加西亚之前一个滑铲，将球解围                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
52'这球卡西利亚斯出击很及时，上半场悠闲的他注意力还是很集中啊                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
52'迪马利亚左路拿球，面对夹击，勾球过人不成，被斯图亚尼抢断                   49'第49分钟，伊斯科传球，迪马利亚禁区右侧的射门高出
58'西班牙人获得前场的任意球机会                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
58'西芒任意球挑传禁区，拉莫斯头球解围                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
58'亚伯拉罕禁区外得到第二落点，再射，放了高射炮                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
60'阿韦罗亚右路拿球，直塞给到赫迪拉                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
60'赫迪拉停球一抹，被身后上抢的哈维-洛佩兹放倒                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
60'球碰在赫迪拉身上出边线                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
60'裁判判罚了西班牙人的界外球                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
61'全场比赛60分钟了，比分还是0-0                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
61'斯图亚尼禁区外的一脚打门，偏出球门出底线                   58'第58分钟，皇马解围任意球，阿布拉罕25码处抽射偏出右上角
63'马塞洛左路拿球，内切后横推弧顶给拉莫斯                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
63'拉莫斯停球，右脚的弧线球攻门，打偏                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
63'今天拉莫斯的进攻欲望很强啊，射门无数                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
63'皇马换人：莫德里奇上，换下赫迪拉                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
64'西班牙人换人：科尔多瓦上，换下亚伯拉罕                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
64'进球啦！！！                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
64'贝尔攻门，击中立柱弹进网窝！！！                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
65'本泽马前场拿球，直塞打身后找贝尔，贝尔前插摆脱回防的富恩特斯，面对出击的卡西拉，右脚劲射远角，击中立柱弹入网窝！！！                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
65'西班牙人的机会，可惜打偏啦                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
66'又是西芒，基本是个单刀啊                   63'第63分钟，马塞洛传球，拉莫斯远射同样告偏
64'西班牙人换人：科尔多瓦上，换下亚伯拉罕                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
64'进球啦！！！                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
64'贝尔攻门，击中立柱弹进网窝！！！                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
65'本泽马前场拿球，直塞打身后找贝尔，贝尔前插摆脱回防的富恩特斯，面对出击的卡西拉，右脚劲射远角，击中立柱弹入网窝！！！                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
65'西班牙人的机会，可惜打偏啦                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
66'又是西芒，基本是个单刀啊                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
67'拉莫斯后场传球失误，斯图亚尼抢断横传禁区，穿过瓦拉内小门，后点的西芒包抄，面对卡西利亚斯一脚推射，贴着立柱出了底线                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
67'西班牙人换人：阿莱士上，换下桑切斯                   64'皇马第64分钟打破僵局，本泽马直传，贝尔禁区右肋11码处低射远角入网
66'又是西芒，基本是个单刀啊                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
67'拉莫斯后场传球失误，斯图亚尼抢断横传禁区，穿过瓦拉内小门，后点的西芒包抄，面对卡西利亚斯一脚推射，贴着立柱出了底线                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
67'西班牙人换人：阿莱士上，换下桑切斯                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
68'本泽马受伤了，腹股沟有点拉伤，坚持不住啦                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
68'本泽马将球踢出界外，示意出场                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
68'皇马被迫换人，本泽马受伤离场，莫拉塔上                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
69'皇马前场进攻，贝尔右路拿球，强突下底                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
69'可惜趟球过大，先出了底线                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
69'西班牙人再次换人：10号皮奇上，换下20号西芒                   66'西班牙人第66分钟险些扳平，塞尔吉奥-加西亚传球，西芒禁区左肋12码处单刀推射擦远角立柱偏出
71'全场比赛70分钟，皇马主场1-0领先，贝尔进球                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
71'西班牙人前场进攻，加西亚的打门被瓦拉内挡出                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
71'皮奇跟进，凌空补射，打飞                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
73'伊利亚拉门迪中线拿球，被上抢的科尔多瓦抢断                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
74'西班牙人反击，斯图亚尼的中路直塞找皮奇，又被断了回来                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
74'拉莫斯争抢头球，科尔多瓦根本没起跳                   71'第71分钟，替补出场的平齐禁区左侧射门稍稍高出
87'拉莫斯后场拿球，中路狂奔到禁区弧顶，斜塞给右侧的迪马利亚，迪马利亚小禁区外横传门前，莫拉塔包抄，无人干扰下的推射空门得手！！！                   86'皇马第86分钟扩大比分，拉莫斯策动反击，迪马利亚禁区右侧传中，无人防守的莫拉塔小禁区边缘轻松推射破门，2-0
87'这球莫拉塔进的太轻松了点啊                   86'皇马第86分钟扩大比分，拉莫斯策动反击，迪马利亚禁区右侧传中，无人防守的莫拉塔小禁区边缘轻松推射破门，2-0
87'后卫拉莫斯发起了这次进攻，迪马利亚右脚助攻，有意思啊                   86'皇马第86分钟扩大比分，拉莫斯策动反击，迪马利亚禁区右侧传中，无人防守的莫拉塔小禁区边缘轻松推射破门，2-0
89'哈维-洛佩兹右路拿球，面对回防的迪马利亚，一个急刹                   86'皇马第86分钟扩大比分，拉莫斯策动反击，迪马利亚禁区右侧传中，无人防守的莫拉塔小禁区边缘轻松推射破门，2-0
92'西班牙人角球，开出被后卫解围                   92'皇马第92分钟再度拉开差距，迪马利亚反击中无私分球，莫拉塔推射空门入网，3-1
92'皇马的反击，迪马利亚往前推进                   92'皇马第92分钟再度拉开差距，迪马利亚反击中无私分球，莫拉塔推射空门入网，3-1
92'莫拉塔！！！                   92'皇马第92分钟再度拉开差距，迪马利亚反击中无私分球，莫拉塔推射空门入网，3-1
92'皇马一个反击扩大比分！！！                   92'皇马第92分钟再度拉开差距，迪马利亚反击中无私分球，莫拉塔推射空门入网，3-1
92'迪马利亚拿球强突，禁区中路，面对卡西拉，分给左侧莫拉塔，后者又是推射空门，打进近角！！！                   92'皇马第92分钟再度拉开差距，迪马利亚反击中无私分球，莫拉塔推射空门入网，3-1
