4'科斯塔中场护球被科奎林放贷到                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
40'阿森纳断球反击桑切斯直传，路易斯卡在桑切斯之前交越来越少让给库尔图瓦                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
40'阿扎尔内切，横传被断                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
40'厄齐尔带球上来，直传，桑切斯得球                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
41'桑切斯接应搓后门柱，厄齐尔摆开架势凌空打门，击中了立柱内侧球进！                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
41'这球厄齐尔是打了一脚弹地球                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
42'阿斯皮利奎塔的推进，贝莱林将位置卡住                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
42'马蒂奇背后推人了，推倒的是沃尔科特                   40'阿森纳第40分钟几近锁定胜局，厄齐尔反击中斜传，桑切斯禁区右侧传中，厄齐尔禁区左侧8码处射出反弹球吊过门将入网，3-0
56'切尔西换人，3号马科斯-阿隆索换下了4号法布雷加斯                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
56'切尔西改打3后卫阵型                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
57'贝莱林右路带球到右肋部，传中，伊万诺维奇将球挡出底线                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
57' 三后卫是意大利队的常用阵容                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
57'看看阿森纳右路的角球机会                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
57'卡索拉发后点，伊万诺维奇头球解围                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
58' 阿森纳半场反抢，厄齐尔右路送直传被拦截                   55'第55分钟，小法被阿隆索，阿森纳球迷则夹杂掌声和嘘声，切尔西改打3中卫
82'切尔西获得一个前场左路的任意球机会                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
82'佩德罗发前点被贝莱林顶出来                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
82'外围阿斯皮利奎塔打远射，切赫将球扑住                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
82'厄齐尔左路得球，与队友做二过一配合，厄齐尔传中                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
83'门前将球没有                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
83'科斯塔带球间被科斯切尔尼推了一把                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
84'科斯塔冲着对方吼                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
84'不过，也没有捷径                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
84'法布雷加斯长传，巴舒亚伊单刀了                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
85'打门打在切赫身上                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
85'吉布斯左路传中，吉吉鲁抢点，卡希尔也到位                   82'第82分钟，佩德罗任意球传中被解围，阿斯皮利奎塔远射被切赫没收，这是切尔西全场首次打正的射门
