4'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.                   4'第4分钟，巴洛特利在门前27米处任意球被人墙挡出，左脚补射偏出左门柱
35'维维斯将球处理出底线,AC米兰获得角球.                   35'第35分钟，博阿滕左路低传，沙拉维禁区前沿转身抽射被维韦斯挡出底线，巴洛特利左侧开出角球，梅克斯后点头球打在索伦蒂诺背上偏出近门柱，但他被吹犯规在先
36'AC米兰球员梅克斯小禁区右侧尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是巴洛特利.                   35'第35分钟，博阿滕左路低传，沙拉维禁区前沿转身抽射被维韦斯挡出底线，巴洛特利左侧开出角球，梅克斯后点头球打在索伦蒂诺背上偏出近门柱，但他被吹犯规在先
37'巴雷托为都灵在对方半场,赢得一个任意球.                   35'第35分钟，博阿滕左路低传，沙拉维禁区前沿转身抽射被维韦斯挡出底线，巴洛特利左侧开出角球，梅克斯后点头球打在索伦蒂诺背上偏出近门柱，但他被吹犯规在先
37'AC米兰球员萨帕塔拼抢犯规,对手获得控球权.                   35'第35分钟，博阿滕左路低传，沙拉维禁区前沿转身抽射被维韦斯挡出底线，巴洛特利左侧开出角球，梅克斯后点头球打在索伦蒂诺背上偏出近门柱，但他被吹犯规在先
38'都灵球员切尔奇大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是巴雷托.                   35'第35分钟，博阿滕左路低传，沙拉维禁区前沿转身抽射被维韦斯挡出底线，巴洛特利左侧开出角球，梅克斯后点头球打在索伦蒂诺背上偏出近门柱，但他被吹犯规在先
49'AC米兰球员梅克斯手球犯规,对手获得球权.                   49'下半时开始4分钟，梅克斯手球吃到黄牌
49'黄牌！AC米兰球员梅克斯因为故意手球,被主裁判出示黄牌.                   49'下半时开始4分钟，梅克斯手球吃到黄牌
51'S-马谢洛为都灵赢得一个任意球.                   49'下半时开始4分钟，梅克斯手球吃到黄牌
51'AC米兰球员博阿滕拼抢犯规,对手获得控球权.                   49'下半时开始4分钟，梅克斯手球吃到黄牌
62'都灵球员巴雷托拼抢犯规,对手获得控球权.                   62'第62分钟，蒙塔里外围左脚劲射高出
62'梅克斯为AC米兰在右路,赢得一个任意球.                   62'第62分钟，蒙塔里外围左脚劲射高出
62'AC米兰球员蒙塔里大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是巴洛特利.                   62'第62分钟，蒙塔里外围左脚劲射高出
63'AC米兰球员蒙塔里大禁区外左脚射门,被防守球员封堵.给他传球的是阿巴特.                   62'第62分钟，蒙塔里外围左脚劲射高出
64'奥邦纳将球处理出底线,AC米兰获得角球.                   62'第62分钟，蒙塔里外围左脚劲射高出
65'射门!!!都灵球员巴雷托大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是切尔奇.                   62'第62分钟，蒙塔里外围左脚劲射高出
77'都灵球员迪切萨雷大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是切尔奇.                   77'第77分钟，切尔奇传球，迪切萨雷禁区右侧斜射滑出远门柱
78'都灵球员维维斯一脚直塞球给切尔奇,但是边裁举旗显示后者已经越位.                   77'第77分钟，切尔奇传球，迪切萨雷禁区右侧斜射滑出远门柱
79'维维斯将球处理出底线,AC米兰获得角球.                   77'第77分钟，切尔奇传球，迪切萨雷禁区右侧斜射滑出远门柱
85'黄牌！AC米兰球员巴洛特利因为进球后脱衣庆祝,被主裁判出示黄牌.                   85'第85分钟，AC米兰角球被破坏后继续组织进攻，诺切里诺左路起球，梅克斯后点头球摆渡，巴洛特利在门前4米处左脚推射入网，1比0
87'梅克斯将球处理出底线,都灵获得角球.                   85'第85分钟，AC米兰角球被破坏后继续组织进攻，诺切里诺左路起球，梅克斯后点头球摆渡，巴洛特利在门前4米处左脚推射入网，1比0
88'都灵球员维维斯拼抢犯规,对手获得控球权.                   85'第85分钟，AC米兰角球被破坏后继续组织进攻，诺切里诺左路起球，梅克斯后点头球摆渡，巴洛特利在门前4米处左脚推射入网，1比0
88'巴洛特利为AC米兰在右路,赢得一个任意球.                   85'第85分钟，AC米兰角球被破坏后继续组织进攻，诺切里诺左路起球，梅克斯后点头球摆渡，巴洛特利在门前4米处左脚推射入网，1比0
