1'比赛开始了，拜仁开球                   1'第1分钟拜仁连续外围施射
72'基米希右侧给拉菲尼亚，二娃接应                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
73'在给回来，中间基米希给阿拉巴，在给到莱万                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
73'耐心的传递，在给到右侧拉菲尼亚脚下，直塞二娃                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
73'下底搓起来，后点还是科隆的解围                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
73'胡梅尔斯也插到了前场，贝尔纳特在给底线                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
74'阿拉巴插上，传中到前点，太靠近球门，被霍恩没收                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
74'拜仁还是比较老道的，并没有急于进攻，还是按部就班的来踢                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
74'右侧拉菲尼亚直塞，二娃拉边，面对包夹，制造界外球                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
87'拜仁把球打入禁区，科隆解围不远                   87'拜仁第87分钟再次中框
87'弧顶一带拜仁把球再抢下来，贝尔纳特果断抽射，球是击中立柱弹出底线，拜仁下半场3次中柱了                   87'拜仁第87分钟再次中框
88'大迫勇也下场，鲁德内维斯上来，来自拉脱维亚的前锋                   87'拜仁第87分钟再次中框
88'科隆也用完了3个换人                   87'拜仁第87分钟再次中框
88'阿隆索左侧给到比达尔，大范围转移，，给右侧拉菲尼亚                   87'拜仁第87分钟再次中框
89'直塞给二娃，转身摆脱，下底传中，被解围出边线                   87'拜仁第87分钟再次中框
89'右侧拉菲尼亚界外球扔给二娃，被解围                   87'拜仁第87分钟再次中框
89'马丁内斯后场带球，压过半场，在给阿隆索                   87'拜仁第87分钟再次中框
89'直塞给禁区前莱万，右侧在给二娃                   87'拜仁第87分钟再次中框
90'二娃传中到禁区，比达尔跟上就射，打高了。。这球比较有难度                   87'拜仁第87分钟再次中框
90'下半场补时3分钟                   87'拜仁第87分钟再次中框
90'拜仁左侧进攻，穆勒强吃内切，索伦森拉人犯规                   87'拜仁第87分钟再次中框
51'基米希真是不错啊，这两脚球传的相当不错                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
51'贝尔纳特下底，倒三角给到禁区，二娃抽射偏了                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
51'桑切斯左路带球疾驰，把里瑟甩在身后                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
52'左侧再分科曼，下底传中，莱万前点头球后蹭高了                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
52'科隆一旦攻出来，那么莱万和穆勒的机会就将慢慢多起来，所以科隆现在也确实难办                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
53'海因茨回敲给霍恩，大脚开出来                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
53' 林静哥哥123  谁进的球？（基米希）                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
53'阿隆索后场推直线给二娃，在做球给桑切斯                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
54'大范围转移到右侧，拉菲尼亚没有停好被断下                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
54'科隆长传进攻，找马丁内斯身后，马丁内斯卡住位置，把球回敲给诺伊尔                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
54'拜仁前场进攻，贝尔纳特左路突破，强行下底，制造角球                   51'拜仁本赛季德甲6次中框，与勒沃库森并列首位，科隆补时第2分钟险些绝杀
