1'上半场比赛开始，切尔西开球                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
47'阿扎尔左路拿球横传门前，可惜没有队友接应                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
46'下半场比赛开始，斯托克城开球                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
46'马塔后场拿球，惠兰反抢时被吹罚拉人犯规                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
47'威尔森左路拿球横带，可惜自己趟球趟大啦                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
47'米克尔的抢断，米克尔长传球到前场又被斯托克城球员抢断                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
47'凯利前场左路拿球斜传球到禁区后点                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
48'克劳奇第一点没能拿到，再次争抢第二落点时拉倒了路易斯                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
49'奥斯卡右路拿球起脚传中被威尔森挡出                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
49'奥斯卡再次得到皮球，强行下底传中，两人相撞后球出了底线                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
45'上半场比赛进入尾声，切尔西再次获得角球机会                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
45'右侧角球开出到前点，威尔森的头球解围                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
45'科尔禁区外得到第二落点，直接一脚打门，可惜更像解围，直接是个高射炮                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
46'上半场比赛补时1分钟                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'路易斯前场的接到传球直接一脚打门，不过再次是高射炮                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'米克尔中场抢断斜传给到阿扎尔                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'阿扎尔左路拿球横传门前，可惜没有队友接应                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
46'下半场比赛开始，斯托克城开球                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
46'马塔后场拿球，惠兰反抢时被吹罚拉人犯规                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'威尔森左路拿球横带，可惜自己趟球趟大啦                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'米克尔的抢断，米克尔长传球到前场又被斯托克城球员抢断                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
47'凯利前场左路拿球斜传球到禁区后点                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
48'克劳奇第一点没能拿到，再次争抢第二落点时拉倒了路易斯                   45'第45分钟，切尔西上半场8次角球全部被解围，米克尔传球，阿什利-科尔远射偏出
50'裁判认为这球是奥斯卡自己碰出了底线，吹罚了门球                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
50'拉米雷斯中场放铲的抢断                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
50'拉米雷斯将球过度给到马塔，马塔再分给奥斯卡                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
51'奥斯卡拿球进入禁区，摔倒啦                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
51'裁判掏出了黄牌，奥斯卡假摔，黄袍加身啦                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
52'马塔禁区外拿球，一脚斜塞给到弧顶的奥斯卡                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
52'奥斯卡直接起脚打门，贝格维奇倒地将球扑入怀中                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
52'阿扎尔右路拿球，惠兰的防守，身后推人犯规，推倒了阿扎尔                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
53'切尔西左路传中，托雷斯中路包抄没能踢上                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
53'伊万诺维奇将球拿到，回敲给到禁区外的马塔                   50'第50分钟，奥斯卡突入禁区内在肖克洛斯防守下摔倒，裁判奥利弗认为巴西人假摔给予黄牌，主队球迷爆发嘘声对判罚表示不满，回放显示斯托克城队长的确有手上动作
53'切尔西左路传中，托雷斯中路包抄没能踢上                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
53'伊万诺维奇将球拿到，回敲给到禁区外的马塔                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
54'马塔接球直接一脚打门，可惜踢飞啦                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
54'斯托克城的前场进攻，卡希尔将球解围出底线                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
54'斯托克城角球机会                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
55'亚当右侧角球开出，克劳奇面对路易斯的防守，倒地铲射，球擦着立柱出底线                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
55'切尔西再次逃过一劫，这脚打门切赫也是没有丝毫反应                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
56'伊万诺维奇和亚当的争抢，后者被吹罚拉人犯规                   53'第53分钟，切尔西左路传中，托雷斯抢点引致客队防线解围未果，伊万诺维奇回传，但马塔禁区边缘的左脚射门偏出
61'奥斯卡禁区弧顶背身拿球，面对胡特的防守                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
61'向后靠胡特，胡特一个撤步，奥斯卡倒地，球被胡特抢断                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
62'斯托克城的反击也是在此获得任意球机会                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
62'切尔西换人：莫塞斯换下阿扎尔                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
63'阿扎尔在经过前几轮的暴走之后，目前也是陷入了低迷期                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
63'阿布坐在看台，面无表情，如果此战再不胜，那蓝军的更衣室可要爆炸啦                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
64'切尔西前场进攻，马塔拿球直塞找前插的伊万诺维奇                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
64'可惜球没能过去，被斯托克城球员解围                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
64'斯托克城换人：欧文换下查理-亚当                   61'第61分钟，沃尔特斯传球，查理-亚当反击中禁区前的射门被卡希尔挡出
64'切尔西前场进攻，马塔拿球直塞找前插的伊万诺维奇                   64'第64分钟，欧文换下查理-亚当
64'可惜球没能过去，被斯托克城球员解围                   64'第64分钟，欧文换下查理-亚当
64'斯托克城换人：欧文换下查理-亚当                   64'第64分钟，欧文换下查理-亚当
65'欧文登场，斯托克城前场的一高一快组合，效果如何，我们关注关注                   64'第64分钟，欧文换下查理-亚当
66'莫塞斯前场右路拿球下底传中，为切尔西赢得角球机会                   64'第64分钟，欧文换下查理-亚当
66'马塔角球开到禁区，肖克罗斯将球解围                   64'第64分钟，欧文换下查理-亚当
67'斯托克城后场抢断，恩佐济的直塞球打后卫身后                   64'第64分钟，欧文换下查理-亚当
67'路易斯在凯利之前转身将球拦截                   64'第64分钟，欧文换下查理-亚当
67'莫塞斯禁区弧顶拿球斜传给到奥斯卡                   64'第64分钟，欧文换下查理-亚当
67'奥斯卡拿球进入禁区，直接选择一脚低射，球被贝格维奇没收                   64'第64分钟，欧文换下查理-亚当
67'斯托克城后场抢断，恩佐济的直塞球打后卫身后                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
67'路易斯在凯利之前转身将球拦截                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
67'莫塞斯禁区弧顶拿球斜传给到奥斯卡                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
67'奥斯卡拿球进入禁区，直接选择一脚低射，球被贝格维奇没收                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
68'莫塞斯右路拿球斜传给到托雷斯                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
69'托雷斯禁区内的斜传球到门前，贝格维奇在包抄的奥斯卡之前将球没收                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
70'全场比赛来到了70分钟，场上比分还是0-0                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
70'伊万诺维奇右路拿球强突下底传中，卡梅伦将球解围                   67'第67分钟，莫塞斯传球，奥斯卡左路内切后在禁区边缘的劲射被贝戈维奇稳稳得到
71'马塔禁区外得到第二落点，过度给到拉米雷斯                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
71'拉米雷斯将球斜传给到奥斯卡，奥斯卡的打门再次被贝格维奇化解                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
72'沃尔特斯禁区内的转身打门，球擦着立柱出底线                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
72'斯托克城再次换人：埃瑟林顿换下凯利                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
73'托雷斯禁区外拿球，右脚的外脚背直传给到奥斯卡                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
73'奥斯卡禁区内停球没停好，不然就是单刀哦                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
73'切尔西再次浪费了还一次绝佳机会                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
74'随着比赛的深入，迪马特奥也是紧张了，站在场边指挥比赛啦                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
74'伊万诺维奇禁区线上背身拿球过度给到托雷斯                   71'第71分钟，克劳奇和凯特利连续回传，维兰25码处射门同样偏出
79'埃瑟林顿左路拿球下底传中，卡希尔头球解围                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
79'斯托克城的进攻又来啦，右路的传中到后点                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
79'琼斯头球摆渡到中路，插上的卡梅伦一脚斜射球打偏啦                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
80'惠兰左侧传中到禁区，琼斯头球攻门被切赫稳稳得到                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
81'切尔西换人：神灯兰帕德换下米克尔                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
82'伊万诺维奇和莫塞斯右路的配合失误，球直接传出了边线                   79'第79分钟，欧文右路传中，琼斯远点头球回摆，埃瑟林顿禁区左侧12码处左脚抽射偏出
85'埃瑟林顿的传球被切尔西后卫抢断                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
85'切尔西进球啦，科尔                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
86'伊万诺维奇禁区右侧拿球横传门前，马塔前点脚后跟一磕到中路，科尔包抄面对贝格维奇，推射建功                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
86'比赛进行到85分钟，切尔西终于依靠科尔的进球取得了领先                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
87'斯托克城后场传球失误，切尔西反击                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
87'马塔拿球直传球给到前插的莫塞斯                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
88'莫塞斯拿球单骑闯关，埃瑟林顿禁区线上放铲，在莫塞斯打门之前将球铲出了底线                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
88'切尔西获得左侧角球机会                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
88'奥斯卡角球开到弧顶，马塔拿球                   85'切尔西第85分钟打破僵局，路易斯头球解围，阿什利-科尔左路策动反击，兰帕德和莫塞斯连续转移，伊万诺维奇禁区右侧传中，马塔脚后跟妙传，无人防守的阿什利-科尔小禁区边缘捅射破门
87'斯托克城后场传球失误，切尔西反击                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
87'马塔拿球直传球给到前插的莫塞斯                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
88'莫塞斯拿球单骑闯关，埃瑟林顿禁区线上放铲，在莫塞斯打门之前将球铲出了底线                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
88'切尔西获得左侧角球机会                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
88'奥斯卡角球开到弧顶，马塔拿球                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
89'马塔斜传找插入禁区的伊万诺维奇，可惜后者被吹罚越位在先                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
89'切尔西换人：特里换下马塔                   87'第87分钟，马塔直传，莫塞斯禁区边缘的射门被埃瑟林顿及时铲球封堵出底线
91'斯托克城右路的进攻，过度给到埃瑟林顿                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
91'埃瑟林顿传中被卡希尔解围出来                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
91'切尔西的反击机会，科尔左路拿球再次赢得角球机会                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
91'下半场补时4分钟                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
92'场上起了冲突，奥斯卡和肖克罗斯发生了摩擦                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
93'路易斯面对沃尔特斯的突破，直接的倒地放铲引起了冲突                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
93'路易斯这个动作确实很大，沃尔特斯很不爽啊                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
93'路易斯也是被裁判出示黄牌警告                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
94'斯托克城的防守坚持了大半场，可惜中间的一次小失误，给了科尔绝杀的机会                   91'第91分钟，鲁伊斯飞铲沃尔特斯犯规被罚黄牌，后者一度同特里发生争执
