4'开局这段时间皇马的控球又是相当明显                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
43'上半场比赛已经接近尾声，比分1-0，主队拉科领先                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
43'拉科的后场抢断，反击又来啦                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
43'拉科的右路直塞给到里基                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
44'里基拿球摆脱回防的马塞洛，接着趟球过掉卡瓦略                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
44'里基小禁区右侧的右脚低射，球滑门而过，出底线                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
45'T-mac巴萨:无论皇马输赢，希望卡卡有好的发挥（双卡双待，皇马卡卡刚刚打门踢飞了）                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
45'控球率：皇马58%对上拉科的42%，但是比分皇马却落后                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
46'拉科的进攻又来了，里基拿球右脚一扣，横带一步，左脚打门                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
46'迭戈-洛佩斯侧扑将球解围                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
46'皇马的后场长传，又被拉科球员解围                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
46'下半场比赛开始，拉科开球                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
46'马塞洛后场抢断反击，阿松桑上抢拉倒了马塞洛                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
47'卡卡禁区内拿球，没有机会起脚，带出来交给莫德里奇                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
47'莫德里奇拿球被拉科球员放倒                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
47'皇马前场任意球机会，莫德里奇主罚                   44'第44分钟，平齐分球右路，里基晃过卡瓦略后禁区右侧小角度射门滑门而过
48'莫德里奇任意球吊到禁区，被拉科球员解围                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
48'伊瓜因左路拿球，低平球到门前                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
48'卡列洪的包抄打门，球擦着左侧立柱出了底线                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
49'拉科右路的进攻，边路传中到后点                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
49'没有队友接应，球被卡瓦略顺利控制                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
50'阿韦罗亚后场拿球过顶长传找卡卡，可惜后者没能拿到                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
50'莫德里奇中路拿球横拨给到埃辛                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
51'埃辛直塞给到迪马利亚，迪马利亚外脚背挑传给到卡卡                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
51'卡卡拿球下底传中，卡列洪的头球攻门，顶偏                   48'第48分钟，伊瓜因传中，卡列洪近距离射门再度高出
53'下半场开始后，皇马的险情还在继续啊                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
53'莫德里奇左路拿球，挑球过人，漂亮                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
53'莫德里奇禁区左侧传中，马塞洛的包抄打门被后卫挡出                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
54'拉科的反击，里基右路拿球进攻，马塞洛上抢踢倒了里基                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
54'马塞洛这次犯规也是领来了黄袍穿在身                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
54'拉科前场右路的任意球机会，并没什么威胁                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
55'卡卡后场逼抢，拉倒了加玛，犯规                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
55'拉科又获得了左侧任意球机会，皮济主罚                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
55'皮济任意球开到禁区，佩佩解围不远                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
55'好在皇马跟上的球员比较及时，将球挡出来                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
56'皇马的反击，莫德里奇拿球进入禁区，被拉科的卡卡将球铲出底线                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
56'皇马获得右侧角球机会                   53'第53分钟，摩德里奇切入禁区左侧回传，但马塞洛禁区边缘怒射被封堵
56'皇马的反击，莫德里奇拿球进入禁区，被拉科的卡卡将球铲出底线                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
56'皇马获得右侧角球机会                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
57'C罗和赫迪拉、272都站在场边，难道要一次换3人？？？                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
57'换人了：赫迪拉换下埃辛、C罗换下莫德里奇、厄齐尔也上来了                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
58'同时拉科也换人了：巴斯克斯换下卡卡                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
58'皇马卡卡还在场上，厄齐尔换下的是谁，稍后公布                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
59'皇马的进攻赢得角球机会，272主罚                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
59'角球开到到禁区，皮济将球解围出底线                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
59'皇马继续角球机会，不过这次没什么威胁                   56'第56分钟，摩德里奇反击中强突禁区右侧传中被封堵，但拉科后卫卡卡明显手球犯规却逃脱处罚
66'拉科的反击，卡列洪防守放倒了贝莱隆                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
66'卡列洪被裁判出示了黄牌警告                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
66'拉科的前场任意球，吊到后点，阿松桑头球摆渡                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
67'里基的包抄头球，没能顶上                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
67'皇马得球反击，左边路的传中，巴斯克斯胸部停球给到阿兰苏比亚                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
67'拉科的左路进攻，阿吉拉尔的传中被皇马后卫挡出底线                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
68'拉科获得左侧角球机会，开出被迭戈-洛佩斯双拳击出                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
68'皇马反击，卡卡中路斜传给到左路的迪马利亚                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
68'迪马利亚左边路的挑传禁区，第一点又被拉科球员解围了                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
69'全场比赛已经来到了70分钟，比分还是1-0，拉科领先                   66'第66分钟，卡列洪铲倒加马战术犯规也被黄牌警告
73'进球了，卡卡                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
73'卡卡禁区弧顶接到迪马利亚的横拨，右脚弧线球打进球门右下角                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
74'卡列洪后场防守中又被吹罚了犯规                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
74'拉科的任意球吊到禁区，第一点被皇马球员解围                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
74'拉科最后一次换人：奥利维拉换下进球的里基                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
75'卡卡大范围转移球到右路找迪马利亚                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
75'可惜没能穿过拉科的防守，迪马利亚反抢将球破坏出变心啊                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
75'边线                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
76'皇马中场的抢断，C罗拿球被后卫碰出边线                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
76'C罗快发界外球，直接扔到禁区找伊瓜因                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
76'可惜还是慢了，阿兰苏比亚在伊瓜因打门之前将球没收                   73'皇马第73分钟扳平比分，迪马利亚禁区右侧回敲，卡卡20码处劲射右下角入网
76'皇马中场的抢断，C罗拿球被后卫碰出边线                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
76'C罗快发界外球，直接扔到禁区找伊瓜因                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
76'可惜还是慢了，阿兰苏比亚在伊瓜因打门之前将球没收                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
77'阿吉拉尔前场右路的横传球在佩佩的干扰下，迭戈-洛佩斯出击将球没收                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
78'皇马前场的进攻，C罗拿球，小禁区左侧起脚打门，阿兰苏亚比将球扑出底线                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
78'皇马的角球，迪马利亚起球，C罗的头球攻门，偏了一点点                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
79'伊瓜因禁区线上拿球转身，可惜慢了一点点                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
79'马切纳利用站位，将球护送给到阿兰苏比亚                   76'第76分钟，C-罗纳尔多大力掷出界外球，伊瓜因插入禁区内铲射被阿兰苏比亚没收
46'拉科的进攻又来了，里基拿球右脚一扣，横带一步，左脚打门                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
46'迭戈-洛佩斯侧扑将球解围                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
46'皇马的后场长传，又被拉科球员解围                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
46'下半场比赛开始，拉科开球                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
46'马塞洛后场抢断反击，阿松桑上抢拉倒了马塞洛                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
47'卡卡禁区内拿球，没有机会起脚，带出来交给莫德里奇                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
47'莫德里奇拿球被拉科球员放倒                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
47'皇马前场任意球机会，莫德里奇主罚                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
48'莫德里奇任意球吊到禁区，被拉科球员解围                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
48'伊瓜因左路拿球，低平球到门前                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
48'卡列洪的包抄打门，球擦着左侧立柱出了底线                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
49'拉科右路的进攻，边路传中到后点                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
49'没有队友接应，球被卡瓦略顺利控制                   46'1分钟后，迪马利亚右路传中，C-罗纳尔多10码处甩头攻门，皮球擦右侧立柱偏出
91'迪马利亚站在球前干扰对方任意球                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
91'迪马利亚被出示黄牌警告                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
92'又是一张，两黄变一红，迪马利亚出场了                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
92'迪马利亚被黄牌后不依不挠，又补了一脚，被再出一张黄牌，就这样轻易下去了                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
93'拉科的任意球到禁区，迭戈-洛佩斯将球没收                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
93'下半场需要补时4分钟                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
93'皇马现在要做的就是控球了                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
94'迪马利亚的红牌，也让他缺席了下轮的国家德比                   91'第91分钟，阿韦罗亚犯规，迪马利亚未退出足够距离，得到首张黄牌后仍未退出距离，裁判连掏第2张黄牌将其罚下
