25'席尔瓦中路拿球，把球低传到右侧给纳瓦斯                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
29'利物浦中场几个人打的太好了，传递相当有条理                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
29'曼城左边路地平球传中到点球点上，哲科扫射被上来封堵的后卫用身体挡住                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
30'利物浦后场又是长传反击，苏亚雷斯中路突破后挑传后卫身后，斯图里奇拿球后回敲被回追后卫破坏，角球                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
30'角球发到门前，抢点队友头球顶了一个反弹球                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
33'萨科奥禁区里防守铲球没有踢到皮球，哲科则是撞倒了萨科奥的头上摔倒，裁判没有给点球                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
34'斯特林中路和苏亚雷斯配合，斜传到禁区左侧，球被萨巴莱塔头球破坏                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
34'十三班-Kiss哥 :利物浦球员贯彻了罗杰斯的思想---如果利物浦夺冠，主教练功不可没                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
35'杰拉德现在位置也是越打越靠后                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
35'库蒂尼奥中场承担起了很多组织的任务                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
36'库蒂尼奥斜传球打在费尔南迪尼奥身上弹出底线，角球！                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
36'库蒂尼奥角球传到中路，没人碰到第一点                   33'第33分钟，哲科禁区右侧在萨科防守下摔倒，裁判拒绝判罚点球
42'库蒂尼奥前场从哲科脚下抢断，自己带球突破到禁区线上，右脚抽射，打的太偏了，太控制角度了吧！！                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
42'上半场过了40分钟了                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
43'场上比分2-0主场作战的利物浦领先                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
43'米尼奥莱开大脚直接打在禁区线上对方前锋身上，好在萨科奥保护及时                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
44'曼城中路分球给右侧前插的纳瓦斯，边路传中，席尔瓦俯身冲顶偏出！                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
45'斯图里奇禁区右侧接苏亚雷斯分球，自己突破进禁区，最后一趟大了！                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
45'上半场马上进入到补时阶段了                   42'第42分钟，库蒂尼奥禁区边缘低射偏出
46'纳瓦斯突入禁区，右边路传中到后点，接应队友抽射被米尼奥莱侧身扑出！！漂亮                   46'1分钟后，斯图里奇错过单刀机会，萨巴莱塔及时铲球解围
46'费尔南迪尼奥前场无球状态冲撞了苏亚雷斯，黄牌！                   46'1分钟后，斯图里奇错过单刀机会，萨巴莱塔及时铲球解围
46'上半场需要补时2分钟                   46'1分钟后，斯图里奇错过单刀机会，萨巴莱塔及时铲球解围
47'上半场时间不多了，苏亚雷斯右边路突入禁区，被孔帕尼挡出底线，角球                   46'1分钟后，斯图里奇错过单刀机会，萨巴莱塔及时铲球解围
48'库蒂尼奥角球传到门前，哈特飞身单拳打出禁区                   46'1分钟后，斯图里奇错过单刀机会，萨巴莱塔及时铲球解围
66'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
67'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
67'曼城现在攻势很盛啊，利物浦有些招架不住了                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
67'曼城用阿奎罗替下哲科                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
68'泼墨大写意留白小题诗 :主播一激动把电脑关机了？--没有哦                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
68'利物浦多好的开局啊，2球领先被扳平                   65'第65分钟，苏亚雷斯突入禁区左侧在孔帕尼防守下摔倒，裁判拒绝判罚点球，但回放显示曼城后卫有犯规动作
66'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
67'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
67'曼城现在攻势很盛啊，利物浦有些招架不住了                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
67'曼城用阿奎罗替下哲科                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
68'泼墨大写意留白小题诗 :主播一激动把电脑关机了？--没有哦                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
68'利物浦多好的开局啊，2球领先被扳平                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
69'利物浦没有及时的调整酿成大祸                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
69'库蒂尼奥禁区右侧控球，斜传给直插进去的苏亚雷斯                   66'第66分钟，格伦-约翰逊传球失误，哲科禁区左侧劲射被米尼奥莱扑出
75'曼城也是前场没有机会就把节奏控制一下                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
75'席尔瓦刚才禁区里抢断差点从弗拉纳根脚下断球                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
76'阿奎罗左边路突破了斯科特的防守后直插禁区                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
76'阿奎罗禁区左侧斜传到门前，跟进的席尔瓦倒地铲射稍稍偏出！！！                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
76'太可惜了啊，曼城下半场打出了他们的水平                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
76'上下半场曼城宛如两队！                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
77'斯特林右边路控球，面对2名防守球员强行传中，被挡住了                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
78'萨巴莱塔被补了一张黄牌，刚才故意拉扯库蒂尼奥的球衣                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
78'库蒂尼奥！！！3-2                   75'曼城第75分钟错失反超良机，阿圭罗禁区左侧传中，席尔瓦小禁区前铲射，皮球擦右侧立柱偏出
78'萨巴莱塔被补了一张黄牌，刚才故意拉扯库蒂尼奥的球衣                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
78'库蒂尼奥！！！3-2                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
79'利物浦右边路把球传进禁区，禁区里孔帕尼解围居然打疵了，库蒂尼奥刚好回撤后右脚抽射打进球门右下角！！！                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
80'曼城下半场打的很好啊，利物浦抓住了机会终结了曼城的趁胜追击                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
80'曼城扳平比分后一度距离第三个进球近在咫尺！                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
81'红军球迷又开始活跃起来，全场歌声四起                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
81'全场比赛来到80分钟了，比分3-2利物浦再度超出                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
81'曼城已经用完了换人名额                   78'利物浦第78分钟再次超出比分，孔帕尼解围失误，库蒂尼奥禁区边缘转身射入右下角，3-2
96'下半场都没有调整阵容                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
96'纳斯里左边路下底，球被后卫逼出底线                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
96'曼城换人，用米尔纳换下纳瓦斯                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
93'席尔瓦分边给萨巴莱塔，传中球被后卫头球破坏                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
93'亨德森中场一次凶狠的铲抢放倒纳斯里！！                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
94'亨德森被裁判直接红牌罚下了                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
94'比赛还会有变化吗？                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
94'利物浦用卢卡斯替下斯特林，不是还有最后1分钟                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
94'利物浦开始了全场紧逼                   93'第93分钟，亨德森飞铲纳斯里被红牌罚下
