4'费利佩前场，接到威廉的斜塞，左脚传中到禁区                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
37'对于这个犯规，菲利波维奇和伊布拉伊米在场上产生了争执，内部矛盾啊                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
37'切尔西获得禁区外的任意球机会，距离球门29米                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
37'德罗巴主罚，直接轰门，越过人墙，被汉达诺维奇没收                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
37'切尔西后场抢断，威廉斜传给到右侧的许尔勒                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
38'许尔勒拿球强突，禁区线上拔脚怒射，打飞                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
39'马里博尔今天对德罗巴很照顾啊，身边一直有人跟着，形影不离哦                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
42'阿扎尔分球再给伊万，伊万回传阿扎尔                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
42'阿扎尔带球横切，突然起脚抽射，被汉达诺维奇奋力扑出底线                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
42'切尔西获得右侧角球机会，不过并没形成威胁                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
42'看着这表现，下半场奥斯卡、迭戈-科斯塔不登场都不行啊                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
43'阿扎尔前场拿球，横切的直塞到禁区                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
43'前点的许尔勒一漏，可惜身后是马里博尔球员，将球解围                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
44'马里博尔的反击，扎霍维克的打门为马里博尔赢得角球                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
44'伊布拉伊米左侧角球开出，第一点被切尔西球员头球解围                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
44'马里博尔前场重新组织，左路的传中到后点，可惜没有队友，球被费利佩控制                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
45'许尔勒前场斜传球到禁区左侧找阿扎尔                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
45'可惜传球太大，直接飞出了底线                   42'第42分钟，阿扎尔内切后左脚禁区前劲射被扑出
50'马蒂奇中场和扎霍维克争顶，身后上来直接骑在了扎霍维克的脖子上                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
50'原来马蒂奇跳的这么高啊                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
50'马里博尔进球啦！！！                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
51'伊布拉伊米为马里博尔先拔头筹！！！                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
51'维勒左路传中到禁区，祖玛头球解围到后点，伊布拉伊米停球，沿着禁区线横趟一步，左脚弧线球，越过切赫飞入网窝！！！                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
52'进球后的马里博尔球员很兴奋，球迷也是欢天喜地啊                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
52'阿古胡斯防守时，身后上抢绊倒了德罗巴                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
53'切尔西获得前场的任意球机会，就在大禁区外                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
53'奥斯卡任意球攻门，直接打在人墙上弹回                   50'马里博尔第50分钟取得领先，维勒尔传中被祖马顶出，伊布莱米右路禁区边缘弧线球射入远角
56'切尔西第三次换人：7号拉米雷斯上，换下3号费利佩                   56'第56分钟，拉米雷斯换下菲利佩
56'切尔西三个名额已经用完，马里博尔则是按兵不动                   56'第56分钟，拉米雷斯换下菲利佩
57'比分领先后，马里博尔全线退守到后场，切尔西要应对铁桶阵了                   56'第56分钟，拉米雷斯换下菲利佩
57'奥斯卡禁区弧顶拿球，强突后短传给到阿扎尔                   56'第56分钟，拉米雷斯换下菲利佩
57'阿扎尔带球内切，再给左侧的科斯塔                   56'第56分钟，拉米雷斯换下菲利佩
58'科斯塔小禁区边上直接起脚打门，可惜是个高射炮                   56'第56分钟，拉米雷斯换下菲利佩
58'斯托扬诺维奇后场解围球，打在了上抢的科斯塔手上，手球违例                   56'第56分钟，拉米雷斯换下菲利佩
59'马里博尔前场进攻，塔瓦雷斯右路拿球，给到上来的伊布拉伊米                   56'第56分钟，拉米雷斯换下菲利佩
59'伊布拉伊米下底传中，补防的伊万将球挡出了底线                   56'第56分钟，拉米雷斯换下菲利佩
59'首发的右后卫伊万已经到了左路来啦                   56'第56分钟，拉米雷斯换下菲利佩
60'马里博尔的角球开出到后点，拉伊塞维奇头球顶高                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
60'扎霍维克，差一点扩大比分啊                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
61'这脚射门和上半场许尔勒的空门踢飞，何其相似啊                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
61'维勒左路拿球，大禁区线上横传门前，切赫出击没能碰到，后点包抄的扎霍维克面对空门，凌空垫射，打飞啦                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
62'扎霍维克前场拿球，遭遇包夹，球被拉米雷斯抢断                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
62'切尔西前场传球失误，伊布拉伊米拿球反击                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
63'伊布拉伊米一个急刹车，摆脱伊万，伊万再抢，身后踢翻了伊布拉伊米                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
63'伊布拉伊米出现了抽筋现象，向场边做出换人动作                   60'马里博尔第60分钟险些扩大比分，维勒尔左路传中，但无人防守的扎霍维奇近距离射偏
69'科斯塔左侧底线强突，在和斯托扬诺维奇争抢中摔倒在地                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
69'球出底线，主裁判给了切尔西左侧角球机会                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
70'科斯塔又想找裁判理论，被德罗巴一把拉了回来                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
70'小法角球开出，祖玛的头球顶偏                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
70'拉米雷斯右路拿球，强突被萨拉里克直接断掉                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
71'萨拉里克左路拿球强突，祖玛补防将球断回                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
71'切尔西前场进攻，奥斯卡的突破，摔倒在禁区                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
71'不过主裁判还是无表示，马里博尔的门球                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
72'阿古胡斯也是很友好的将坐在地上抗议的奥斯卡拉了起来                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
72'阿扎尔禁区左侧背身拿球，回传给到上来的奥斯卡                   69'第69分钟，法布雷加斯开出角球，德罗巴前点头球攻门稍稍高出
76'塔瓦雷斯转身接球，强突往禁区走                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
76'主裁判鸣哨了，原来边裁举旗，塔瓦雷斯越位在先啦                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
76'哎呀，阿扎尔，单刀，面对汉达诺维奇的打门，竟然被扑住啦                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
78'奥斯卡禁区弧顶拿球，直塞打身后，阿扎尔反越位成功，单刀面对汉达诺维奇，左脚推射，准备庆祝，可惜球被汉达诺维奇倒地封堵                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
78'塔瓦雷斯前场拿球，直塞给到门迪                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
78'门迪的起脚打门，被切赫没收                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
78'阿扎尔右路拿球，挑传中路给科斯塔                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
79'科斯塔停球，原地摆腿直接打门，打在防守球员身上出底线，角球                   76'切尔西第76分钟错失良机，奥斯卡直传，阿扎尔10码处单刀射门被汉达诺维奇救下
80'全场比赛80分钟，比分1-1，伊布拉伊米先进球，马蒂奇扳平                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
80'差一点啊，塔瓦雷斯的远射                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
81'门迪前场右路拿球，面对祖玛的退防，内切后横传给到中间的塔瓦雷斯，塔瓦雷斯禁区弧顶直接起脚打门，球擦着立柱出了底线                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
82'德罗巴禁区外背身拿球，转身后横拨给到切入的小法                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
82'小法顺势一趟，强突下底，可惜趟球太大了，直接出了底线                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
83'拉米雷斯右路拿球，横传中间给到小法                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
83'小法挑传禁区找德罗巴，德罗巴停球没停好，球先出底线，门球                   80'第80分钟，门迪传球，塔瓦雷斯禁区边缘的射门擦左侧立柱偏出
86'阿扎尔亲自来罚，被扑出来啦！！！                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
86'阿扎尔原地摆腿，推射打中路，被汉达诺维奇倒地封堵，后卫赶紧大脚解围                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
87'阿扎尔这运气，真背啊，点球竟然都被扑了                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
87'下半场比赛进入尾声，比分依旧是1-1                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
87'马里博尔后场抢断，伊布拉伊米控球                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
88'伊布拉伊米横传给到塔瓦雷斯，塔瓦雷斯强突摔倒在地                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
88'主裁判没有表示，伊万将球控制                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
89'阿扎尔前场中路拿球强突，被菲利波维奇伸腿绊倒在地                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
89'切尔西获得前场中路的任意球机会                   86'切尔西第86分钟错失良机，阿扎尔切入禁区右肋被维勒尔绊倒，后者被罚黄牌，但阿扎尔亲自主罚点球被汉达诺维奇扑出
