4'切尔西球员托雷斯大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是摩西.                   4'第4分钟，摩西突入禁区右侧回传，托雷斯16码处推射擦左侧立柱偏出
20'卡德尔克为布拉格斯巴达在右路,赢得一个任意球.                   17'布拉格斯巴达第17分钟取得领先，卡德莱克禁区左侧扣过卡希尔后传中，无人防守的拉法塔10码处射入上角
23'布拉格斯巴达球员拉法塔大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是卡德尔克.                   23'第23分钟，卡德莱克传球，拉法塔禁区前射门偏出
25'布拉格斯巴达球员拉法塔拼抢犯规,对手获得控球权.                   23'第23分钟，卡德莱克传球，拉法塔禁区前射门偏出
25'拉米雷斯为切尔西在对方半场,赢得一个任意球.                   23'第23分钟，卡德莱克传球，拉法塔禁区前射门偏出
26'切尔西球员马塔大禁区外尝试左脚射门,可惜皮球高出右上角球门.                   23'第23分钟，卡德莱克传球，拉法塔禁区前射门偏出
30'射门!!!布拉格斯巴达球员普利克里尔大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是马捷约夫斯基.                   30'第30分钟，马特约夫斯基直传，普里克利禁区左侧的射门被切赫扑出
30'切赫将球处理出底线,布拉格斯巴达获得角球.                   30'第30分钟，马特约夫斯基直传，普里克利禁区左侧的射门被切赫扑出
30'布拉格斯巴达球员马捷约夫斯基大禁区左侧尝试左脚射门,可惜皮球高出球门.                   30'第30分钟，马特约夫斯基直传，普里克利禁区左侧的射门被切赫扑出
33'切尔西受伤倒地,比赛暂停                   30'第30分钟，马特约夫斯基直传，普里克利禁区左侧的射门被切赫扑出
39'射门!!!切尔西球员马塔大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是拉米雷斯.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
39'瓦茨利克将球处理出底线,切尔西获得角球.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
39'切尔西球员托雷斯大禁区中央右脚射门,被防守球员封堵.给他传球的是卡希尔.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
40'Lukas Vacha为布拉格斯巴达赢得一个任意球.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
40'切尔西球员摩西危险动作,对手获得控球权.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
42'切尔西球员伯特兰德手球犯规,对手获得球权.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
42'希布斯将球处理出底线,切尔西获得角球.                   39'第39分钟，拉米雷斯斜传，马塔停球再脚后跟挑球，最后在禁区左肋8码处射门被瓦克里克扑出横梁
52'切尔西球员摩西大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是托雷斯.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
52'射门!!!切尔西球员托雷斯大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是拉米雷斯.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
52'布拉格斯巴达球员拉法塔拼抢犯规,对手获得控球权.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
52'特里为切尔西赢得一个任意球.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
54'布拉格斯巴达球员克雷伊奇拼抢犯规,对手获得控球权.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
54'摩西为切尔西赢得一个任意球.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
55'布拉格斯巴达球员希布斯拼抢犯规,对手获得控球权.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
55'阿兹皮里库塔为切尔西在右路,赢得一个任意球.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
55'黄牌！布拉格斯巴达球员希布斯因为恶意犯规,被主裁判出示黄牌.                   52'第52分钟，托雷斯传球，摩西30码处远射偏出
59'射门!!!切尔西球员特里大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是托雷斯.                   59'第59分钟，托雷斯禁区内混战中头球摆渡，特里12码处背身钩射被瓦克里克扑出
62'布拉格斯巴达球员马捷约夫斯基拼抢犯规,对手获得控球权.                   59'第59分钟，托雷斯禁区内混战中头球摆渡，特里12码处背身钩射被瓦克里克扑出
62'奥斯卡为切尔西在左路,赢得一个任意球.                   59'第59分钟，托雷斯禁区内混战中头球摆渡，特里12码处背身钩射被瓦克里克扑出
65'布拉格斯巴达球员马捷约夫斯基大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是Lukas Vacha.                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
66'布拉格斯巴达球员拉法塔拼抢犯规,对手获得控球权.                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
66'拉米雷斯为切尔西在对方半场,赢得一个任意球.                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
67'切尔西球员拉米雷斯大禁区外右脚射门,被防守球员封堵.                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
67'切尔西球员阿兹皮里库塔大禁区外左脚射门,被防守球员封堵.给他传球的是托雷斯.                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
68'切尔西换人,阿扎尔换下奥斯卡                   65'第65分钟，瓦查传球，马特约夫斯基25码处劲射擦左侧立柱偏出
72'布拉格斯巴达球员卡德尔克大禁区左侧右脚射门,被防守球员封堵.给他传球的是拉法塔.                   72'第72分钟，拉法塔直传，卡德莱克禁区左侧的射门被封堵
73'切尔西球员拉米雷斯大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是马塔.                   72'第72分钟，拉法塔直传，卡德莱克禁区左侧的射门被封堵
74'卡德尔克为布拉格斯巴达在左路,赢得一个任意球.                   72'第72分钟，拉法塔直传，卡德莱克禁区左侧的射门被封堵
74'切尔西球员拉米雷斯拼抢犯规,对手获得控球权.                   72'第72分钟，拉法塔直传，卡德莱克禁区左侧的射门被封堵
75'布拉格斯巴达球员扎波托尼大禁区右侧尝试右脚射门,可惜皮球偏出球门.                   72'第72分钟，拉法塔直传，卡德莱克禁区左侧的射门被封堵
75'布拉格斯巴达球员扎波托尼大禁区右侧尝试右脚射门,可惜皮球偏出球门.                   75'第75分钟，萨博托克尼禁区右侧15码处抽射偏出近角
76'布拉格斯巴达球员普利克里尔拼抢犯规,对手获得控球权.                   75'第75分钟，萨博托克尼禁区右侧15码处抽射偏出近角
76'马塔为切尔西在左路,赢得一个任意球.                   75'第75分钟，萨博托克尼禁区右侧15码处抽射偏出近角
78'切尔西球员伯特兰德一脚直塞球给阿扎尔,但是边裁举旗显示后者已经越位.                   75'第75分钟，萨博托克尼禁区右侧15码处抽射偏出近角
88'切尔西球员阿兹皮里库塔大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
89'切尔西球员拉米雷斯大禁区左侧左脚射门,被防守球员封堵.给他传球的是阿扎尔.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
89'马捷约夫斯基将球处理出底线,切尔西获得角球.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
89'切尔西球员特里大禁区中央左脚射门,被防守球员封堵.给他传球的是马塔.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
89'切尔西球员拉米雷斯大禁区中央尝试右脚射门,可惜皮球偏出球门.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'布拉格斯巴达球员卡德尔克拼抢犯规,对手获得控球权.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'米克尔为切尔西赢得一个任意球.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+1'布拉格斯巴达球员卡德尔克大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是马捷约夫斯基.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+1'布拉格斯巴达球员卡德尔克大禁区中央右脚射门,被防守球员封堵.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+1'布拉格斯巴达球员库维科拼抢犯规,对手获得控球权.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+1'米克尔为切尔西赢得一个任意球.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+2'黄牌！布拉格斯巴达球员库维科因为恶意犯规,被主裁判出示黄牌.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+2'进球啦！！！切尔西球员阿扎尔大禁区左侧左脚射门,球从左上角飞进球门,球进了!助攻的是伯特兰德. 切尔西 1-1 布拉格斯巴达.                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+3'布拉格斯巴达换人,贝德纳换下卡德尔克                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
90'+4'下半场结束,切尔西 1-1 布拉格斯巴达                   88'普里克利、伯特兰德和马特约夫斯基先后被罚黄牌，第88分钟，马塔任意球传中被解围，阿斯皮利奎塔禁区边缘外抽射偏出
