4'尤文中场拿球送直塞                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
15'今天尤文穿了一身蓝色的比赛服                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
15'里昂中场拿球横向转移                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
16'扬加-姆比瓦再分边路                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
17'上半场打过了15分钟，尤文还是占据一定主动                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
17'尤文的前场逼抢也是很凶                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
34'拉斐尔右路下底赢得角球                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
34'角球送禁区内                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
34'双方球员都摔倒在禁区内！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
35'裁判哨响！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
35'点球！！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
35'博努奇得到一张黄牌！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
35'双方球员在无球的状态下                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
35'博努奇拉了一下                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
36'拉卡泽特来主罚！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
36'拉卡泽特点球推右路，被布冯扑了出去！！！                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
36'这球打得太正，也是贴着草皮                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
37'布冯这道关不好过啊                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
37'尤文长传找伊瓜因                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
37'这球传的太深                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
37'伊瓜因伸脚都没有碰到                   34'里昂第34分钟获得良机，费基尔右侧开出角球，迪亚哈比被博努奇推倒，点球
50'里昂前场断球下来                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
50'费基尔禁区内接球                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
50'转身的打门被后卫碰了一下                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
50'布冯在失去重心的情况下伸手一档将球挡了出去！！                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
50'布冯又是立功了                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
50'里昂的角球                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
51'角球送禁区，威胁不大                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
51'裁判这边又出牌了                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
52'这次给了达德尔                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
52'达德尔边路被断后情绪有些失控                   50'下半时开始5分钟，托利索左路低传，费基尔在门前13米处转身抽射碰博努奇脚尖变线，布冯指尖托出横梁
71'里昂前场右路定位球机会                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
71'任意球送禁区内后点                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
71'托利索近距离头球攻门又是被布冯挡了出去！！                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'球反弹回来后被尤文的球员碰了一下出了底线                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'里昂继续角球机会                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'角球送禁区内，没有威胁                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'今天布冯也是运气太好                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'里昂再次换人                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
72'拉卡泽特下，科尔奈上！                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
74'迪亚哈比这边连续犯规                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
74'迪亚哈比得到一张黄牌！                   71'此后布冯再度力保球门不失，第71分钟，费基尔右路左脚任意球斜传，托利索后点距门3米处头球被布冯腿部挡出
76'莫雷尔从肋部攻进来                   76'尤文第76分钟逆境破门
76'倒三角传回来落点不好                   76'尤文第76分钟逆境破门
76'0-1！！！                   76'尤文第76分钟逆境破门
76'夸德拉多！！！                   76'尤文第76分钟逆境破门
76'不是机会的机会啊                   76'尤文第76分钟逆境破门
77'尤文前场拿球给到右路，夸德拉多接球后连续的假动作到了禁区内，小角度打门抽射近角破门！！！                   76'尤文第76分钟逆境破门
77'洛佩斯这边要负有一定的责任啊                   76'尤文第76分钟逆境破门
77'尤文在逆境中首先取得进球！！                   76'尤文第76分钟逆境破门
78'夸德拉多左路拿球被推倒                   76'尤文第76分钟逆境破门
78'尤文前场左路的任意球                   76'尤文第76分钟逆境破门
78'任意球打了一个配合                   76'尤文第76分钟逆境破门
78'前场拿球还是稳一下                   76'尤文第76分钟逆境破门
