8'沃尔特斯和查理亚当撞墙式配合，也传丢了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
56'进球之后高兴的脱衣庆祝                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
56'里面写新年快乐！！！                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
57'来自阿奎罗的传中，门将居然扑球脱手，哲科轻松的门前铺设                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
57'哲科的补射为曼城再入一球                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
58'哲科如此状态，让曼尼奇很高兴啊                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
58'但是特维斯又要不爽了                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
58'这不是让他把板凳坐穿么                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'杰罗姆被莱斯科特放倒在禁区角上                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'裁判给了莱斯科特一张黄牌                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'斯托克城的定位球机会                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'这也是斯托克第一次获得可以直接打门的定位球                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'看是传中还是射门呢                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'果然打门了，哈特单掌把球托出底线                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'来自查理亚当的突然射门                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
59'斯托克城获得了本场比赛第一次角球                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
62'斯托克城获得了一个角球                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
62'传到门前，沃尔特斯面对这一个空门，居然自己把球推偏了                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
63'这种球都不进，斯托克今天难道一场失利了                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
63'187*****469@sina.cn: 八神到底怎么了。。。再封杀下去 废了---和俱乐部闹别扭，虽然他已经撤诉了                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
63'曼联那边也是2球领先                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
63'曼切斯特双雄还挺有默契                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
64'席尔瓦外脚背把球一挑，想过后卫头顶                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
64'力量没掌握好，出了底线                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
65'查理亚当的右脚攻门，实在是没什么威胁                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
65'远射直接被曼城后卫封堵                   62'第62分钟，杰罗姆头球摆渡，沃尔特斯角球混战中近距离射门偏出
77'但愿别太严重                   77'第77分钟，特维斯替换受伤的阿圭罗出场
77'特维斯上场换下了受伤的阿奎罗                   77'第77分钟，特维斯替换受伤的阿圭罗出场
79'特维斯回做，米尔纳突入禁区后制造了角球                   77'第77分钟，特维斯替换受伤的阿圭罗出场
79'战术角球                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'巴里插上进攻，给哲科，转身的打门被后卫挡出                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'巴里抬腿一个跆拳道的动作，射门被后卫挡出                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'曼城还在进攻                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'斯托克城疲于奔命了                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'沃尔特斯断球后有反击的机会                   77'第77分钟，特维斯替换受伤的阿圭罗出场
80'巴里插上进攻，给哲科，转身的打门被后卫挡出                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
80'巴里抬腿一个跆拳道的动作，射门被后卫挡出                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
80'曼城还在进攻                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
80'斯托克城疲于奔命了                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
80'沃尔特斯断球后有反击的机会                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
81'和曼城比速度，斯托克城确实占不到便宜                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
82'特维斯下底横传，门将倒地把球接住了                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
83'杰罗姆在克里希的干扰下自己把球带出了边线                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
83'到客场来的斯托克城球迷提前退场了                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
83'斯托克城今天的表现确实太差                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
83'曼联那边也是3比0的比分                   80'第80分钟，哲科、巴里和特维斯的射门先后被封堵
86'惠兰一脚距离球门30米左右的远射，被哈特扑了一下之后击中立柱                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
87'斯托克城获得了角球机会                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
87'传前点，被莱斯科特头球解围                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
87'Santatly-Jay:克劳奇在场吗---在替补席，没机会出场                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
89'比赛也都进行得差不多了                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
89'曼城还有一个换人名额                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
89'之前席尔瓦被辛克莱尔换下                   86'斯托克城第86分钟险些扳回一城，沃尔特斯传球，维兰远射被乔-哈特扑挡后打中右侧立柱
92'米尔纳穿裆过了对方的后卫威尔金森，传中划过门前出了底线                   92'哲科第92分钟被拉扎克换下
92'曼城用拉扎克换下哲科                   92'哲科第92分钟被拉扎克换下
92'纯粹是拖延时间的                   92'哲科第92分钟被拉扎克换下
92'场上有斯托克城的球员倒地受伤了                   92'哲科第92分钟被拉扎克换下
93'恩佐济和巴里相撞，导致自己受伤                   92'哲科第92分钟被拉扎克换下
93'裁判中断比赛，队医进场                   92'哲科第92分钟被拉扎克换下
94'斯托克的定位球直接传出底线                   92'哲科第92分钟被拉扎克换下
