1'上半场比赛开始了！                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
22'张琳芃传中，高拉特前点头球被克里梅茨伸脚挡出                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
22'保利尼奥抢到第二点分边左路，荣昊传中，杨智将球摘下                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
22'杨智长传上来，保利尼奥头球顶到第一点                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
23'张琳芃直传，郜林拿球，回带，上抢的李磊犯规                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
23'高拉特中路扒理，跑动中左脚远射打在克里梅茨身上出底线                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
34'奥古斯托为国安赢得一下右路的角球机会                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
34'奥古斯托发角球，第一点克里梅茨蹭到，张呈栋小角度打门打在边网上                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
34'冯潇霆的带球，李翰博上抢再次犯规                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
35'曾诚的长传，李磊断下                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
35'郑智就地反抢撞倒了拉尔夫犯规                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
35'杨智的长传，找到了奥古斯托，郑智背后拉人犯规                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
36'张稀哲斜吊禁区，给大了，曾诚将球没收                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
36'张稀哲前场抢断，带球到边路面对郑智                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
36'张稀哲一扣加速过了郑智，郑智拉人犯规                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
36'主裁判给了郑智黄牌，国案值获得一个对方禁区左边缘的任意球机会                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
37'奥古斯托直接旋向门里，冯潇霆顶到第一点                   34'第34分钟，国安角球冲击中张呈栋小角度倒钩攻门打偏
38'拉尔夫远射被曾诚挡一下，张稀哲头球补射被曾诚再挡一下                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
38'克里梅茨再补射力量太小了，曾诚将球没收                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
38'国安一轮急攻创造机会不少                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
38'张琳芃右路强突，球碰自己手了                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
39'张琳芃向主裁判投诉                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
39'主裁判王迪果断向张琳芃发出黄牌                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
39'奥古斯托背身接应被金英权扫倒                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
40'恒大前场反抢                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
40'高拉特直传禁区，马丁内斯越位                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
41'克里梅茨长传上来，保利尼奥顶下来                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
41'郑智直传，背身接应的马丁内斯被拉尔夫撞倒                   38'第38分钟，张琳芃手球犯规后抗议判罚，领到黄牌；紧接着郜林放铲直接铲在了奥古斯托小腿上，奥古斯托痛苦倒地并向裁判展示受伤部位，国安球员向裁判投诉应出黄牌，王迪没有连续掏牌
52'前插的张琳芃越位了                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
53'奥古斯托控球，转移到左路                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
54'朴成接应回传给晋鹏翔                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
54'直传丢了，                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
54'高拉特挑传很好                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
54'郜林带球到禁区内没有自己打横传，拉尔夫将球踢走                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
55'黄博文发角球，晋鹏翔顶走                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
55'荣昊挑到禁区，马丁内斯胸部停球没有第二动作                   52'第52分钟，恒大快攻中马丁内斯斜传右路空档，张琳芃前插被判定越位，慢镜头显示边裁出现误判
56'张琳芃直传，郜林斜插上来过了杨智                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
56'但角度太小了，传中球也没有恒大球员跟进                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
57'黄博文带球出重围绕                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
57'保利尼奥扣过单欢欢交给高拉特                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
58'郜林右路弧线地滚球传中，马丁内斯铲射被杨智用脚挡出                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
58'黄博文角度传中，保利尼奥冲撞门将犯规                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
59'奥古斯托横传，张稀哲没有将球接到                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
59'主裁判到场边要求斯科拉里要配戴工作证                   56'第56分钟，张琳芃右路精妙斜传再次助郜林前插，郜林趟球摆脱出击的杨智后已失去攻门角度，他大力传中没有形成威胁
60'张琳芃长传，李磊抢在马丁内斯之前顶一下                   60'第60分钟，张琳芃外围劲射稍稍打高
60'黄博文拿到第二点内切被背绊倒                   60'第60分钟，张琳芃外围劲射稍稍打高
60'张琳芃带球内切左脚远射，球稍稍高出横梁                   60'第60分钟，张琳芃外围劲射稍稍打高
61'李翰博右路的突进，金英权大脚解围                   60'第60分钟，张琳芃外围劲射稍稍打高
61'李翰博打右中场，单欢欢打单箭头                   60'第60分钟，张琳芃外围劲射稍稍打高
62'张呈栋交给李翰博，下底传中国过不了金英权                   60'第60分钟，张琳芃外围劲射稍稍打高
62'保利尼奥的斜传给大了，杨智的控制范围长传，郑智头球拦截                   60'第60分钟，张琳芃外围劲射稍稍打高
62'郜林中线附近接应被李磊绊倒                   60'第60分钟，张琳芃外围劲射稍稍打高
63'荣昊带球上来，交给保利尼奥，郑智接应交给冯潇霆                   60'第60分钟，张琳芃外围劲射稍稍打高
63'冯潇霆过顶长传到禁区内，郜林越位了                   60'第60分钟，张琳芃外围劲射稍稍打高
67'金英权长传，晋鹏翔有点扑空了                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
67'马丁内斯拿球，横向调整后远射，杨智将球扑住                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
68'张稀哲交给朴成                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
68'交给拉尔夫                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
68'朴成再拿球，直传，单欢欢没有拿好球                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
69'回复：期待中国式普京 以郜林今天的表现完全可以得亚冠，争取到一个首发角色。（同意）                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
70'曾诚长传上来，马丁内斯头球后蹭                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
70'高拉特一顺，郜林禁区左侧传球被克里梅茨挡出                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
70'高拉特脚后跟传球，晋鹏翔将球踢出边线                   67'第67分钟，金英权后场长传，李磊停球出现失误，马丁内斯得球后内切低射被杨智侧扑没收
78'任意球位置很好，距离只有23米，中路偏右的位置                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
78'奥古斯托认真地找了球的打气孔位置摆好                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
79'奥古斯托任意球打门，球稍稍高出横梁                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
79'张池明交中路，奥古斯托再过渡给张呈栋                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
79'李翰博右路接应传中传得不好张呈栋下底传中被冯潇霆头球顶一下                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
79'奥古斯托挑传，曾诚将球没收                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
80'恒大右路的进攻                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
81'小配合后高拉特禁区右侧左脚兜远角，球进！                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
81'郜林前场右路断球斜塞，高拉特起动摆脱了防守左脚兜射远角球进！                   78'第78分钟，黄博文在己方禁区前起跳争抢任意球，没有起跳的拉尔夫干扰了黄博文身体重心，两人倒地后裁判判定黄博文犯规，黄博文非常不满；奥古斯托任意球攻门打高
86'回复：用户1402383760 斯科拉里是不是把替补席给忘了（刚换上了王上源）                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
86'张稀哲来一脚远射，被曾诚扑出底线                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
87'高拉特突破直传，马丁内斯突进有单刀机会                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
87'但J马的速度不行被晋鹏翔反卡住身位，马丁内斯还要挤，犯规了                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
87'国安虽然大比分落后，但球迷没有停止为球队助威                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
89'单欢欢背身接应，郑智犯规                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
89'张呈栋内切直传，作用不大                   86'恒大在比赛进行86分钟后方开始换人，王上源、于汉超与梅方相继出场
