4'西古德森给队友的直传稍微力量大了点                   4'第4分钟，贝尔30码处远射被乔-哈特没收
13'维尔通亨撞在了特维斯的身上                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
13'这应该是被撞破了嘴唇                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
14'裁判要求维尔通亨先下去止血                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
14'阿德巴约真拼哪                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
15'这一次在前场跑了大概50多米吧，结果球没抢到                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
15'米尔纳跟图雷尝试配合，图雷把球传大了                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
15'热刺很难连续的控球进攻                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
22'邓普西边路传中，萨巴莱塔在后点头球顶出了边线                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
22'沃克！瞄了半天                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
22'给了哈特出击的时间，太犹豫了                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
22'邓普西的挑传球已经给了他单刀机会                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
23'沃克尔不知道该传呢还是该射门                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
23'结果浪费了绝佳的机会                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
23'永远的红魔: 球心席尔瓦是不是伤了？---问题不大，今天也来到了客场                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
24'热刺在中前场人不少                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
24'但是就是拿不住球                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
24'镜头给了曼城的替补席                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
25'阿奎罗今天会有机会登场吗                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
25'曼城在前场的反抢                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
25'迫使贝尔出现了失误                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
25'贝尔今天这状态有些不对                   22'第22分钟，邓普西直传，沃克尔禁区右侧小角度射门被乔-哈特及时出击扑出
40'米尔纳内切那下趟球离身体太远                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
40'维尔通亨赶紧大脚的解围                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
40'曼城又有机会了！                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
40'哲科接到了特维斯的直传，禁区线上左脚射门！被门将洛里斯给抱住了                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
42'热刺把大部分的人都撤回去防守了                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
42'前面只留下了阿德巴约                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
42'就连贝尔都回去防守                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
42'萨巴莱塔把球踢在埃克托身上出了底线                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
43'特维斯接到队友传球，趟了两步！起脚攻门打偏了                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
43'这是被后卫挡了吧，还是角球                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
43'特维斯！                   40'第40分钟，特维斯直传，哲科禁区前低射被洛里斯没收
46'上半场因为连续有球员受伤，还要补时2分钟                   46'1分钟后，邓普西争顶角球偏出
47'球就在中场转                   46'1分钟后，邓普西争顶角球偏出
47'谁也不想进攻了吗？                   46'1分钟后，邓普西争顶角球偏出
48'沃克尔变向摆脱了后卫！                   46'1分钟后，邓普西争顶角球偏出
48'传中前点阿德巴约脚后跟回敲！西古德森跟进打门打在了后卫身上！                   46'1分钟后，邓普西争顶角球偏出
48'这球差一点进了                   46'1分钟后，邓普西争顶角球偏出
46'一出来曼城就换上了科拉罗夫                   46'1分钟后，邓普西争顶角球偏出
46'换下的是上半场助攻纳斯里的米尔纳                   46'1分钟后，邓普西争顶角球偏出
46'米尔纳应该是受了伤                   46'1分钟后，邓普西争顶角球偏出
47'哲科又是光顾着带球，跟队友的联系还是太少了                   46'1分钟后，邓普西争顶角球偏出
47'上半场哲科的发挥也很一般                   46'1分钟后，邓普西争顶角球偏出
47'被换下的米尔纳应该是腿部拉伤了                   46'1分钟后，邓普西争顶角球偏出
48'埃克托倒地的双脚放铲动作很大                   46'1分钟后，邓普西争顶角球偏出
48'裁判亮出了黄牌                   46'1分钟后，邓普西争顶角球偏出
48'埃克托还有个跳起来往下铲的动作                   46'1分钟后，邓普西争顶角球偏出
48'亮了鞋底，给黄牌并不冤                   46'1分钟后，邓普西争顶角球偏出
49'贝尔带球离身体稍微远了一点                   46'1分钟后，邓普西争顶角球偏出
48'沃克尔变向摆脱了后卫！                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'传中前点阿德巴约脚后跟回敲！西古德森跟进打门打在了后卫身上！                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'这球差一点进了                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'埃克托倒地的双脚放铲动作很大                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'裁判亮出了黄牌                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'埃克托还有个跳起来往下铲的动作                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
48'亮了鞋底，给黄牌并不冤                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
49'贝尔带球离身体稍微远了一点                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
50'热刺今天在中前场拿球球员太少                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
51'而且贝尔给曼城的球员严防死守，发挥的余地不大                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
51'以前还有列侬在边路给贝尔分担一些压力                   48'第48分钟，沃克尔双腿飞铲萨巴莱塔被罚黄牌
59'热刺定位球机会不错                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
59'贝尔助跑，打门！踢偏了                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
59'打了个高射炮                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
59'霍尔特比要出场了                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
60'迪福也在热身                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
60'纳斯里边路突破，对方3名后卫围追堵截                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
60'球还是出了边线                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
60'西古德森被霍尔特比换下                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
61'另外邓普西被霍德斯通换下                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
61'字幕给错了，是霍德斯通换下的是帕克                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
61'深爱蓝色: 贝尔这任意球学C罗吗---电梯球？看起来很像                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
62'亚亚图雷！来了一脚远射，洛里斯站位不错把球接住了                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
62'特维斯带球反击，没能过了对方最后一名中卫                   59'第59分钟，贝尔直传，克里希禁区边缘外对帕克犯规，贝尔右路任意球直接射门偏出远角
61'另外邓普西被霍德斯通换下                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
61'字幕给错了，是霍德斯通换下的是帕克                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
61'深爱蓝色: 贝尔这任意球学C罗吗---电梯球？看起来很像                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
62'亚亚图雷！来了一脚远射，洛里斯站位不错把球接住了                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
62'特维斯带球反击，没能过了对方最后一名中卫                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
63'霍德斯通把球挑过后卫头顶，贝尔越位了                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
63'贝尔对着边裁怒吼，很不爽                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
64'曼城左边路策动攻势                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
64'科拉罗夫回敲禁区前沿                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
64'特维斯摆腿大力攻门，球打高了                   61'第61分钟，亚亚-图雷右路禁区边缘劲射被洛里斯没收
68'埃克托无人防守地带的传中被萨巴莱塔挡出底线                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
68'热刺获得了一个角球                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
68'霍尔特比开前点，贝尔跳起来抢到了头球！                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
68'但是还是顶得太高                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
70'游客7228: 纳斯里进球，谁的助攻？--米尔纳                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
70'迪福也要出场了                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
71'霍德斯通倒在了地上                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
71'裁判吹停了曼城的进攻                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
71'迪福换下了毫无作为的阿德巴约                   68'第68分钟，霍尔特比开出角球，但贝尔头球攻门仍然偏出
73'邓普西！正对球门，打门没抽上力量                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
73'给了哈特活动下身体的机会                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
74'热刺防守犯规，送给了曼城一个右路定位球                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
74'科拉罗夫的定位球传中又平又快！洛里斯出击将球打出了禁区                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
74'迪福把球给到了邓普西身后                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
74'可惜啊，曼城现在防守有些吃紧了                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
75'热刺连续的边路传中                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
75'邓普西！！！                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
75'热刺终于扳平了比分！                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
76'贝尔右边路左脚外脚背传中！传得太漂亮了                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
76'穿过了门将和后卫的中间地带，准确找到后点的邓普西                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
76'空门机会，而且邓普西也不越位                   73'第73分钟，登贝莱传球，邓普西25码处劲射正入乔-哈特下怀
79'特维斯带球策动反击                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
79'3打3的机会，特维斯传球失误了                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
79'迪福！！！                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
79'热刺反超了！！！                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
79'曼城防线造越位失误了                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
80'迪福晃开了孔帕尼！一脚抽射洞穿了哈特把守的大门                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
80'打得太刁钻了                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
80'曼城刚才是谁蹲着在系鞋带                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
80'没有看清，这卧底啊                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
80'让迪福没有越位                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
81'领先了大半场，莫非要白给                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
81'贝尔！！！                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
82'又有了！贝尔！！！                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
82'3比1！！！曼城完蛋了                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
82'霍德斯通突然插上助攻，直传打了克里希的身后，贝尔面对出击的哈特，挑射破门！                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
82'比赛直到第75分钟才开始进入高潮                   79'热刺第79分钟反超比分，霍尔特比传球，迪福面对孔帕尼禁区左侧15码处射入远角，2-1
82'又有了！贝尔！！！                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
82'3比1！！！曼城完蛋了                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
82'霍德斯通突然插上助攻，直传打了克里希的身后，贝尔面对出击的哈特，挑射破门！                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
82'比赛直到第75分钟才开始进入高潮                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'热刺7分钟之内连入3球！                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'曼城还是英超下半场丢球最少的球队？                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'杯具了                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'哲科被辛克莱尔换下                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'哲科今天真不应该打首发啊                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
83'哲科貌似一脚射门都没有吧                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
84'博阿斯今天的临场指挥完爆曼奇尼                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
85'换上来的几个人都收到了不错的效果                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
85'贝尔杀入禁区，还想外脚背传中                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
85'明显发力不对，没踢上力量                   82'热刺第82分钟扩大比分优势，哈德斯通直传，贝尔摆脱克里希后12码处挑射破门，3-1
87'纳斯里被霍尔特比放倒了，曼城快速开出定位球                   87'第87分钟，亚亚-图雷35码外远射偏出
87'图雷一脚远射有些发泄的意思，球打高了                   87'第87分钟，亚亚-图雷35码外远射偏出
88'道森铲倒了特维斯！                   87'第87分钟，亚亚-图雷35码外远射偏出
89'曼城获得了一个正对球门的定位球                   87'第87分钟，亚亚-图雷35码外远射偏出
90'亚亚图雷跟科拉罗夫都站在球的前面                   87'第87分钟，亚亚-图雷35码外远射偏出
90'科拉罗夫打门！球稍稍打高了                   87'第87分钟，亚亚-图雷35码外远射偏出
